#Idx,EeV,g,rIn,v,J,ECB,Group
844,-3.138516e+00,7.500000e+00,1.933325e+00,11,7,3.138737e+00,5
845,-3.136012e+00,8.500000e+00,1.933425e+00,11,8,3.136329e+00,5
846,-3.135718e+00,5.650000e+01,1.990562e+00,8,56,3.220971e+00,9
847,-3.135216e+00,7.950000e+01,2.061126e+00,5,79,3.351897e+00,9
848,-3.134228e+00,3.350000e+01,1.951442e+00,10,33,3.150608e+00,5
849,-3.134123e+00,4.650000e+01,1.970431e+00,9,46,3.179556e+00,5
850,-3.133999e+00,1.025000e+02,2.207027e+00,1,102,3.540898e+00,7
851,-3.133545e+00,1.075000e+02,2.278092e+00,0,107,3.590099e+00,6
852,-3.133194e+00,9.500000e+00,1.933538e+00,11,9,3.133633e+00,5
853,-3.130064e+00,1.050000e+01,1.933664e+00,11,10,3.130651e+00,5
854,-3.126622e+00,1.150000e+01,1.933802e+00,11,11,3.127386e+00,5
855,-3.126620e+00,6.550000e+01,2.012574e+00,7,65,3.256607e+00,9
856,-3.126494e+00,9.750000e+01,2.159861e+00,2,97,3.486775e+00,8
857,-3.123542e+00,3.450000e+01,1.951875e+00,10,34,3.141351e+00,5
858,-3.122867e+00,1.250000e+01,1.933953e+00,11,12,3.123840e+00,5
859,-3.119290e+00,4.750000e+01,1.971038e+00,9,47,3.168230e+00,5
860,-3.118801e+00,1.350000e+01,1.934116e+00,11,13,3.120015e+00,5
861,-3.117652e+00,5.750000e+01,1.991309e+00,8,57,3.207458e+00,9
862,-3.116059e+00,8.650000e+01,2.090307e+00,4,86,3.384174e+00,8
863,-3.115331e+00,7.350000e+01,2.036430e+00,6,73,3.292260e+00,9
864,-3.114422e+00,1.450000e+01,1.934292e+00,11,14,3.115914e+00,5
865,-3.112548e+00,3.550000e+01,1.952321e+00,10,35,3.131866e+00,5
866,-3.111133e+00,9.250000e+01,2.122710e+00,3,92,3.427772e+00,8
867,-3.109732e+00,1.550000e+01,1.934480e+00,11,15,3.111539e+00,5
868,-3.109529e+00,8.050000e+01,2.062232e+00,5,80,3.333222e+00,9
869,-3.105621e+00,6.650000e+01,2.013454e+00,7,66,3.241102e+00,9
870,-3.104730e+00,1.650000e+01,1.934681e+00,11,16,3.106894e+00,5
871,-3.104152e+00,4.850000e+01,1.971659e+00,9,48,3.156707e+00,5
872,-3.101246e+00,3.650000e+01,1.952780e+00,10,36,3.122156e+00,5
873,-3.100320e+00,1.035000e+02,2.208610e+00,1,103,3.516905e+00,7
874,-3.099417e+00,1.750000e+01,1.934895e+00,11,17,3.101979e+00,5
875,-3.099285e+00,5.850000e+01,1.992071e+00,8,58,3.193749e+00,9
876,-3.098063e+00,1.085000e+02,2.279836e+00,0,108,3.564918e+00,6
877,-3.094610e+00,9.850000e+01,2.161316e+00,2,98,3.463975e+00,8
878,-3.093792e+00,1.850000e+01,1.935121e+00,11,18,3.096798e+00,5
879,-3.091697e+00,7.450000e+01,2.037435e+00,6,74,3.274977e+00,9
880,-3.089637e+00,3.750000e+01,1.953251e+00,10,37,3.112225e+00,5
881,-3.088711e+00,4.950000e+01,1.972293e+00,9,49,3.144987e+00,5
882,-3.088025e+00,8.750000e+01,2.091536e+00,4,87,3.363940e+00,8
883,-3.087857e+00,1.950000e+01,1.935361e+00,11,19,3.091353e+00,5
884,-3.084325e+00,6.750000e+01,2.014349e+00,7,67,3.225406e+00,9
885,-3.083552e+00,8.150000e+01,2.063353e+00,5,81,3.314368e+00,9
886,-3.081612e+00,2.050000e+01,1.935612e+00,11,20,3.085646e+00,5
887,-3.081037e+00,9.350000e+01,2.124055e+00,3,93,3.406169e+00,8
888,-3.080618e+00,5.950000e+01,1.992846e+00,8,59,3.179843e+00,9
889,-3.077720e+00,3.850000e+01,1.953737e+00,10,38,3.102081e+00,5
890,-3.075057e+00,2.150000e+01,1.935877e+00,11,21,3.079681e+00,5
891,-3.072966e+00,5.050000e+01,1.972940e+00,9,50,3.133070e+00,5
892,-3.068191e+00,2.250000e+01,1.936154e+00,11,22,3.073458e+00,5
893,-3.067770e+00,7.550000e+01,2.038455e+00,6,75,3.257512e+00,9
894,-3.066366e+00,1.045000e+02,2.210211e+00,1,104,3.492759e+00,7
895,-3.065498e+00,3.950000e+01,1.954235e+00,10,39,3.091728e+00,5
896,-3.062733e+00,6.850000e+01,2.015258e+00,7,68,3.209522e+00,9
897,-3.062449e+00,9.950000e+01,2.162790e+00,2,99,3.441017e+00,8
898,-3.062310e+00,1.095000e+02,2.281602e+00,0,109,3.539590e+00,6
899,-3.061651e+00,6.050000e+01,1.993636e+00,8,60,3.165742e+00,9
900,-3.061016e+00,2.350000e+01,1.936444e+00,11,23,3.066981e+00,5
901,-3.059706e+00,8.850000e+01,2.092782e+00,4,88,3.343535e+00,8
902,-3.057288e+00,8.250000e+01,2.064490e+00,5,82,3.295338e+00,9
903,-3.056919e+00,5.150000e+01,1.973602e+00,9,51,3.120955e+00,5
904,-3.053532e+00,2.450000e+01,1.936746e+00,11,24,3.060251e+00,5
905,-3.052969e+00,4.050000e+01,1.954746e+00,10,40,3.081178e+00,5
906,-3.050659e+00,9.450000e+01,2.125418e+00,3,94,3.384402e+00,8
907,-3.045739e+00,2.550000e+01,1.937062e+00,11,25,3.053272e+00,5
908,-3.043553e+00,7.650000e+01,2.039490e+00,6,76,3.239864e+00,9
909,-3.042387e+00,6.150000e+01,1.994439e+00,8,61,3.151448e+00,9
910,-3.040847e+00,6.950000e+01,2.016182e+00,7,69,3.193449e+00,9
911,-3.040571e+00,5.250000e+01,1.974276e+00,9,52,3.108642e+00,5
912,-3.040136e+00,4.150000e+01,1.955270e+00,10,41,3.070446e+00,5
913,-3.037637e+00,2.650000e+01,1.937390e+00,11,26,3.046044e+00,5
914,-3.032138e+00,1.055000e+02,2.211832e+00,1,105,3.468462e+00,7
915,-3.031104e+00,8.950000e+01,2.094044e+00,4,89,3.322962e+00,8
916,-3.030736e+00,8.350000e+01,2.065644e+00,5,83,3.276133e+00,9
917,-3.030011e+00,1.005000e+02,2.164282e+00,2,100,3.417901e+00,8
918,-3.029227e+00,2.750000e+01,1.937731e+00,11,27,3.038571e+00,5
919,-3.026998e+00,4.250000e+01,1.955808e+00,10,42,3.059565e+00,5
920,-3.026286e+00,1.105000e+02,2.283389e+00,0,110,3.514117e+00,6
921,-3.023921e+00,5.350000e+01,1.974965e+00,9,53,3.096132e+00,5
922,-3.022825e+00,6.250000e+01,1.995257e+00,8,62,3.136960e+00,9
923,-3.020510e+00,2.850000e+01,1.938085e+00,11,28,3.030854e+00,5
924,-3.020002e+00,9.550000e+01,2.126799e+00,3,95,3.362472e+00,8
925,-3.019045e+00,7.750000e+01,2.040541e+00,6,77,3.222036e+00,9
926,-3.018667e+00,7.050000e+01,2.017121e+00,7,70,3.177189e+00,9
927,-3.013556e+00,4.350000e+01,1.956359e+00,10,43,3.049158e+00,5
928,-3.011485e+00,2.950000e+01,1.938451e+00,11,29,3.022897e+00,5
929,-3.006971e+00,5.450000e+01,1.975667e+00,9,54,3.083426e+00,5
930,-3.003898e+00,8.450000e+01,2.066813e+00,5,84,3.256754e+00,9
931,-3.002966e+00,6.350000e+01,1.996089e+00,8,63,3.122280e+00,9
932,-3.002219e+00,9.050000e+01,2.095323e+00,4,90,3.302221e+00,8
933,-3.002153e+00,3.050000e+01,1.938831e+00,11,30,3.014700e+00,5
934,-2.999810e+00,4.450000e+01,1.956923e+00,10,44,3.038568e+00,5
935,-2.997639e+00,1.065000e+02,2.213472e+00,1,106,3.444016e+00,7
936,-2.997297e+00,1.015000e+02,2.165793e+00,2,101,3.394631e+00,8
937,-2.996195e+00,7.150000e+01,2.018074e+00,7,71,3.160745e+00,9
938,-2.994248e+00,7.850000e+01,2.041607e+00,6,78,3.204029e+00,9
939,-2.992515e+00,3.150000e+01,1.939223e+00,11,31,3.006267e+00,5
940,-2.989994e+00,1.115000e+02,2.285197e+00,0,111,3.488501e+00,6
941,-2.989722e+00,5.550000e+01,1.976383e+00,9,55,3.070524e+00,5
942,-2.989066e+00,9.650000e+01,2.128197e+00,3,96,3.340383e+00,8
943,-2.986019e+00,5.000000e-01,1.922394e+00,12,0,2.986019e+00,5
944,-2.985762e+00,4.550000e+01,1.957501e+00,10,45,3.027800e+00,5
945,-2.985709e+00,1.500000e+00,1.922406e+00,12,1,2.985711e+00,5
946,-2.985091e+00,2.500000e+00,1.922431e+00,12,2,2.985099e+00,5
947,-2.984162e+00,3.500000e+00,1.922469e+00,12,3,2.984185e+00,5
948,-2.982925e+00,4.500000e+00,1.922519e+00,12,4,2.982974e+00,5
949,-2.982812e+00,6.450000e+01,1.996935e+00,8,64,3.107410e+00,9
950,-2.982571e+00,3.250000e+01,1.939628e+00,11,32,2.997600e+00,5
951,-2.981378e+00,5.500000e+00,1.922581e+00,12,5,2.981467e+00,5
952,-2.979522e+00,6.500000e+00,1.922656e+00,12,6,2.979667e+00,5
953,-2.977357e+00,7.500000e+00,1.922744e+00,12,7,2.977578e+00,5
954,-2.976775e+00,8.550000e+01,2.067998e+00,5,85,3.237203e+00,9
955,-2.974884e+00,8.500000e+00,1.922844e+00,12,8,2.975201e+00,5
956,-2.973430e+00,7.250000e+01,2.019043e+00,7,72,3.144116e+00,9
957,-2.973053e+00,9.150000e+01,2.096619e+00,4,91,3.281315e+00,8
958,-2.972321e+00,3.350000e+01,1.940047e+00,11,33,2.988701e+00,5
959,-2.972174e+00,5.650000e+01,1.977113e+00,9,56,3.057427e+00,9
960,-2.972101e+00,9.500000e+00,1.922957e+00,12,9,2.972540e+00,5
961,-2.971412e+00,4.650000e+01,1.958092e+00,10,46,3.016845e+00,5
962,-2.969163e+00,7.950000e+01,2.042688e+00,6,79,3.185845e+00,9
963,-2.969009e+00,1.050000e+01,1.923082e+00,12,10,2.969596e+00,5
964,-2.965609e+00,1.150000e+01,1.923219e+00,12,11,2.966373e+00,5
965,-2.964309e+00,1.025000e+02,2.167322e+00,2,102,3.371208e+00,8
966,-2.962869e+00,1.075000e+02,2.215132e+00,1,107,3.419423e+00,7
967,-2.962364e+00,6.550000e+01,1.997796e+00,8,65,3.092350e+00,9
968,-2.961900e+00,1.250000e+01,1.923370e+00,12,12,2.962873e+00,5
969,-2.961766e+00,3.450000e+01,1.940478e+00,11,34,2.979575e+00,5
970,-2.957883e+00,1.350000e+01,1.923532e+00,12,13,2.959098e+00,5
971,-2.957854e+00,9.750000e+01,2.129612e+00,3,97,3.318135e+00,8
972,-2.956760e+00,4.750000e+01,1.958696e+00,10,47,3.005700e+00,5
973,-2.954329e+00,5.750000e+01,1.977857e+00,9,57,3.044136e+00,9
974,-2.953558e+00,1.450000e+01,1.923708e+00,12,14,2.955050e+00,5
975,-2.953435e+00,1.125000e+02,2.287026e+00,0,112,3.462743e+00,10
976,-2.950907e+00,3.550000e+01,1.940922e+00,11,35,2.970225e+00,5
977,-2.950376e+00,7.350000e+01,2.020026e+00,7,73,3.127304e+00,9
978,-2.949368e+00,8.650000e+01,2.069199e+00,5,86,3.217483e+00,9
979,-2.948926e+00,1.550000e+01,1.923896e+00,12,15,2.950733e+00,5
980,-2.943985e+00,1.650000e+01,1.924096e+00,12,16,2.946149e+00,5
981,-2.943792e+00,8.050000e+01,2.043785e+00,6,80,3.167485e+00,9
982,-2.943607e+00,9.250000e+01,2.097932e+00,4,92,3.260246e+00,8
983,-2.941808e+00,4.850000e+01,1.959314e+00,10,48,2.994363e+00,5
984,-2.941621e+00,6.650000e+01,1.998671e+00,8,66,3.077103e+00,9
985,-2.939743e+00,3.650000e+01,1.941379e+00,11,36,2.960653e+00,5
986,-2.938737e+00,1.750000e+01,1.924309e+00,12,17,2.941300e+00,5
987,-2.936187e+00,5.850000e+01,1.978614e+00,9,58,3.030651e+00,9
988,-2.933182e+00,1.850000e+01,1.924535e+00,12,18,2.936188e+00,5
989,-2.931049e+00,1.035000e+02,2.168870e+00,2,103,3.347634e+00,8
990,-2.928276e+00,3.750000e+01,1.941849e+00,11,37,2.950865e+00,5
991,-2.927830e+00,1.085000e+02,2.216812e+00,1,108,3.394685e+00,7
992,-2.927320e+00,1.950000e+01,1.924773e+00,12,19,2.930816e+00,5
993,-2.927031e+00,7.450000e+01,2.021024e+00,7,74,3.110312e+00,9
994,-2.926556e+00,4.950000e+01,1.959945e+00,10,49,2.982832e+00,5
995,-2.926365e+00,9.850000e+01,2.131045e+00,3,98,3.295730e+00,8
996,-2.921680e+00,8.750000e+01,2.070416e+00,5,87,3.197595e+00,9
997,-2.921151e+00,2.050000e+01,1.925024e+00,12,20,2.925186e+00,5
998,-2.920586e+00,6.750000e+01,1.999561e+00,8,67,3.061668e+00,9
999,-2.918134e+00,8.150000e+01,2.044897e+00,6,81,3.148950e+00,9
1000,-2.917748e+00,5.950000e+01,1.979386e+00,9,59,3.016974e+00,9
1001,-2.916611e+00,1.135000e+02,2.288877e+00,0,113,3.436848e+00,10
1002,-2.916506e+00,3.850000e+01,1.942332e+00,11,38,2.940867e+00,5
1003,-2.914677e+00,2.150000e+01,1.925288e+00,12,21,2.919301e+00,5
1004,-2.913882e+00,9.350000e+01,2.099261e+00,4,93,3.239014e+00,8
1005,-2.911004e+00,5.050000e+01,1.960590e+00,10,50,2.971108e+00,5
1006,-2.907896e+00,2.250000e+01,1.925564e+00,12,22,2.913163e+00,5
1007,-2.904434e+00,3.950000e+01,1.942828e+00,11,39,2.930664e+00,5
1008,-2.903399e+00,7.550000e+01,2.022037e+00,7,75,3.093141e+00,9
1009,-2.900809e+00,2.350000e+01,1.925853e+00,12,23,2.906774e+00,5
1010,-2.899260e+00,6.850000e+01,2.000465e+00,8,68,3.046048e+00,9
1011,-2.899014e+00,6.050000e+01,1.980171e+00,9,60,3.003105e+00,9
1012,-2.897518e+00,1.045000e+02,2.170436e+00,2,104,3.323911e+00,8
1013,-2.895154e+00,5.150000e+01,1.961248e+00,10,51,2.959190e+00,5
1014,-2.894603e+00,9.950000e+01,2.132496e+00,3,99,3.273171e+00,8
1015,-2.893710e+00,8.850000e+01,2.071650e+00,5,88,3.177539e+00,9
1016,-2.893417e+00,2.450000e+01,1.926154e+00,12,24,2.900136e+00,5
1017,-2.892524e+00,1.095000e+02,2.218511e+00,1,109,3.369804e+00,7
1018,-2.892193e+00,8.250000e+01,2.046026e+00,6,82,3.130243e+00,9
1019,-2.892059e+00,4.050000e+01,1.943337e+00,11,40,2.920268e+00,5
1020,-2.885720e+00,2.550000e+01,1.926469e+00,12,25,2.893252e+00,5
1021,-2.883881e+00,9.450000e+01,2.100608e+00,4,94,3.217623e+00,8
1022,-2.879986e+00,6.150000e+01,1.980971e+00,9,61,2.989047e+00,9
1023,-2.879523e+00,1.145000e+02,2.290749e+00,0,114,3.410815e+00,10
1024,-2.879479e+00,7.650000e+01,2.023065e+00,7,76,3.075790e+00,9
1025,-2.879383e+00,4.150000e+01,1.943860e+00,11,41,2.909693e+00,5
1026,-2.879006e+00,5.250000e+01,1.961920e+00,10,52,2.947078e+00,5
1027,-2.877718e+00,2.650000e+01,1.926796e+00,12,26,2.886125e+00,5
1028,-2.877642e+00,6.950000e+01,2.001383e+00,8,69,3.030244e+00,9
1029,-2.869412e+00,2.750000e+01,1.927135e+00,12,27,2.878755e+00,5
1030,-2.866407e+00,4.250000e+01,1.944396e+00,11,42,2.898974e+00,5
1031,-2.865968e+00,8.350000e+01,2.047169e+00,6,83,3.111365e+00,9
1032,-2.865461e+00,8.950000e+01,2.072900e+00,5,89,3.157319e+00,9
1033,-2.863718e+00,1.055000e+02,2.172022e+00,2,105,3.300041e+00,8
1034,-2.862568e+00,1.005000e+02,2.133965e+00,3,100,3.250459e+00,8
1035,-2.862561e+00,5.350000e+01,1.962606e+00,10,53,2.934773e+00,5
1036,-2.860802e+00,2.850000e+01,1.927488e+00,12,28,2.871146e+00,5
1037,-2.860665e+00,6.250000e+01,1.981785e+00,9,62,2.974800e+00,9
1038,-2.856951e+00,1.105000e+02,2.220231e+00,1,110,3.344782e+00,7
1039,-2.855735e+00,7.050000e+01,2.002317e+00,8,70,3.014257e+00,9
1040,-2.855273e+00,7.750000e+01,2.024109e+00,7,77,3.058264e+00,9
1041,-2.853604e+00,9.550000e+01,2.101971e+00,4,95,3.196074e+00,8
1042,-2.853130e+00,4.350000e+01,1.944945e+00,11,43,2.888732e+00,5
1043,-2.851888e+00,2.950000e+01,1.927853e+00,12,29,2.863300e+00,5
1044,-2.845820e+00,5.450000e+01,1.963305e+00,10,54,2.922275e+00,5
1045,-2.842672e+00,3.050000e+01,1.928232e+00,12,30,2.855218e+00,5
1046,-2.842174e+00,1.155000e+02,2.292644e+00,0,115,3.384649e+00,10
1047,-2.841051e+00,6.350000e+01,1.982613e+00,9,63,2.960364e+00,9
1048,-2.839554e+00,4.450000e+01,1.945507e+00,11,44,2.878313e+00,5
1049,-2.839461e+00,8.450000e+01,2.048329e+00,6,84,3.092318e+00,9
1050,-2.836934e+00,9.050000e+01,2.074167e+00,5,90,3.136936e+00,9
1051,-2.833539e+00,7.150000e+01,2.003264e+00,8,71,2.998089e+00,9
1052,-2.833153e+00,3.150000e+01,1.928623e+00,12,31,2.846904e+00,5
1053,-2.830781e+00,7.850000e+01,2.025168e+00,7,78,3.040563e+00,9
1054,-2.830261e+00,1.015000e+02,2.135452e+00,3,101,3.227596e+00,8
1055,-2.829649e+00,1.065000e+02,2.173626e+00,2,106,3.276026e+00,8
1056,-2.828783e+00,5.550000e+01,1.964018e+00,10,55,2.909585e+00,5
1057,-2.827538e+00,5.000000e-01,1.912506e+00,13,0,2.827538e+00,5
1058,-2.827232e+00,1.500000e+00,1.912519e+00,13,1,2.827234e+00,5
1059,-2.826621e+00,2.500000e+00,1.912544e+00,13,2,2.826630e+00,5
1060,-2.825705e+00,3.500000e+00,1.912581e+00,13,3,2.825728e+00,5
1061,-2.825679e+00,4.550000e+01,1.946082e+00,11,45,2.867717e+00,5
1062,-2.824483e+00,4.500000e+00,1.912631e+00,13,4,2.824531e+00,5
1063,-2.823331e+00,3.250000e+01,1.929027e+00,12,32,2.838360e+00,5
1064,-2.823052e+00,9.650000e+01,2.103353e+00,4,96,3.174368e+00,8
1065,-2.822955e+00,5.500000e+00,1.912693e+00,13,5,2.823044e+00,5
1066,-2.821145e+00,6.450000e+01,1.983455e+00,9,64,2.945742e+00,9
1067,-2.821122e+00,6.500000e+00,1.912768e+00,13,6,2.821267e+00,5
1068,-2.821115e+00,1.115000e+02,2.221972e+00,1,111,3.319621e+00,10
1069,-2.818984e+00,7.500000e+00,1.912856e+00,13,7,2.819204e+00,5
1070,-2.816541e+00,8.500000e+00,1.912955e+00,13,8,2.816858e+00,5
1071,-2.813792e+00,9.500000e+00,1.913067e+00,13,9,2.814231e+00,5
1072,-2.813208e+00,3.350000e+01,1.929443e+00,12,33,2.829588e+00,5
1073,-2.812674e+00,8.550000e+01,2.049505e+00,6,85,3.073102e+00,9
1074,-2.811506e+00,4.650000e+01,1.946671e+00,11,46,2.856940e+00,5
1075,-2.811452e+00,5.650000e+01,1.964744e+00,10,56,2.896704e+00,9
1076,-2.811056e+00,7.250000e+01,2.004227e+00,8,72,2.981741e+00,9
1077,-2.810739e+00,1.050000e+01,1.913192e+00,13,10,2.811326e+00,5
1078,-2.808129e+00,9.150000e+01,2.075450e+00,5,91,3.116392e+00,9
1079,-2.807381e+00,1.150000e+01,1.913329e+00,13,11,2.808145e+00,5
1080,-2.806006e+00,7.950000e+01,2.026242e+00,7,79,3.022688e+00,9
1081,-2.804564e+00,1.165000e+02,2.294560e+00,0,116,3.358350e+00,10
1082,-2.803719e+00,1.250000e+01,1.913479e+00,13,12,2.804691e+00,5
1083,-2.802784e+00,3.450000e+01,1.929873e+00,12,34,2.820593e+00,5
1084,-2.800948e+00,6.550000e+01,1.984311e+00,9,65,2.930935e+00,9
1085,-2.799752e+00,1.350000e+01,1.913642e+00,13,13,2.800966e+00,5
1086,-2.797685e+00,1.025000e+02,2.136957e+00,3,102,3.204585e+00,8
1087,-2.797036e+00,4.750000e+01,1.947273e+00,11,47,2.845976e+00,5
1088,-2.795480e+00,1.450000e+01,1.913816e+00,13,14,2.796972e+00,5
1089,-2.795315e+00,1.075000e+02,2.175250e+00,2,107,3.251869e+00,8
1090,-2.793827e+00,5.750000e+01,1.965485e+00,10,57,2.883633e+00,9
1091,-2.792228e+00,9.750000e+01,2.104751e+00,4,97,3.152509e+00,8
1092,-2.792059e+00,3.550000e+01,1.930316e+00,12,35,2.811377e+00,5
1093,-2.790905e+00,1.550000e+01,1.914004e+00,13,15,2.792713e+00,5
1094,-2.788285e+00,7.350000e+01,2.005204e+00,8,73,2.965214e+00,9
1095,-2.786026e+00,1.650000e+01,1.914204e+00,13,16,2.788190e+00,5
1096,-2.785607e+00,8.650000e+01,2.050696e+00,6,86,3.053721e+00,9
1097,-2.785016e+00,1.125000e+02,2.223732e+00,1,112,3.294324e+00,10
1098,-2.782268e+00,4.850000e+01,1.947888e+00,11,48,2.834823e+00,5
1099,-2.781034e+00,3.650000e+01,1.930771e+00,12,36,2.801943e+00,5
1100,-2.780948e+00,8.050000e+01,2.027331e+00,7,80,3.004641e+00,9
1101,-2.780843e+00,1.750000e+01,1.914416e+00,13,17,2.783406e+00,5
1102,-2.780462e+00,6.650000e+01,1.985182e+00,9,66,2.915943e+00,9
1103,-2.779048e+00,9.250000e+01,2.076750e+00,5,92,3.095688e+00,9
1104,-2.775908e+00,5.850000e+01,1.966239e+00,10,58,2.870373e+00,9
1105,-2.775357e+00,1.850000e+01,1.914641e+00,13,18,2.778363e+00,5
1106,-2.769709e+00,3.750000e+01,1.931240e+00,12,37,2.792298e+00,5
1107,-2.769568e+00,1.950000e+01,1.914879e+00,13,19,2.773064e+00,5
1108,-2.767205e+00,4.950000e+01,1.948517e+00,11,49,2.823481e+00,5
1109,-2.766696e+00,1.175000e+02,2.296499e+00,0,117,3.331922e+00,10
1110,-2.765230e+00,7.450000e+01,2.006197e+00,8,74,2.948510e+00,9
1111,-2.764841e+00,1.035000e+02,2.138481e+00,3,103,3.181426e+00,8
1112,-2.763476e+00,2.050000e+01,1.915129e+00,13,20,2.767511e+00,5
1113,-2.761132e+00,9.850000e+01,2.106167e+00,4,98,3.130496e+00,8
1114,-2.760716e+00,1.085000e+02,2.176893e+00,2,108,3.227571e+00,8
1115,-2.759687e+00,6.750000e+01,1.986067e+00,9,67,2.900769e+00,9
1116,-2.758261e+00,8.750000e+01,2.051904e+00,6,87,3.034176e+00,9
1117,-2.758085e+00,3.850000e+01,1.931721e+00,12,38,2.782445e+00,5
1118,-2.757698e+00,5.950000e+01,1.967007e+00,10,59,2.856924e+00,9
1119,-2.757082e+00,2.150000e+01,1.915392e+00,13,21,2.761706e+00,5
1120,-2.755608e+00,8.150000e+01,2.028436e+00,7,81,2.986424e+00,9
1121,-2.751846e+00,5.050000e+01,1.949160e+00,11,50,2.811950e+00,5
1122,-2.750385e+00,2.250000e+01,1.915667e+00,13,22,2.755652e+00,5
1123,-2.749693e+00,9.350000e+01,2.078066e+00,5,93,3.074826e+00,9
1124,-2.748657e+00,1.135000e+02,2.225514e+00,1,113,3.268893e+00,10
1125,-2.746162e+00,3.950000e+01,1.932216e+00,12,39,2.772393e+00,5
1126,-2.743387e+00,2.350000e+01,1.915955e+00,13,23,2.749352e+00,5
1127,-2.741889e+00,7.550000e+01,2.007204e+00,8,75,2.931631e+00,9
1128,-2.739196e+00,6.050000e+01,1.967789e+00,10,60,2.843287e+00,9
1129,-2.738624e+00,6.850000e+01,1.986966e+00,9,68,2.885413e+00,9
1130,-2.736192e+00,5.150000e+01,1.949815e+00,11,51,2.800228e+00,5
1131,-2.736087e+00,2.450000e+01,1.916256e+00,13,24,2.742806e+00,5
1132,-2.733941e+00,4.050000e+01,1.932724e+00,12,40,2.762150e+00,5
1133,-2.731730e+00,1.045000e+02,2.140023e+00,3,104,3.158123e+00,8
1134,-2.730639e+00,8.850000e+01,2.053127e+00,6,88,3.014468e+00,9
1135,-2.729988e+00,8.250000e+01,2.029556e+00,7,82,2.968039e+00,9
1136,-2.729766e+00,9.950000e+01,2.107600e+00,4,99,3.108333e+00,8
1137,-2.728571e+00,1.185000e+02,2.298461e+00,0,118,3.305366e+00,10
1138,-2.728486e+00,2.550000e+01,1.916570e+00,13,25,2.736019e+00,5
1139,-2.725853e+00,1.095000e+02,2.178555e+00,2,109,3.203133e+00,8
1140,-2.721423e+00,4.150000e+01,1.933244e+00,12,41,2.751733e+00,5
1141,-2.720584e+00,2.650000e+01,1.916896e+00,13,26,2.728991e+00,5
1142,-2.720404e+00,6.150000e+01,1.968585e+00,10,61,2.829465e+00,9
1143,-2.720245e+00,5.250000e+01,1.950485e+00,11,52,2.788316e+00,5
1144,-2.720065e+00,9.450000e+01,2.079400e+00,5,94,3.053808e+00,9
1145,-2.718266e+00,7.650000e+01,2.008226e+00,8,76,2.914577e+00,9
1146,-2.717275e+00,6.950000e+01,1.987880e+00,9,69,2.869876e+00,9
1147,-2.712382e+00,2.750000e+01,1.917235e+00,13,27,2.721725e+00,5
1148,-2.712038e+00,1.145000e+02,2.227316e+00,1,114,3.243330e+00,10
1149,-2.708608e+00,4.250000e+01,1.933778e+00,12,42,2.741175e+00,5
1150,-2.704089e+00,8.350000e+01,2.030692e+00,7,83,2.949486e+00,9
1151,-2.704004e+00,5.350000e+01,1.951167e+00,11,53,2.776216e+00,5
1152,-2.703879e+00,2.850000e+01,1.917586e+00,13,28,2.714223e+00,5
1153,-2.702741e+00,8.950000e+01,2.054367e+00,6,89,2.994599e+00,9
1154,-2.701322e+00,6.250000e+01,1.969396e+00,10,62,2.815457e+00,9
1155,-2.698354e+00,1.055000e+02,2.141583e+00,3,105,3.134677e+00,8
1156,-2.698131e+00,1.005000e+02,2.109051e+00,4,100,3.086022e+00,8
1157,-2.695639e+00,7.050000e+01,1.988809e+00,9,70,2.854161e+00,9
1158,-2.695497e+00,4.350000e+01,1.934326e+00,12,43,2.731099e+00,5
1159,-2.695077e+00,2.950000e+01,1.917951e+00,13,29,2.706488e+00,5
1160,-2.694360e+00,7.750000e+01,2.009264e+00,8,77,2.897351e+00,9
1161,-2.690730e+00,1.105000e+02,2.180237e+00,2,110,3.178560e+00,8
1162,-2.690191e+00,1.195000e+02,2.300444e+00,0,119,3.278685e+00,10
1163,-2.690166e+00,9.550000e+01,2.080750e+00,5,95,3.032636e+00,9
1164,-2.687471e+00,5.450000e+01,1.951864e+00,11,54,2.763926e+00,5
1165,-2.685976e+00,3.050000e+01,1.918328e+00,13,30,2.698522e+00,5
1166,-2.682090e+00,4.450000e+01,1.934886e+00,12,44,2.720849e+00,5
1167,-2.681951e+00,6.350000e+01,1.970220e+00,10,63,2.801265e+00,9
1168,-2.677912e+00,8.450000e+01,2.031844e+00,7,84,2.930768e+00,9
1169,-2.676576e+00,3.150000e+01,1.918717e+00,13,31,2.690327e+00,5
1170,-2.675161e+00,1.155000e+02,2.229139e+00,1,115,3.217636e+00,10
1171,-2.674568e+00,9.050000e+01,2.055624e+00,6,90,2.974571e+00,9
1172,-2.673719e+00,7.150000e+01,1.989752e+00,9,71,2.838269e+00,9
1173,-2.671841e+00,5.000000e-01,1.903233e+00,14,0,2.671841e+00,5
1174,-2.671539e+00,1.500000e+00,1.903245e+00,14,1,2.671540e+00,5
1175,-2.670935e+00,2.500000e+00,1.903270e+00,14,2,2.670944e+00,5
1176,-2.670647e+00,5.550000e+01,1.952574e+00,11,55,2.751449e+00,9
1177,-2.670173e+00,7.850000e+01,2.010316e+00,8,78,2.879954e+00,9
1178,-2.670030e+00,3.500000e+00,1.903308e+00,14,3,2.670053e+00,5
1179,-2.668824e+00,4.500000e+00,1.903357e+00,14,4,2.668872e+00,5
