Id,v,longitude,latitude,rin,eevvib,eevrot,deltaeintdiss,bin
991,-6,82,-65.1684,1.856326,1.679934,1.556914,-6.70683,2
992,-12,5,-65.15236,1.746888,3.231849,0.006604,-6.51532,1
993,-9,58,-65.13539,1.79657,2.471913,0.768237,-6.588249,3
994,-8,67,-65.12905,1.815155,2.211477,1.029307,-6.623288,1
995,-12,6,-65.12594,1.746948,3.231849,0.009246,-6.512732,3
996,-7,75,-65.10423,1.835073,1.947483,1.295783,-6.659974,1
997,-12,7,-65.09513,1.747018,3.231849,0.012327,-6.509723,1
998,-4,95,-65.08089,1.905664,1.134173,2.111427,-6.789577,8
999,-11,34,-65.07896,1.762718,2.982104,0.26369,-6.525164,3
1000,-12,8,-65.05992,1.747099,3.231849,0.015848,-6.506295,3
1001,-12,9,-65.02031,1.747189,3.231849,0.019809,-6.502451,1
1002,-5,89,-65.01715,1.880021,1.408831,1.843143,-6.738235,11
1003,-10,48,-65.00362,1.779407,2.72879,0.524537,-6.544977,3
1004,-3,101,-64.98685,1.935062,0.855961,2.399043,-6.830039,8
1005,-12,10,-64.97631,1.747289,3.231849,0.024209,-6.498194,3
1006,-12,11,-64.92791,1.747399,3.231849,0.029049,-6.493526,1
1007,-11,35,-64.92448,1.763074,2.982104,0.279137,-6.511159,1
1008,-12,12,-64.87512,1.74752,3.231849,0.034328,-6.48845,3
1009,-9,59,-64.87349,1.797186,2.471913,0.794427,-6.565605,1
1010,-1,112,-64.8331,2.012189,0.288872,2.981506,-6.91944,29
1011,-8,68,-64.82638,1.815874,2.211477,1.059574,-6.597522,3
1012,0,117,-64.8236,2.075345,0,3.271329,-6.972087,30
1013,-12,13,-64.81794,1.74765,3.231849,0.040046,-6.482968,1
1014,-6,83,-64.79694,1.857226,1.679934,1.594061,-6.675951,11
1015,-10,49,-64.7868,1.779912,2.72879,0.546219,-6.525882,1
1016,-11,36,-64.76567,1.76344,2.982104,0.295019,-6.496794,3
1017,-7,76,-64.76506,1.835887,1.947483,1.3297,-6.631473,2
1018,-12,14,-64.75638,1.747791,3.231849,0.046202,-6.477083,3
1019,-2,107,-64.7339,1.969841,0.574194,2.706105,-6.859699,25
1020,-12,15,-64.69043,1.747942,3.231849,0.052797,-6.470796,1
1021,-4,96,-64.64907,1.906738,1.134173,2.154609,-6.75436,2
1022,-12,16,-64.62009,1.748102,3.231849,0.059831,-6.464111,3
1023,-5,90,-64.61346,1.881012,1.408831,1.883512,-6.705028,2
1024,-9,60,-64.60735,1.797813,2.471913,0.821041,-6.54264,3
1025,-11,37,-64.60252,1.763817,2.982104,0.311333,-6.482069,1
1026,-10,50,-64.56569,1.780428,2.72879,0.56833,-6.506448,3
1027,-12,17,-64.54538,1.748273,3.231849,0.067302,-6.45703,1
1028,-3,102,-64.52694,1.936224,0.855961,2.445034,-6.792849,18
1029,-8,69,-64.51953,1.816604,2.211477,1.090259,-6.571449,1
1030,-12,18,-64.46629,1.748454,3.231849,0.075211,-6.449554,3
1031,-11,38,-64.43504,1.764204,2.982104,0.328081,-6.466989,3
1032,-7,77,-64.42177,1.836712,1.947483,1.364028,-6.602679,1
1033,-6,84,-64.4214,1.858139,1.679934,1.631614,-6.644789,2
1034,-12,19,-64.38283,1.748645,3.231849,0.083557,-6.441687,1
1035,-10,51,-64.34031,1.780954,2.72879,0.590868,-6.486681,1
1036,-9,61,-64.337,1.798451,2.471913,0.848076,-6.519356,1
1037,-1,113,-64.3211,2.013539,0.288872,3.032706,-6.878654,28
1038,-12,20,-64.29499,1.748846,3.231849,0.092341,-6.43343,3
1039,0,118,-64.28753,2.076812,0,3.324936,-6.929662,26
1040,-11,39,-64.26325,1.764602,2.982104,0.345261,-6.451553,1
1041,-2,108,-64.24599,1.971098,0.574194,2.754897,-6.820575,17
1042,-4,97,-64.21327,1.907825,1.134173,2.198189,-6.718883,8
1043,-8,70,-64.20852,1.817346,2.211477,1.12136,-6.545071,3
1044,-5,91,-64.20575,1.882016,1.408831,1.924284,-6.671552,11
1045,-12,21,-64.20279,1.749057,3.231849,0.101561,-6.424786,1
1046,-10,52,-64.11066,1.781492,2.72879,0.613833,-6.466579,3
1047,-12,22,-64.10623,1.749279,3.231849,0.111217,-6.415757,3
1048,-11,40,-64.08714,1.76501,2.982104,0.362871,-6.435765,3
1049,-7,78,-64.07437,1.837549,1.947483,1.398769,-6.573594,2
1050,-3,103,-64.06311,1.937399,0.855961,2.491417,-6.755409,8
1051,-9,62,-64.06243,1.7991,2.471913,0.875533,-6.495754,3
1052,-6,85,-64.0418,1.859063,1.679934,1.669575,-6.613347,11
1053,-12,23,-64.0053,1.74951,3.231849,0.12131,-6.406345,1
1054,-11,41,-63.90672,1.765428,2.982104,0.380913,-6.419626,1
1055,-12,24,-63.90002,1.749752,3.231849,0.131838,-6.396552,3
1056,-8,71,-63.89335,1.818098,2.211477,1.152877,-6.51839,1
1057,-10,53,-63.87676,1.78204,2.72879,0.637223,-6.446146,1
1058,-1,114,-63.80529,2.014904,0.288872,3.084288,-6.837638,29
1059,-5,92,-63.79403,1.883031,1.408831,1.965455,-6.637807,2
1060,-12,25,-63.79039,1.750004,3.231849,0.142801,-6.38638,1
1061,-9,63,-63.78366,1.799759,2.471913,0.90341,-6.471838,1
1062,-4,98,-63.77352,1.908924,1.134173,2.242164,-6.683149,2
1063,-2,109,-63.75421,1.972369,0.574194,2.804074,-6.781212,25
1064,0,119,-63.74771,2.078294,0,3.378918,-6.887018,30
1065,-7,79,-63.72287,1.838398,1.947483,1.433918,-6.544219,1
1066,-11,42,-63.72201,1.765857,2.982104,0.399384,-6.403138,3
1067,-12,26,-63.67642,1.750266,3.231849,0.154198,-6.375832,3
1068,-6,86,-63.65815,1.86,1.679934,1.707939,-6.581628,2
1069,-10,54,-63.63861,1.782598,2.72879,0.661037,-6.425384,3
1070,-3,104,-63.59539,1.938587,0.855961,2.53819,-6.717722,18
1071,-8,72,-63.57403,1.818862,2.211477,1.184809,-6.491409,3
1072,-12,27,-63.5581,1.750538,3.231849,0.16603,-6.364909,1
1073,-11,43,-63.533,1.766296,2.982104,0.418285,-6.386303,1
1074,-9,64,-63.5007,1.80043,2.471913,0.931706,-6.447608,3
1075,-12,28,-63.43544,1.75082,3.231849,0.178296,-6.353614,3
1076,-10,55,-63.39623,1.783168,2.72879,0.685276,-6.404295,1
1077,-5,93,-63.37834,1.884059,1.408831,2.007024,-6.603798,11
1078,-7,80,-63.36728,1.839258,1.947483,1.469477,-6.514556,2
1079,-11,44,-63.33971,1.766746,2.982104,0.437615,-6.369124,3
1080,-4,99,-63.32984,1.910035,1.134173,2.286532,-6.64716,8
1081,-12,29,-63.30845,1.751113,3.231849,0.190995,-6.341948,1
1082,-1,115,-63.28568,2.016282,0.288872,3.136248,-6.796396,28
1083,-6,87,-63.27047,1.860948,1.679934,1.746707,-6.549633,11
1084,-2,110,-63.2586,1.973653,0.574194,2.853636,-6.741614,17
1085,-8,73,-63.25059,1.819637,2.211477,1.217154,-6.46413,1
1086,-9,65,-63.21356,1.801112,2.471913,0.96042,-6.423067,1
1087,0,120,-63.20414,2.079791,0,3.433275,-6.844157,26
1088,-12,30,-63.17713,1.751416,3.231849,0.204127,-6.329915,3
1089,-10,56,-63.14962,1.783748,2.72879,0.709937,-6.382881,3
1090,-11,45,-63.14214,1.767207,2.982104,0.457372,-6.351602,1
1091,-3,105,-63.12378,1.939788,0.855961,2.58535,-6.679792,8
1092,-12,31,-63.04149,1.751729,3.231849,0.217691,-6.317515,1
1093,-7,81,-63.00763,1.84013,1.947483,1.505443,-6.48461,1
1094,-5,94,-62.95867,1.885099,1.408831,2.048991,-6.569525,2
1095,-11,46,-62.9403,1.767678,2.982104,0.477556,-6.333739,3
1096,-8,74,-62.92303,1.820424,2.211477,1.24991,-6.436555,3
1097,-9,66,-62.92225,1.801805,2.471913,0.989551,-6.398217,3
1098,-12,32,-62.90153,1.752052,3.231849,0.231687,-6.30475,3
1099,-10,57,-62.89879,1.784339,2.72879,0.73502,-6.361144,1
1100,-4,100,-62.88223,1.91116,1.134173,2.331293,-6.610918,2
1101,-6,88,-62.87878,1.861908,1.679934,1.785877,-6.517366,2
1102,-1,116,-62.7623,2.017675,0.288872,3.188586,-6.75493,29
1103,-2,111,-62.75916,1.974951,0.574194,2.903579,-6.701783,25
1104,-12,33,-62.75726,1.752386,3.231849,0.246114,-6.291624,1
1105,-13,0,-62.7567,1.737432,3.478019,0,-6.27567,21
1106,-13,1,-62.75234,1.737443,3.478019,0.000436,-6.275236,1
1107,-13,2,-62.74363,1.737462,3.478019,0.001307,-6.274371,21
1108,-11,47,-62.73419,1.768159,2.982104,0.498166,-6.315537,1
1109,-13,3,-62.73056,1.737492,3.478019,0.002614,-6.273078,1
1110,-13,4,-62.71313,1.737532,3.478019,0.004357,-6.271359,21
1111,-13,5,-62.69135,1.737582,3.478019,0.006535,-6.269219,1
1112,-13,6,-62.66521,1.737642,3.478019,0.009149,-6.266659,21
1113,0,121,-62.65685,2.081304,0,3.488004,-6.801082,30
1114,-3,106,-62.64831,1.941002,0.855961,2.632897,-6.641619,18
1115,-7,82,-62.64391,1.841014,1.947483,1.541815,-6.454381,2
1116,-10,58,-62.64375,1.784941,2.72879,0.760524,-6.339086,3
1117,-13,7,-62.63472,1.737712,3.478019,0.012198,-6.263682,1
1118,-9,67,-62.62678,1.802509,2.471913,1.019098,-6.373062,1
1119,-12,34,-62.60869,1.75273,3.231849,0.260971,-6.278137,3
1120,-13,8,-62.59988,1.737791,3.478019,0.015682,-6.260291,21
1121,-8,75,-62.59136,1.821222,2.211477,1.283077,-6.408687,1
1122,-13,9,-62.56069,1.737881,3.478019,0.019602,-6.256489,1
1123,-5,95,-62.53504,1.886152,1.408831,2.091354,-6.534992,11
1124,-11,48,-62.52384,1.768652,2.982104,0.519201,-6.296999,3
1125,-13,10,-62.51714,1.737981,3.478019,0.023956,-6.252278,21
1126,-6,89,-62.48308,1.86288,1.679934,1.825446,-6.484828,11
1127,-13,11,-62.46925,1.738091,3.478019,0.028745,-6.24766,1
1128,-12,35,-62.45581,1.753084,3.231849,0.276259,-6.264292,1
1129,-4,101,-62.43072,1.912297,1.134173,2.376443,-6.574427,8
1130,-13,12,-62.41702,1.738211,3.478019,0.033969,-6.242639,21
1131,-10,59,-62.38452,1.785554,2.72879,0.786447,-6.316709,1
1132,-13,13,-62.36044,1.73834,3.478019,0.039627,-6.237217,1
1133,-9,68,-62.32717,1.803225,2.471913,1.049059,-6.347601,3
1134,-11,49,-62.30924,1.769154,2.982104,0.540661,-6.278126,1
1135,-13,14,-62.29951,1.73848,3.478019,0.045719,-6.231396,21
1136,-12,36,-62.29865,1.753449,3.231849,0.291975,-6.250092,3
1137,-7,83,-62.27615,1.841909,1.947483,1.578591,-6.423872,1
1138,-2,112,-62.25593,1.976263,0.574194,2.953902,-6.661723,17
1139,-8,76,-62.2556,1.822032,2.211477,1.316653,-6.380527,3
1140,-1,117,-62.23517,2.019083,0.288872,3.241299,-6.713244,28
1141,-13,15,-62.23425,1.73863,3.478019,0.052245,-6.225179,1
1142,-3,107,-62.169,1.94223,0.855961,2.680829,-6.603209,8
1143,-13,16,-62.16465,1.73879,3.478019,0.059205,-6.218567,21
1144,-12,37,-62.13719,1.753823,3.231849,0.308121,-6.235536,1
1145,-10,60,-62.12109,1.786178,2.72879,0.81279,-6.294014,3
1146,-5,96,-62.10748,1.887217,1.408831,2.13411,-6.500202,2
1147,0,122,-62.10586,2.082831,0,3.543103,-6.757796,26
1148,-13,17,-62.09072,1.73896,3.478019,0.066598,-6.211564,1
1149,-11,50,-62.09041,1.769668,2.982104,0.562545,-6.25892,3
1150,-6,90,-62.0834,1.863865,1.679934,1.865415,-6.452022,2
1151,-9,69,-62.02343,1.803951,2.471913,1.079433,-6.321838,1
1152,-13,18,-62.01246,1.73914,3.478019,0.074424,-6.204172,21
1153,-4,102,-61.97533,1.913447,1.134173,2.421983,-6.537688,2
1154,-12,38,-61.97145,1.754209,3.231849,0.324695,-6.220629,3
1155,-13,19,-61.92987,1.73933,3.478019,0.082683,-6.196392,1
1156,-8,77,-61.91575,1.822853,2.211477,1.350637,-6.352077,1
1157,-7,84,-61.90436,1.842816,1.947483,1.615769,-6.393085,2
1158,-11,51,-61.86734,1.770192,2.982104,0.584851,-6.239384,1
1159,-10,61,-61.85349,1.786813,2.72879,0.83955,-6.271006,1
1160,-13,20,-61.84296,1.73953,3.478019,0.091374,-6.188227,21
1161,-12,39,-61.80144,1.754604,3.231849,0.341696,-6.205372,1
1162,-13,21,-61.75172,1.73974,3.478019,0.100498,-6.17968,1
1163,-2,113,-61.74892,1.977589,0.574194,3.004604,-6.621435,25
1164,-9,70,-61.71556,1.804689,2.471913,1.11022,-6.295775,3
1165,-1,118,-61.70431,2.020504,0.288872,3.294386,-6.67134,29
1166,-3,108,-61.68585,1.94347,0.855961,2.729143,-6.564562,18
1167,-6,91,-61.67974,1.864861,1.679934,1.905781,-6.418951,11
1168,-5,97,-61.67599,1.888295,1.408831,2.177259,-6.465156,11
1169,-13,22,-61.65617,1.73996,3.478019,0.110053,-6.170752,21
1170,-11,52,-61.64006,1.770726,2.982104,0.60758,-6.219518,3
1171,-12,40,-61.62716,1.75501,3.231849,0.359124,-6.189766,3
1172,-10,62,-61.58173,1.787458,2.72879,0.866726,-6.247684,3
1173,-8,78,-61.57185,1.823685,2.211477,1.385028,-6.323341,3
1174,-13,23,-61.55631,1.74019,3.478019,0.120039,-6.161446,1
1175,0,123,-61.55118,2.084374,0,3.598571,-6.714301,30
1176,-7,85,-61.52856,1.843735,1.947483,1.65335,-6.362023,1
1177,-4,103,-61.51607,1.91461,1.134173,2.467909,-6.500704,8
1178,-13,24,-61.45214,1.740431,3.478019,0.130457,-6.151763,21
1179,-12,41,-61.44861,1.755427,3.231849,0.376979,-6.173815,1
1180,-11,53,-61.40856,1.771272,2.982104,0.630729,-6.199327,1
1181,-9,71,-61.40358,1.805438,2.471913,1.141418,-6.269414,1
1182,-13,25,-61.34366,1.740681,3.478019,0.141304,-6.141707,1
1183,-10,63,-61.3058,1.788115,2.72879,0.894319,-6.224052,1
1184,-6,92,-61.27213,1.86587,1.679934,1.946542,-6.385616,2
1185,-12,42,-61.26582,1.755853,3.231849,0.395258,-6.157519,3
1186,-5,98,-61.2406,1.889385,1.408831,2.220798,-6.429857,2
1187,-2,114,-61.23813,1.978928,0.574194,3.055682,-6.580923,17
1188,-13,26,-61.23088,1.740942,3.478019,0.152582,-6.131278,21
1189,-8,79,-61.22389,1.824529,2.211477,1.419823,-6.29432,1
1190,-3,109,-61.1989,1.944724,0.855961,2.777838,-6.525682,8
1191,-11,54,-61.17287,1.771828,2.982104,0.654298,-6.17881,3
1192,-1,119,-61.16972,2.02194,0.288872,3.347844,-6.62922,28
1193,-7,86,-61.14876,1.844666,1.947483,1.69133,-6.330688,2
1194,-13,27,-61.1138,1.741213,3.478019,0.16429,-6.120479,1
1195,-9,72,-61.08751,1.806198,2.471913,1.173025,-6.242757,3
1196,-12,43,-61.07878,1.756291,3.231849,0.413962,-6.140881,1
1197,-4,104,-61.05296,1.915786,1.134173,2.51422,-6.463479,2
1198,-10,64,-61.02574,1.788783,2.72879,0.922325,-6.200112,3
1199,0,124,-60.99285,2.085933,0,3.654404,-6.670601,2
1200,-13,28,-60.99243,1.741493,3.478019,0.176427,-6.109313,21
1201,-11,55,-60.93299,1.772395,2.982104,0.678287,-6.157971,1
1202,-12,44,-60.88749,1.756738,3.231849,0.433091,-6.123903,3
1203,-8,80,-60.87189,1.825385,2.211477,1.455023,-6.265017,3
1204,-13,29,-60.86678,1.741785,3.478019,0.188992,-6.097781,1
1205,-6,93,-60.86057,1.866891,1.679934,1.987697,-6.352021,11
1206,-5,99,-60.80132,1.890487,1.408831,2.264726,-6.394308,11
1207,-9,73,-60.76735,1.806969,2.471913,1.205041,-6.215807,1
1208,-7,87,-60.76497,1.845608,1.947483,1.729709,-6.299082,1
1209,-10,65,-60.74153,1.789462,2.72879,0.950745,-6.175865,1
1210,-13,30,-60.73684,1.742086,3.478019,0.201986,-6.085885,21
1211,-2,115,-60.72361,1.980282,0.574194,3.107134,-6.540189,25
1212,-3,110,-60.70816,1.945992,0.855961,2.826912,-6.486571,18
1213,-12,45,-60.69198,1.757197,3.231849,0.452642,-6.106587,1
1214,-11,56,-60.68892,1.772972,2.982104,0.702693,-6.136811,3
1215,-1,120,-60.63145,2.023391,0.288872,3.401671,-6.586888,29
1216,-13,31,-60.60263,1.742397,3.478019,0.215407,-6.073628,1
1217,-4,105,-60.58601,1.916975,1.134173,2.560915,-6.426014,8
1218,-8,81,-60.51587,1.826252,2.211477,1.490626,-6.235434,1
1219,-12,46,-60.49225,1.757665,3.231849,0.472616,-6.088934,3
1220,-13,32,-60.46414,1.742719,3.478019,0.229256,-6.061011,21
1221,-10,66,-60.45321,1.790151,2.72879,0.979578,-6.151314,3
1222,-6,94,-60.4451,1.867924,1.679934,2.029245,-6.318168,2
1223,-9,74,-60.44312,1.807752,2.471913,1.237464,-6.188565,3
1224,-11,57,-60.44068,1.773561,2.982104,0.727517,-6.115333,1
1225,0,125,-60.43087,2.087506,0,3.710602,-6.626698,30
1226,-7,88,-60.3772,1.846563,1.947483,1.768485,-6.267208,2
1227,-5,100,-60.35816,1.891603,1.408831,2.309042,-6.358511,2
1228,-14,0,-60.33085,1.728708,3.720604,0,-6.033085,12
1229,-14,1,-60.32654,1.728718,3.720604,0.000431,-6.032656,9
1230,-13,33,-60.32139,1.743051,3.478019,0.243531,-6.048037,1
1231,-14,2,-60.31792,1.728738,3.720604,0.001293,-6.0318,12
1232,-14,3,-60.30499,1.728768,3.720604,0.002586,-6.03052,9
1233,-12,47,-60.28829,1.758145,3.231849,0.493011,-6.070947,1
1234,-14,4,-60.28774,1.728807,3.720604,0.004311,-6.028821,12
1235,-14,5,-60.26619,1.728857,3.720604,0.006466,-6.026703,9
1236,-14,6,-60.24034,1.728916,3.720604,0.009051,-6.024171,12
1237,-3,111,-60.21364,1.947273,0.855961,2.876364,-6.447232,8
1238,-14,7,-60.21017,1.728986,3.720604,0.012068,-6.021226,9
1239,-2,116,-60.20536,1.981649,0.574194,3.158959,-6.499236,17
1240,-11,58,-60.18828,1.77416,2.982104,0.752757,-6.093539,3
1241,-14,8,-60.1757,1.729065,3.720604,0.015515,-6.017873,12
1242,-13,34,-60.17438,1.743393,3.478019,0.258232,-6.034707,21
1243,-10,67,-60.16078,1.790852,2.72879,1.008821,-6.126461,1
1244,-8,82,-60.15583,1.827131,2.211477,1.526629,-6.205573,3
1245,-14,9,-60.13692,1.729154,3.720604,0.019393,-6.014112,9
1246,-4,106,-60.11525,1.918176,1.134173,2.607991,-6.388313,2
1247,-9,75,-60.11483,1.808547,2.471913,1.270293,-6.161034,1
1248,-14,10,-60.09384,1.729253,3.720604,0.023701,-6.009947,12
1249,-1,121,-60.0895,2.024857,0.288872,3.455867,-6.544347,28
1250,-12,48,-60.08013,1.758634,3.231849,0.513827,-6.052629,3
1251,-14,11,-60.04646,1.729363,3.720604,0.028439,-6.005381,9
1252,-6,95,-60.02571,1.868969,1.679934,2.071184,-6.284059,11
1253,-13,35,-60.02312,1.743745,3.478019,0.273358,-6.021023,1
1254,-14,12,-59.99478,1.729482,3.720604,0.033607,-6.000416,12
1255,-7,89,-59.98549,1.84753,1.947483,1.807657,-6.235069,1
1256,-14,13,-59.9388,1.729611,3.720604,0.039205,-5.995054,9
1257,-11,59,-59.93173,1.77477,2.982104,0.778412,-6.07143,1
1258,-5,101,-59.91115,1.89273,1.408831,2.353743,-6.322469,11
1259,-14,14,-59.87853,1.72975,3.720604,0.045232,-5.989298,12
1260,-12,49,-59.86778,1.759135,3.231849,0.535062,-6.03398,1
1261,-13,36,-59.86761,1.744108,3.478019,0.288909,-6.006988,21
1262,0,126,-59.86527,2.089096,0,3.767162,-6.582596,2
1263,-10,68,-59.86424,1.791564,2.72879,1.038475,-6.101308,3
1264,-14,15,-59.81397,1.729899,3.720604,0.051688,-5.98315,9
1265,-8,83,-59.79179,1.828022,2.211477,1.563033,-6.175436,1
1266,-9,76,-59.78249,1.809352,2.471913,1.303527,-6.133216,3
1267,-14,16,-59.74511,1.730058,3.720604,0.058574,-5.976613,12
1268,-3,112,-59.71537,1.948568,0.855961,2.926191,-6.407667,2
1269,-13,37,-59.70786,1.744481,3.478019,0.304885,-5.992603,1
1270,-2,117,-59.6834,1.98303,0.574194,3.211155,-6.458067,25
1271,-14,17,-59.67197,1.730227,3.720604,0.065888,-5.969689,9
1272,-11,60,-59.67103,1.775391,2.982104,0.804482,-6.049009,3
1273,-12,50,-59.65123,1.759646,3.231849,0.556717,-6.015002,3
1274,-4,107,-59.64068,1.919391,1.134173,2.655447,-6.350378,8
1275,-6,96,-59.60243,1.870027,1.679934,2.113511,-6.249697,2
1276,-14,18,-59.59455,1.730406,3.720604,0.07363,-5.96238,12
1277,-7,90,-59.58983,1.848508,1.947483,1.847222,-6.202666,2
1278,-10,69,-59.56362,1.792287,2.72879,1.068537,-6.075857,1
1279,-1,122,-59.54389,2.026337,0.288872,3.510427,-6.501599,29
1280,-13,38,-59.54387,1.744864,3.478019,0.321283,-5.977871,21
1281,-14,19,-59.51284,1.730595,3.720604,0.081801,-5.954688,9
1282,-5,102,-59.4603,1.893871,1.408831,2.398828,-6.286184,2
1283,-9,77,-59.44612,1.810169,2.471913,1.337164,-6.105114,1
1284,-12,51,-59.4305,1.760167,3.231849,0.57879,-5.995699,1
1285,-14,20,-59.42685,1.730794,3.720604,0.0904,-5.946617,12
1286,-8,84,-59.42378,1.828924,2.211477,1.599835,-6.145027,3
1287,-11,61,-59.40621,1.776023,2.982104,0.830964,-6.026277,1
1288,-13,39,-59.37565,1.745258,3.478019,0.338105,-5.962793,1
1289,-14,21,-59.33659,1.731003,3.720604,0.099426,-5.938166,9
1290,0,127,-59.29606,2.090701,0,3.824083,-6.538297,30
1291,-10,70,-59.25892,1.793022,2.72879,1.099007,-6.050111,3
1292,-14,22,-59.24206,1.731222,3.720604,0.108879,-5.929341,12
1293,-3,113,-59.21337,1.949876,0.855961,2.976391,-6.367881,8
1294,-12,52,-59.20559,1.7607,3.231849,0.601281,-5.976072,3
1295,-13,40,-59.20321,1.745662,3.478019,0.355349,-5.947372,21
1296,-7,91,-59.19025,1.849499,1.947483,1.887181,-6.170002,1
1297,-6,97,-59.17527,1.871097,1.679934,2.156227,-6.215084,11
1298,-4,108,-59.16234,1.920619,1.134173,2.703282,-6.312211,2
1299,-2,118,-59.15776,1.984426,0.574194,3.263719,-6.416685,2
1300,-14,23,-59.14326,1.731451,3.720604,0.118759,-5.920141,9
1301,-11,62,-59.13726,1.776666,2.982104,0.857859,-6.003238,3
1302,-9,78,-59.10573,1.810998,2.471913,1.371203,-6.076729,3
1303,-8,85,-59.05179,1.829839,2.211477,1.637033,-6.114346,1
1304,-14,24,-59.04021,1.73169,3.720604,0.129064,-5.91057,12
1305,-13,41,-59.02656,1.746076,3.478019,0.373014,-5.931609,1
1306,-5,103,-59.00562,1.895024,1.408831,2.444296,-6.24966,11
1307,-1,123,-58.99465,2.027832,0.288872,3.565351,-6.458648,28
1308,-12,53,-58.97653,1.761243,3.231849,0.624188,-5.956123,1
1309,-10,71,-58.95016,1.793767,2.72879,1.129883,-6.024071,1
1310,-14,25,-58.93288,1.731939,3.720604,0.139797,-5.900629,9
1311,-11,63,-58.86421,1.777319,2.982104,0.885165,-5.979893,1
1312,-13,42,-58.8457,1.746501,3.478019,0.3911,-5.915507,21
1313,-14,26,-58.82131,1.732198,3.720604,0.150954,-5.890321,12
1314,-7,92,-58.78676,1.850502,1.947483,1.92753,-6.137079,2
1315,-9,79,-58.76133,1.811838,2.471913,1.405643,-6.048065,1
1316,-6,98,-58.74426,1.87218,1.679934,2.199329,-6.180223,2
1317,-12,54,-58.7433,1.761796,3.231849,0.64751,-5.935853,3
1318,0,128,-58.72328,2.092322,0,3.881361,-6.493804,2
1319,-3,114,-58.70765,1.951198,0.855961,3.026963,-6.327874,2
1320,-14,27,-58.70549,1.732468,3.720604,0.162536,-5.879648,9
1321,-4,109,-58.68024,1.921861,1.134173,2.751492,-6.273815,8
1322,-8,86,-58.67585,1.830765,2.211477,1.674627,-6.083397,3
1323,-13,43,-58.66064,1.746936,3.478019,0.409606,-5.899067,1
1324,-10,72,-58.63734,1.794524,2.72879,1.161164,-5.99774,3
1325,-2,119,-58.62845,1.985836,0.574194,3.31665,-6.375092,25
1326,-11,64,-58.58705,1.777984,2.982104,0.91288,-5.956243,3
1327,-14,28,-58.58542,1.732747,3.720604,0.174543,-5.868612,12
1328,-5,104,-58.54715,1.896191,1.408831,2.490143,-6.212898,2
1329,-12,55,-58.50594,1.76236,3.231849,0.671246,-5.915266,1
1330,-13,44,-58.47138,1.747382,3.478019,0.428532,-5.882291,21
1331,-14,29,-58.46111,1.733037,3.720604,0.186974,-5.857215,9
1332,-1,124,-58.44179,2.029342,0.288872,3.620637,-6.415496,29
1333,-9,80,-58.41294,1.81269,2.471913,1.440482,-6.019122,3
1334,-7,93,-58.37937,1.851517,1.947483,1.968268,-6.103901,1
1335,-14,30,-58.33257,1.733336,3.720604,0.199828,-5.845458,12
1336,-10,73,-58.32049,1.795292,2.72879,1.19285,-5.971121,1
1337,-6,99,-58.3094,1.873275,1.679934,2.242814,-6.145116,11
1338,-11,65,-58.30581,1.77866,2.982104,0.941005,-5.932292,1
1339,-8,87,-58.29597,1.831703,2.211477,1.712615,-6.052183,1
1340,-13,45,-58.27794,1.747838,3.478019,0.447876,-5.865183,1
1341,-12,56,-58.26443,1.762935,3.231849,0.695397,-5.894363,3
1342,-14,31,-58.19979,1.733646,3.720604,0.213106,-5.833345,9
1343,-3,115,-58.19823,1.952533,0.855961,3.077906,-6.287651,8
1344,-4,110,-58.19439,1.923115,1.134173,2.800077,-6.235193,2
1345,0,129,-58.14694,2.093959,0,3.938995,-6.449121,30
1346,-2,120,-58.09549,1.98726,0.574194,3.369946,-6.333292,2
1347,-5,105,-58.08488,1.89737,1.408831,2.53637,-6.175902,11
1348,-13,46,-58.08033,1.748304,3.478019,0.467637,-5.847742,21
1349,-14,32,-58.06279,1.733966,3.720604,0.226805,-5.820876,12
1350,-9,81,-58.06057,1.813553,2.471913,1.475719,-5.989904,1
1351,-11,66,-58.02049,1.779347,2.982104,0.969537,-5.908042,3
1352,-12,57,-58.0188,1.763521,3.231849,0.71996,-5.873146,1
1353,-10,74,-57.99961,1.796072,2.72879,1.224938,-5.944214,3
1354,-7,94,-57.96811,1.852544,1.947483,2.009395,-6.070469,2
1355,-15,0,-57.94096,1.720506,3.959593,0,-5.794096,12
1356,-15,1,-57.9367,1.720516,3.959593,0.000426,-5.793671,9
1357,-15,2,-57.92817,1.720536,3.959593,0.001279,-5.792825,12
1358,-14,33,-57.92158,1.734297,3.720604,0.240927,-5.808055,9
1359,-15,3,-57.91538,1.720565,3.959593,0.002558,-5.791559,9
1360,-8,88,-57.91217,1.832652,2.211477,1.750995,-6.020705,3
1361,-15,4,-57.89832,1.720605,3.959593,0.004264,-5.789879,12
1362,-1,125,-57.88534,2.030867,0.288872,3.676282,-6.372146,6
1363,-13,47,-57.87854,1.748781,3.478019,0.487816,-5.829972,1
1364,-15,5,-57.87701,1.720654,3.959593,0.006395,-5.787784,9
1365,-6,100,-57.87071,1.874383,1.679934,2.286683,-6.109766,2
1366,-15,6,-57.85143,1.720713,3.959593,0.008953,-5.78528,12
1367,-15,7,-57.82159,1.720782,3.959593,0.011937,-5.782369,9
1368,-15,8,-57.78749,1.720861,3.959593,0.015347,-5.779052,12
1369,-14,34,-57.77614,1.734637,3.720604,0.25547,-5.794883,12
