id,Bin
756,1
757,1
758,15
759,16
760,15
761,17
762,8
763,1
764,15
765,1
766,16
767,18
768,15
769,12
770,1
771,15
772,16
773,1
774,1
775,1
776,15
777,8
778,18
779,15
780,16
781,17
782,15
783,1
784,1
785,1
786,15
787,16
788,8
789,1
790,18
791,1
792,15
793,1
794,1
795,16
796,15
797,12
798,15
799,18
800,8
801,1
802,16
803,17
804,1
805,15
806,1
807,1
808,15
809,16
810,1
811,1
812,18
813,1
814,8
815,15
816,16
817,15
818,1
819,1
820,1
821,17
822,18
823,1
824,15
825,16
826,8
827,1
828,1
829,15
830,1
831,16
832,18
833,14
834,14
835,14
836,14
837,15
838,14
839,1
840,14
841,1
842,14
843,8
844,14
845,14
846,1
847,1
848,15
849,16
850,1
851,17
852,14
853,14
854,14
855,1
856,1
857,15
858,14
859,16
860,14
861,1
862,1
863,8
864,14
865,15
866,1
867,14
868,1
869,1
870,14
871,16
872,15
873,1
874,14
875,1
876,17
877,1
878,14
879,8
880,15
881,16
882,1
883,14
884,1
885,1
886,14
887,1
888,1
889,15
890,14
891,16
892,14
893,8
894,1
895,15
896,1
897,17
898,17
899,1
900,14
901,1
902,1
903,16
904,14
905,15
906,1
907,14
908,8
909,1
910,1
911,16
912,15
913,14
914,17
915,1
916,1
917,17
918,14
919,15
920,17
921,16
922,1
923,14
924,1
925,1
926,1
927,15
928,14
929,16
930,1
931,1
932,1
933,14
934,15
935,17
936,17
937,1
938,1
939,14
940,17
941,16
942,1
943,13
944,15
945,13
946,13
947,13
948,13
949,1
950,14
951,13
952,13
953,13
954,1
955,13
956,1
957,1
958,14
959,16
960,13
961,15
962,1
963,13
964,13
965,17
966,17
967,1
968,13
969,14
970,13
971,1
972,15
973,16
974,13
975,17
976,14
977,1
978,1
979,13
980,13
981,1
982,1
983,15
984,1
985,14
986,13
987,16
988,13
989,17
990,14
991,17
992,13
993,1
994,15
995,1
996,1
997,13
998,1
999,1
1000,16
1001,17
1002,14
1003,13
1004,1
1005,15
1006,13
1007,14
1008,1
1009,13
1010,1
1011,16
1012,17
1013,15
1014,1
1015,1
1016,13
1017,17
1018,1
1019,14
1020,13
1021,1
1022,16
1023,17
1024,1
1025,14
1026,15
1027,13
1028,1
1029,13
1030,14
1031,1
1032,1
1033,17
1034,1
1035,15
1036,13
1037,16
1038,17
1039,1
1040,1
1041,1
1042,14
1043,13
1044,15
1045,13
1046,17
1047,16
1048,14
1049,1
1050,1
1051,1
1052,13
1053,1
1054,1
1055,17
1056,15
1057,6
1058,6
1059,6
1060,6
1061,14
1062,6
1063,13
1064,1
1065,6
1066,16
1067,6
1068,17
1069,6
1070,6
1071,6
1072,13
1073,1
1074,14
1075,15
1076,1
1077,6
1078,1
1079,6
1080,1
1081,17
1082,6
1083,13
1084,16
1085,6
1086,1
1087,14
1088,6
1089,17
1090,15
1091,1
1092,13
1093,6
1094,1
1095,6
1096,1
1097,17
1098,14
1099,13
1100,1
1101,6
1102,16
1103,1
1104,15
1105,6
1106,13
1107,6
