#Idx,EeV,g,rIn,v,J,ECB,Group
6727,-2.380745e-01,3.690000e+02,1.615923e+00,44,61,3.235324e-01,10
6728,-2.373791e-01,4.650000e+02,1.634353e+00,41,77,3.985517e-01,10
6729,-2.372442e-01,3.330000e+02,1.610212e+00,45,55,3.013970e-01,10
6730,-2.369646e-01,8.700000e+02,1.628054e+00,42,72,3.714232e-01,10
6731,-2.368682e-01,1.005000e+03,1.869494e+00,16,167,1.494283e+00,8
6732,-2.364894e-01,6.930000e+02,1.700224e+00,32,115,7.041716e-01,9
6733,-2.364084e-01,3.900000e+02,1.594096e+00,48,32,2.508651e-01,10
6734,-2.360063e-01,8.970000e+02,1.795838e+00,22,149,1.164411e+00,9
6735,-2.358835e-01,2.490000e+02,1.599333e+00,47,41,2.643195e-01,10
6736,-2.356512e-01,2.460000e+02,1.589117e+00,49,20,2.395999e-01,10
6737,-2.340467e-01,5.490000e+02,1.654625e+00,38,91,4.858491e-01,10
6738,-2.333656e-01,9.900000e+02,1.641058e+00,40,82,4.241620e-01,10
6739,-2.333552e-01,2.430000e+03,2.134016e+00,3,202,2.326023e+00,8
6740,-2.324950e-01,4.050000e+02,1.622157e+00,43,67,3.430502e-01,10
6741,-2.321391e-01,1.245000e+03,2.220057e+00,1,207,2.467492e+00,7
6742,-2.316669e-01,1.290000e+02,1.589370e+00,49,21,2.361928e-01,10
6743,-2.306892e-01,1.518000e+03,1.726317e+00,29,126,8.260744e-01,9
6744,-2.305798e-01,2.970000e+02,1.605022e+00,46,49,2.771064e-01,10
6745,-2.299352e-01,2.010000e+02,1.594493e+00,48,33,2.456571e-01,10
6746,-2.294236e-01,2.046000e+03,1.883756e+00,15,170,1.547954e+00,8
6747,-2.290802e-01,1.758000e+03,1.785222e+00,23,146,1.108686e+00,9
6748,-2.278952e-01,1.185000e+03,2.073509e+00,5,197,2.184057e+00,8
6749,-2.275026e-01,2.700000e+02,1.589635e+00,49,22,2.326555e-01,10
6750,-2.273817e-01,5.100000e+02,1.599837e+00,47,42,2.577629e-01,10
6751,-2.258629e-01,8.010000e+02,1.744991e+00,27,133,9.128232e-01,9
6752,-2.258570e-01,7.170000e+02,1.709048e+00,31,119,7.377508e-01,9
6753,-2.252068e-01,6.780000e+02,1.610880e+00,45,56,2.926519e-01,10
6754,-2.245780e-01,5.250000e+02,1.648176e+00,39,87,4.480163e-01,10
6755,-2.243694e-01,7.500000e+02,1.616661e+00,44,62,3.137437e-01,10
6756,-2.232888e-01,4.140000e+02,1.594902e+00,48,34,2.403432e-01,10
6757,-2.231598e-01,1.410000e+02,1.589913e+00,49,23,2.289910e-01,10
6758,-2.204728e-01,8.610000e+02,1.775009e+00,24,143,1.052936e+00,9
6759,-2.203111e-01,1.254000e+03,1.677132e+00,35,104,5.789094e-01,10
6760,-2.201700e-01,6.060000e+02,1.605620e+00,46,50,2.693843e-01,10
6761,-2.199847e-01,4.410000e+02,1.628920e+00,42,73,3.595582e-01,10
6762,-2.197176e-01,1.206000e+03,1.669663e+00,36,100,5.429963e-01,10
6763,-2.196797e-01,2.214000e+03,1.964501e+00,10,184,1.848563e+00,8
6764,-2.196045e-01,1.041000e+03,1.898713e+00,14,173,1.601116e+00,8
6765,-2.187982e-01,9.420000e+02,1.635276e+00,41,78,3.856594e-01,10
6766,-2.187131e-01,2.610000e+02,1.600353e+00,47,43,2.511259e-01,10
6767,-2.186399e-01,2.940000e+02,1.590203e+00,49,24,2.252018e-01,10
6768,-2.180003e-01,1.302000e+03,1.684939e+00,34,108,6.141978e-01,10
6769,-2.170914e-01,8.220000e+02,1.622966e+00,43,68,3.322069e-01,10
6770,-2.168128e-01,6.000000e+00,1.585518e+00,50,0,2.168128e-01,10
6771,-2.166315e-01,9.000000e+00,1.585530e+00,50,1,2.166332e-01,10
6772,-2.164714e-01,2.130000e+02,1.595324e+00,48,35,2.349276e-01,10
6773,-2.164361e-01,1.158000e+03,1.662526e+00,37,96,5.066086e-01,10
6774,-2.162691e-01,3.000000e+01,1.585554e+00,50,2,2.162771e-01,10
6775,-2.161171e-01,2.310000e+03,2.025090e+00,7,192,2.041768e+00,8
6776,-2.157257e-01,2.100000e+01,1.585591e+00,50,3,2.157476e-01,10
6777,-2.150014e-01,5.400000e+01,1.585639e+00,50,4,2.150476e-01,10
6778,-2.140966e-01,3.300000e+01,1.585700e+00,50,5,2.141804e-01,10
6779,-2.139446e-01,1.530000e+02,1.590506e+00,49,25,2.212909e-01,10
6780,-2.131639e-01,5.010000e+02,1.642041e+00,40,83,4.102436e-01,10
6781,-2.130132e-01,3.450000e+02,1.611561e+00,45,57,2.838533e-01,10
6782,-2.130115e-01,7.800000e+01,1.585773e+00,50,6,2.131489e-01,10
6783,-2.125817e-01,1.350000e+03,1.693092e+00,33,112,6.487248e-01,10
6784,-2.117466e-01,4.500000e+01,1.585858e+00,50,7,2.119561e-01,10
6785,-2.115793e-01,7.410000e+02,1.718248e+00,30,123,7.702124e-01,9
6786,-2.106961e-01,1.110000e+03,1.655713e+00,38,92,4.699101e-01,10
6787,-2.105124e-01,3.810000e+02,1.617412e+00,44,63,3.039089e-01,10
6788,-2.103022e-01,1.020000e+02,1.585956e+00,50,8,2.106053e-01,10
6789,-2.102916e-01,1.686000e+03,1.765181e+00,25,140,9.972439e-01,9
6790,-2.102235e-01,1.566000e+03,1.736253e+00,28,130,8.569259e-01,9
6791,-2.098806e-01,5.340000e+02,1.600882e+00,47,44,2.444136e-01,10
6792,-2.096009e-01,3.090000e+02,1.606232e+00,46,51,2.616019e-01,10
6793,-2.094853e-01,4.380000e+02,1.595759e+00,48,36,2.294145e-01,10
6794,-2.090755e-01,3.180000e+02,1.590821e+00,49,26,2.172613e-01,10
6795,-2.086790e-01,5.700000e+01,1.586065e+00,50,9,2.090993e-01,10
6796,-2.073411e-01,2.118000e+03,1.914430e+00,13,176,1.653730e+00,8
6797,-2.068775e-01,1.260000e+02,1.586187e+00,50,10,2.074413e-01,10
6798,-2.048984e-01,6.900000e+01,1.586321e+00,50,11,2.056345e-01,10
6799,-2.040343e-01,1.650000e+02,1.591149e+00,49,27,2.131160e-01,10
6800,-2.038638e-01,1.398000e+03,1.701602e+00,32,116,6.823655e-01,9
6801,-2.028605e-01,8.940000e+02,1.629800e+00,42,74,3.476621e-01,10
6802,-2.027424e-01,1.500000e+02,1.586467e+00,50,12,2.036818e-01,10
6803,-2.027401e-01,1.062000e+03,1.649219e+00,39,88,4.330790e-01,10
6804,-2.023329e-01,2.250000e+02,1.596206e+00,48,37,2.238084e-01,10
6805,-2.015415e-01,4.170000e+02,1.623788e+00,43,69,3.213268e-01,10
6806,-2.008873e-01,2.730000e+02,1.601425e+00,47,45,2.376310e-01,10
6807,-2.006671e-01,7.020000e+02,1.612256e+00,45,58,2.750056e-01,10
6808,-2.004103e-01,8.100000e+01,1.586625e+00,50,13,2.015866e-01,10
6809,-2.000758e-01,4.770000e+02,1.636215e+00,41,79,3.727428e-01,10
6810,-1.988760e-01,6.300000e+02,1.606857e+00,46,52,2.537636e-01,10
6811,-1.988229e-01,3.420000e+02,1.591489e+00,49,28,2.088582e-01,10
6812,-1.986493e-01,8.250000e+02,1.755719e+00,26,137,9.416962e-01,9
6813,-1.984146e-01,1.125000e+03,1.984157e+00,9,187,1.899380e+00,8
6814,-1.979030e-01,1.740000e+02,1.586796e+00,50,14,1.993518e-01,10
6815,-1.965077e-01,7.740000e+02,1.618177e+00,44,64,2.940328e-01,10
6816,-1.959999e-01,1.233000e+03,2.173672e+00,2,205,2.373525e+00,8
6817,-1.952215e-01,9.300000e+01,1.586979e+00,50,15,1.969807e-01,10
6818,-1.951758e-01,2.406000e+03,2.103264e+00,4,200,2.232510e+00,8
6819,-1.950169e-01,4.620000e+02,1.596666e+00,48,38,2.181139e-01,10
6820,-1.940388e-01,1.878000e+03,1.820320e+00,20,156,1.242892e+00,9
6821,-1.938990e-01,9.570000e+02,1.832343e+00,19,159,1.297256e+00,9
6822,-1.934974e-01,7.650000e+02,1.727838e+00,29,127,8.014620e-01,9
6823,-1.934431e-01,1.770000e+02,1.591841e+00,49,29,2.044912e-01,10
6824,-1.931707e-01,6.090000e+02,1.670860e+00,36,101,5.250692e-01,10
6825,-1.928241e-01,1.014000e+03,1.643038e+00,40,84,3.963088e-01,10
6826,-1.925674e-01,1.077000e+03,1.930987e+00,12,179,1.705757e+00,8
6827,-1.923667e-01,1.980000e+02,1.587174e+00,50,16,1.944763e-01,10
6828,-1.922202e-01,6.330000e+02,1.678377e+00,35,105,5.600019e-01,10
6829,-1.922071e-01,9.210000e+02,1.808777e+00,21,153,1.188298e+00,9
6830,-1.917362e-01,5.580000e+02,1.601980e+00,47,46,2.307831e-01,10
6831,-1.916997e-01,1.950000e+03,1.844881e+00,18,162,1.351329e+00,9
6832,-1.916672e-01,1.446000e+03,1.710478e+00,31,120,7.150062e-01,9
6833,-1.914249e-01,5.850000e+02,1.663675e+00,37,97,4.896700e-01,10
6834,-1.899799e-01,2.526000e+03,2.293783e+00,0,210,2.513991e+00,7
6835,-1.893397e-01,1.050000e+02,1.587382e+00,50,17,1.918418e-01,10
6836,-1.884964e-01,1.806000e+03,1.797687e+00,22,150,1.133540e+00,9
6837,-1.883587e-01,6.570000e+02,1.686233e+00,34,109,5.943200e-01,10
6838,-1.881725e-01,3.570000e+02,1.612964e+00,45,59,2.661131e-01,10
6839,-1.879990e-01,3.210000e+02,1.607496e+00,46,53,2.458736e-01,10
6840,-1.878971e-01,3.660000e+02,1.592207e+00,49,30,2.000186e-01,10
6841,-1.878502e-01,1.173000e+03,2.049558e+00,6,195,2.091098e+00,8
6842,-1.875398e-01,2.370000e+02,1.597140e+00,48,39,2.123359e-01,10
6843,-1.873570e-01,9.930000e+02,1.857968e+00,17,165,1.405052e+00,9
6844,-1.872105e-01,5.610000e+02,1.656816e+00,38,93,4.539663e-01,10
6845,-1.861418e-01,2.220000e+02,1.587603e+00,50,18,1.890801e-01,10
6846,-1.858499e-01,8.460000e+02,1.624625e+00,43,70,3.104151e-01,10
6847,-1.856646e-01,1.614000e+03,1.746607e+00,27,134,8.863865e-01,9
6848,-1.855968e-01,4.530000e+02,1.630694e+00,42,75,3.357404e-01,10
6849,-1.830039e-01,8.850000e+02,1.787025e+00,23,147,1.078691e+00,9
6850,-1.827742e-01,1.170000e+02,1.587835e+00,50,19,1.861941e-01,10
6851,-1.824306e-01,2.850000e+02,1.602549e+00,47,47,2.238747e-01,10
6852,-1.823595e-01,3.930000e+02,1.618957e+00,44,65,2.841202e-01,10
6853,-1.821868e-01,1.890000e+02,1.592585e+00,49,31,1.954441e-01,10
6854,-1.813841e-01,6.810000e+02,1.694436e+00,33,113,6.278881e-01,10
6855,-1.812168e-01,9.660000e+02,1.637168e+00,41,80,3.598078e-01,10
6856,-1.807909e-01,2.022000e+03,1.871648e+00,16,168,1.458372e+00,8
6857,-1.807681e-01,5.370000e+02,1.650276e+00,39,89,4.181339e-01,10
6858,-1.799044e-01,4.860000e+02,1.597626e+00,48,40,2.064794e-01,10
6859,-1.792382e-01,2.460000e+02,1.588080e+00,50,20,1.831869e-01,10
6860,-1.769734e-01,6.540000e+02,1.608148e+00,46,54,2.379363e-01,10
6861,-1.763146e-01,3.900000e+02,1.592976e+00,49,32,1.907714e-01,10
6862,-1.758315e-01,1.734000e+03,1.776769e+00,24,144,1.023827e+00,9
6863,-1.758234e-01,1.494000e+03,1.719732e+00,30,124,7.465438e-01,9
6864,-1.755352e-01,1.290000e+02,1.588338e+00,50,21,1.800611e-01,10
6865,-1.755337e-01,7.260000e+02,1.613687e+00,45,60,2.571805e-01,10
6866,-1.752198e-01,2.190000e+03,1.948476e+00,11,182,1.757165e+00,8
6867,-1.743997e-01,2.286000e+03,2.005182e+00,8,190,1.949487e+00,8
6868,-1.729738e-01,5.820000e+02,1.603131e+00,47,48,2.169107e-01,10
6869,-1.723515e-01,5.130000e+02,1.644051e+00,40,85,3.823636e-01,10
6870,-1.721135e-01,2.490000e+02,1.598125e+00,48,41,2.005495e-01,10
6871,-1.719251e-01,1.029000e+03,1.885967e+00,15,171,1.511240e+00,8
6872,-1.716668e-01,2.700000e+02,1.588608e+00,50,22,1.768197e-01,10
6873,-1.714626e-01,7.890000e+02,1.737830e+00,28,131,8.314141e-01,9
6874,-1.711064e-01,7.050000e+02,1.702997e+00,32,117,6.605825e-01,9
6875,-1.702826e-01,2.010000e+02,1.593379e+00,49,33,1.860046e-01,10
6876,-1.700212e-01,4.290000e+02,1.625476e+00,43,71,2.994773e-01,10
6877,-1.681988e-01,9.180000e+02,1.631603e+00,42,76,3.237991e-01,10
6878,-1.680725e-01,7.980000e+02,1.619750e+00,44,66,2.741764e-01,10
6879,-1.676344e-01,1.410000e+02,1.588891e+00,50,23,1.734656e-01,10
6880,-1.670864e-01,8.490000e+02,1.766898e+00,25,141,9.690294e-01,9
6881,-1.664940e-01,1.230000e+03,1.672073e+00,36,102,5.071517e-01,10
6882,-1.662840e-01,1.182000e+03,1.664841e+00,37,98,4.727370e-01,10
6883,-1.658034e-01,3.330000e+02,1.608814e+00,46,55,2.299563e-01,10
6884,-1.653185e-01,6.000000e+00,1.584582e+00,51,0,1.653185e-01,10
6885,-1.651508e-01,9.000000e+00,1.584594e+00,51,1,1.651525e-01,10
6886,-1.648157e-01,3.000000e+01,1.584619e+00,51,2,1.648236e-01,10
6887,-1.643130e-01,2.100000e+01,1.584656e+00,51,3,1.643349e-01,10
6888,-1.641703e-01,5.100000e+02,1.598638e+00,48,42,1.945515e-01,10
6889,-1.640934e-01,4.140000e+02,1.593796e+00,49,34,1.811479e-01,10
6890,-1.639999e-01,1.278000e+03,1.679638e+00,35,106,5.411086e-01,10
6891,-1.636432e-01,5.400000e+01,1.584706e+00,51,4,1.636894e-01,10
6892,-1.635956e-01,1.134000e+03,1.657935e+00,38,94,4.380244e-01,10
6893,-1.634399e-01,2.940000e+02,1.589186e+00,50,24,1.700018e-01,10
6894,-1.633694e-01,2.970000e+02,1.603727e+00,47,49,2.098960e-01,10
6895,-1.628065e-01,3.300000e+01,1.584768e+00,51,5,1.628903e-01,10
6896,-1.627548e-01,3.690000e+02,1.614423e+00,45,61,2.482127e-01,10
6897,-1.622268e-01,4.890000e+02,1.638136e+00,41,81,3.468605e-01,10
6898,-1.618032e-01,7.800000e+01,1.584842e+00,51,6,1.619406e-01,10
6899,-1.606869e-01,2.094000e+03,1.900984e+00,14,174,1.563612e+00,8
6900,-1.606339e-01,4.500000e+01,1.584928e+00,51,7,1.608435e-01,10
6901,-1.594593e-01,1.221000e+03,2.137091e+00,3,203,2.280163e+00,8
6902,-1.592989e-01,1.020000e+02,1.585028e+00,51,8,1.596020e-01,10
6903,-1.590849e-01,1.530000e+02,1.589494e+00,50,25,1.664312e-01,10
6904,-1.586676e-01,1.086000e+03,1.651349e+00,39,90,4.031876e-01,10
6905,-1.585884e-01,1.326000e+03,1.687543e+00,34,110,5.744613e-01,10
6906,-1.577989e-01,5.700000e+01,1.585139e+00,51,9,1.582192e-01,10
6907,-1.577494e-01,2.130000e+02,1.594225e+00,49,35,1.762057e-01,10
6908,-1.573473e-01,7.290000e+02,1.711926e+00,31,121,6.922908e-01,9
6909,-1.568816e-01,1.662000e+03,1.757394e+00,26,138,9.143868e-01,9
6910,-1.566793e-01,2.382000e+03,2.076391e+00,5,198,2.139657e+00,8
6911,-1.561747e-01,1.542000e+03,1.729377e+00,29,128,7.768846e-01,9
6912,-1.561346e-01,1.260000e+02,1.585263e+00,51,10,1.566985e-01,10
6913,-1.560778e-01,2.610000e+02,1.599163e+00,48,43,1.884906e-01,10
6914,-1.555616e-01,2.502000e+03,2.223395e+00,1,208,2.420210e+00,8
6915,-1.552380e-01,1.113000e+03,1.967014e+00,10,185,1.807924e+00,8
6916,-1.545713e-01,3.180000e+02,1.589815e+00,50,26,1.627571e-01,10
6917,-1.544929e-01,6.780000e+02,1.609493e+00,46,56,2.219381e-01,10
6918,-1.543067e-01,6.900000e+01,1.585399e+00,51,11,1.550428e-01,10
6919,-1.540607e-01,8.700000e+02,1.626341e+00,43,72,2.885193e-01,10
6920,-1.536515e-01,4.050000e+02,1.620558e+00,44,67,2.642067e-01,10
6921,-1.536210e-01,6.060000e+02,1.604336e+00,47,50,2.028354e-01,10
6922,-1.523159e-01,1.500000e+02,1.585548e+00,51,12,1.532554e-01,10
6923,-1.517516e-01,1.038000e+03,1.645079e+00,40,86,3.684146e-01,10
6924,-1.512534e-01,4.380000e+02,1.594668e+00,49,36,1.711826e-01,10
6925,-1.506716e-01,4.650000e+02,1.632527e+00,42,77,3.118442e-01,10
6926,-1.501633e-01,8.100000e+01,1.585709e+00,51,13,1.513396e-01,10
6927,-1.500590e-01,1.374000e+03,1.695798e+00,33,114,6.070757e-01,10
6928,-1.499011e-01,1.650000e+02,1.590148e+00,50,27,1.589828e-01,10
6929,-1.498404e-01,7.500000e+02,1.615174e+00,45,62,2.392147e-01,10
6930,-1.478498e-01,1.740000e+02,1.585883e+00,51,14,1.492986e-01,10
6931,-1.478393e-01,5.340000e+02,1.599702e+00,48,44,1.823723e-01,10
6932,-1.475823e-01,1.161000e+03,2.027814e+00,7,193,1.998864e+00,8
6933,-1.470069e-01,1.065000e+03,1.916764e+00,13,177,1.615447e+00,8
6934,-1.453764e-01,9.300000e+01,1.586070e+00,51,15,1.471356e-01,10
6935,-1.453357e-01,8.130000e+02,1.748242e+00,27,135,8.599919e-01,9
6936,-1.450764e-01,3.420000e+02,1.590495e+00,50,28,1.551116e-01,10
6937,-1.446080e-01,2.250000e+02,1.595124e+00,49,37,1.660834e-01,10
6938,-1.437325e-01,3.090000e+02,1.604959e+00,47,51,1.957336e-01,10
6939,-1.435327e-01,9.450000e+02,1.822284e+00,20,157,1.210359e+00,9
6940,-1.431319e-01,1.854000e+03,1.810693e+00,21,154,1.156618e+00,9
6941,-1.431110e-01,9.900000e+02,1.639119e+00,41,82,3.339074e-01,10
6942,-1.430462e-01,3.450000e+02,1.610187e+00,46,57,2.138864e-01,10
6943,-1.427443e-01,1.980000e+02,1.586269e+00,51,16,1.448540e-01,10
6944,-1.419640e-01,1.926000e+03,1.834358e+00,19,160,1.263881e+00,9
6945,-1.410191e-01,5.970000e+02,1.666022e+00,37,99,4.558163e-01,10
6946,-1.408539e-01,9.090000e+02,1.799556e+00,22,151,1.102724e+00,9
6947,-1.400992e-01,1.770000e+02,1.590854e+00,50,29,1.511473e-01,10
6948,-1.399548e-01,1.050000e+02,1.586480e+00,51,17,1.424568e-01,10
6949,-1.399397e-01,7.530000e+02,1.721234e+00,30,125,7.229105e-01,9
6950,-1.398572e-01,5.730000e+02,1.659069e+00,38,95,4.220913e-01,10
6951,-1.396935e-01,6.210000e+02,1.673302e+00,36,103,4.892507e-01,10
6952,-1.394582e-01,2.730000e+02,1.600255e+00,48,45,1.762019e-01,10
6953,-1.391013e-01,8.220000e+02,1.621380e+00,44,68,2.542168e-01,10
6954,-1.383378e-01,9.810000e+02,1.846947e+00,18,163,1.317121e+00,9
6955,-1.382231e-01,1.422000e+03,1.704410e+00,32,118,6.388295e-01,10
6956,-1.379734e-01,4.410000e+02,1.627222e+00,43,73,2.775469e-01,10
6957,-1.378161e-01,4.620000e+02,1.595592e+00,49,38,1.609132e-01,10
6958,-1.370091e-01,2.220000e+02,1.586705e+00,51,18,1.399473e-01,10
6959,-1.367958e-01,1.782000e+03,1.788848e+00,23,148,1.048749e+00,9
6960,-1.367953e-01,3.810000e+02,1.615938e+00,45,63,2.301918e-01,10
6961,-1.364445e-01,5.490000e+02,1.652438e+00,39,91,3.882468e-01,10
6962,-1.356561e-01,6.450000e+02,1.680916e+00,35,107,5.222364e-01,10
6963,-1.349720e-01,3.660000e+02,1.591226e+00,50,30,1.470936e-01,10
6964,-1.339087e-01,1.170000e+02,1.586942e+00,51,19,1.373286e-01,10
6965,-1.337078e-01,6.300000e+02,1.605596e+00,47,52,1.885954e-01,10
6966,-1.330207e-01,9.420000e+02,1.633466e+00,42,78,2.998819e-01,10
6967,-1.325736e-01,1.590000e+03,1.739426e+00,28,132,8.059440e-01,9
6968,-1.325702e-01,1.998000e+03,1.860088e+00,17,166,1.370023e+00,9
6969,-1.325643e-01,2.262000e+03,1.986744e+00,9,188,1.858009e+00,8
6970,-1.314678e-01,7.020000e+02,1.610894e+00,46,58,2.058063e-01,10
6971,-1.310595e-01,8.730000e+02,1.778548e+00,24,145,9.947684e-01,9
6972,-1.310302e-01,5.250000e+02,1.646122e+00,40,87,3.544684e-01,10
6973,-1.309382e-01,5.580000e+02,1.600821e+00,48,46,1.699851e-01,10
6974,-1.308809e-01,2.370000e+02,1.596074e+00,49,39,1.556771e-01,10
6975,-1.308188e-01,2.166000e+03,1.933385e+00,12,180,1.666709e+00,8
6976,-1.306550e-01,2.460000e+02,1.587191e+00,51,20,1.346037e-01,10
6977,-1.296971e-01,1.890000e+02,1.591611e+00,50,31,1.429544e-01,10
6978,-1.286955e-01,6.690000e+02,1.688871e+00,34,111,5.546286e-01,10
6979,-1.272497e-01,1.290000e+02,1.587454e+00,51,21,1.317756e-01,10
6980,-1.245815e-01,1.017000e+03,1.873823e+00,16,169,1.422534e+00,9
6981,-1.244273e-01,4.170000e+02,1.622217e+00,44,69,2.442125e-01,10
6982,-1.242771e-01,3.900000e+02,1.592010e+00,50,32,1.387339e-01,10
6983,-1.238754e-01,5.010000e+02,1.640117e+00,41,83,3.209551e-01,10
6984,-1.238055e-01,4.860000e+02,1.596570e+00,49,40,1.503806e-01,10
6985,-1.237522e-01,1.710000e+03,1.768633e+00,25,142,9.408653e-01,9
6986,-1.236945e-01,2.700000e+02,1.587729e+00,51,22,1.288475e-01,10
6987,-1.236243e-01,7.740000e+02,1.616718e+00,45,64,2.211494e-01,10
6988,-1.235512e-01,3.210000e+02,1.606246e+00,47,53,1.814259e-01,10
6989,-1.229034e-01,1.470000e+03,1.713392e+00,31,122,6.696112e-01,9
6990,-1.225579e-01,1.209000e+03,2.106251e+00,4,201,2.187436e+00,8
6991,-1.222829e-01,2.850000e+02,1.601400e+00,48,47,1.637270e-01,10
6992,-1.217649e-01,8.940000e+02,1.628117e+00,43,74,2.665665e-01,10
6993,-1.214650e-01,6.000000e+00,1.583788e+00,52,0,1.214650e-01,10
6994,-1.213117e-01,9.000000e+00,1.583801e+00,52,1,1.213134e-01,10
6995,-1.210053e-01,3.000000e+01,1.583826e+00,52,2,1.210133e-01,10
6996,-1.207027e-01,2.478000e+03,2.176881e+00,2,206,2.327015e+00,8
6997,-1.205458e-01,2.100000e+01,1.583864e+00,52,3,1.205676e-01,10
6998,-1.199913e-01,1.410000e+02,1.588017e+00,51,23,1.258224e-01,10
6999,-1.199335e-01,5.400000e+01,1.583914e+00,52,4,1.199797e-01,10
7000,-1.197623e-01,3.570000e+02,1.611616e+00,46,59,1.977028e-01,10
7001,-1.191688e-01,3.300000e+01,1.583977e+00,52,5,1.192525e-01,10
7002,-1.187269e-01,7.770000e+02,1.730934e+00,29,129,7.523490e-01,9
7003,-1.187145e-01,2.010000e+02,1.592421e+00,50,33,1.344364e-01,10
7004,-1.186125e-01,6.930000e+02,1.697176e+00,33,115,5.862947e-01,10
7005,-1.182520e-01,7.800000e+01,1.584053e+00,52,6,1.183893e-01,10
7006,-1.179117e-01,2.358000e+03,2.052372e+00,6,196,2.047497e+00,8
7007,-1.171837e-01,4.500000e+01,1.584141e+00,52,7,1.173933e-01,10
7008,-1.165931e-01,2.490000e+02,1.597079e+00,49,41,1.450291e-01,10
7009,-1.161418e-01,2.940000e+02,1.588318e+00,51,24,1.227037e-01,10
7010,-1.160014e-01,1.158000e+03,1.660220e+00,38,96,4.061739e-01,10
7011,-1.159644e-01,1.020000e+02,1.584242e+00,52,8,1.162674e-01,10
7012,-1.156365e-01,1.206000e+03,1.667220e+00,37,100,4.389152e-01,10
7013,-1.152519e-01,4.770000e+02,1.634420e+00,42,79,2.879190e-01,10
7014,-1.149868e-01,8.370000e+02,1.759088e+00,26,139,8.871267e-01,9
7015,-1.145948e-01,5.700000e+01,1.584356e+00,52,9,1.150151e-01,10
7016,-1.142954e-01,2.070000e+03,1.888201e+00,15,172,1.474604e+00,8
7017,-1.141047e-01,1.110000e+03,1.653542e+00,39,92,3.733187e-01,10
7018,-1.134964e-01,5.820000e+02,1.601994e+00,48,48,1.574333e-01,10
7019,-1.132671e-01,6.540000e+02,1.606910e+00,47,54,1.742300e-01,10
7020,-1.130757e-01,1.260000e+02,1.584482e+00,52,10,1.136395e-01,10
7021,-1.130122e-01,4.140000e+02,1.592845e+00,50,34,1.300667e-01,10
7022,-1.127752e-01,1.254000e+03,1.674548e+00,36,104,4.713734e-01,10
7023,-1.121481e-01,1.530000e+02,1.588632e+00,51,25,1.194945e-01,10
7024,-1.120595e-01,1.101000e+03,1.950942e+00,11,183,1.717363e+00,8
7025,-1.120007e-01,1.269000e+03,2.297353e+00,0,211,2.466083e+00,7
7026,-1.114078e-01,6.900000e+01,1.584621e+00,52,11,1.121439e-01,10
7027,-1.103326e-01,3.930000e+02,1.617511e+00,45,65,2.120932e-01,10
7028,-1.101933e-01,1.062000e+03,1.647181e+00,40,88,3.405322e-01,10
7029,-1.096347e-01,8.460000e+02,1.623069e+00,44,70,2.341999e-01,10
7030,-1.095922e-01,1.500000e+02,1.584772e+00,52,12,1.105317e-01,10
7031,-1.092474e-01,5.100000e+02,1.597601e+00,49,42,1.396286e-01,10
7032,-1.080125e-01,3.180000e+02,1.588959e+00,51,26,1.161983e-01,10
7033,-1.079345e-01,7.260000e+02,1.612352e+00,46,60,1.895813e-01,10
7034,-1.076299e-01,8.100000e+01,1.584937e+00,52,13,1.088061e-01,10
7035,-1.071950e-01,1.302000e+03,1.682210e+00,35,108,5.033925e-01,10
7036,-1.071731e-01,2.130000e+02,1.593283e+00,50,35,1.256293e-01,10
7037,-1.071433e-01,1.149000e+03,2.007849e+00,8,191,1.907397e+00,8
7038,-1.055219e-01,1.740000e+02,1.585114e+00,52,14,1.069707e-01,10
7039,-1.054408e-01,4.530000e+02,1.629027e+00,43,75,2.555844e-01,10
7040,-1.052198e-01,7.170000e+02,1.705840e+00,32,119,6.171135e-01,10
7041,-1.048818e-01,1.638000e+03,1.749895e+00,27,136,8.336460e-01,9
7042,-1.045826e-01,2.970000e+02,1.602601e+00,48,49,1.511092e-01,10
7043,-1.045259e-01,1.014000e+03,1.641131e+00,41,84,3.080105e-01,10
7044,-1.039342e-01,1.518000e+03,1.722754e+00,30,126,6.993194e-01,9
7045,-1.037371e-01,1.650000e+02,1.589299e+00,51,27,1.128188e-01,10
7046,-1.032695e-01,9.300000e+01,1.585304e+00,52,15,1.050287e-01,10
7047,-1.028599e-01,3.330000e+02,1.607589e+00,47,55,1.670128e-01,10
7048,-1.017720e-01,2.610000e+02,1.598137e+00,49,43,1.341848e-01,10
7049,-1.016393e-01,1.053000e+03,1.903278e+00,14,175,1.526190e+00,8
7050,-1.012003e-01,4.380000e+02,1.593734e+00,50,36,1.211295e-01,10
7051,-1.008741e-01,1.980000e+02,1.585507e+00,52,16,1.029837e-01,10
7052,-9.932437e-02,3.420000e+02,1.589652e+00,51,28,1.093596e-01,10
7053,-9.868607e-02,1.350000e+03,1.690215e+00,34,112,5.348292e-01,10
7054,-9.833695e-02,1.050000e+02,1.585723e+00,52,17,1.008390e-01,10
7055,-9.737128e-02,9.660000e+02,1.635389e+00,42,80,2.759622e-01,10
7056,-9.692548e-02,7.980000e+02,1.618319e+00,45,66,2.030293e-01,10
7057,-9.598959e-02,3.690000e+02,1.613102e+00,46,61,1.814475e-01,10
7058,-9.565971e-02,2.220000e+02,1.585952e+00,52,18,9.859794e-02,10
