#Idx,Group
1293,5
1294,5
1295,49
1296,25
1297,5
1298,49
1299,30
1300,6
1301,5
1302,6
1303,49
1304,5
1305,25
1306,25
1307,6
1308,50
1309,30
1310,24
1311,6
1312,6
1313,6
1314,24
1315,25
1316,5
1317,5
1318,5
1319,6
1320,6
1321,30
1322,49
1323,6
1324,6
1325,49
1326,25
1327,25
1328,49
1329,30
1330,24
1331,5
1332,6
1333,5
1334,6
1335,5
1336,5
1337,25
1338,5
1339,6
1340,50
1341,6
1342,24
1343,30
1344,49
1345,5
1346,25
1347,25
1348,5
1349,5
1350,6
1351,6
1352,49
1353,49
1354,6
1355,24
1356,30
1357,6
1358,6
1359,5
1360,25
1361,30
1362,25
1363,30
1364,25
1365,25
1366,6
1367,30
1368,25
1369,5
1370,6
1371,30
1372,6
1373,49
1374,24
1375,25
1376,30
1377,5
1378,30
1379,25
1380,5
1381,6
1382,30
1383,5
1384,25
1385,6
1386,25
1387,5
1388,30
1389,24
1390,25
1391,49
1392,25
1393,30
1394,30
1395,5
1396,6
1397,49
1398,5
1399,25
1400,5
1401,30
1402,25
1403,6
1404,49
1405,5
1406,6
1407,6
1408,6
1409,25
1410,24
1411,30
1412,6
1413,30
1414,25
1415,5
1416,6
1417,5
1418,25
1419,24
1420,30
1421,25
1422,5
1423,25
1424,49
1425,6
1426,6
1427,5
1428,5
1429,30
1430,6
1431,30
1432,49
1433,49
1434,5
1435,25
1436,5
1437,5
1438,6
1439,30
1440,25
1441,24
1442,25
1443,25
1444,24
1445,6
1446,6
1447,30
1448,6
1449,6
1450,5
1451,30
1452,5
1453,5
1454,6
1455,6
1456,25
1457,49
1458,25
1459,6
1460,6
1461,6
1462,30
1463,25
1464,5
1465,30
1466,49
1467,5
1468,25
1469,5
1470,5
1471,24
1472,24
1473,5
1474,30
1475,6
1476,5
1477,25
1478,6
1479,6
1480,5
1481,25
1482,5
1483,30
1484,30
1485,6
1486,49
1487,49
1488,25
1489,5
1490,6
1491,6
1492,30
1493,36
1494,25
1495,30
1496,6
1497,36
1498,25
1499,30
1500,36
1501,30
1502,5
1503,6
1504,36
1505,6
1506,30
1507,30
1508,49
1509,24
1510,36
1511,6
1512,6
1513,24
1514,5
1515,30
1516,30
1517,36
1518,5
1519,25
1520,5
1521,30
1522,36
1523,25
1524,5
1525,30
1526,6
1527,6
1528,25
1529,30
1530,36
1531,5
1532,49
1533,30
1534,6
1535,25
1536,5
1537,5
1538,6
1539,36
1540,5
1541,30
1542,6
1543,6
1544,30
1545,24
1546,6
1547,30
1548,5
1549,36
1550,6
1551,24
1552,6
1553,25
1554,30
1555,25
1556,25
1557,36
1558,5
1559,6
1560,30
1561,5
1562,30
1563,30
1564,5
1565,5
1566,6
1567,6
1568,36
1569,6
1570,49
1571,6
1572,5
1573,30
1574,25
1575,5
1576,5
1577,25
1578,24
1579,6
1580,36
1581,25
1582,30
1583,30
1584,6
1585,5
1586,6
1587,30
1588,6
1589,6
1590,36
1591,5
1592,6
1593,25
1594,6
1595,5
1596,6
1597,30
1598,6
1599,25
1600,30
1601,5
1602,36
1603,6
1604,49
1605,5
1606,5
1607,30
1608,24
1609,5
1610,25
1611,5
1612,25
1613,30
1614,5
1615,6
1616,36
1617,5
1618,6
1619,5
1620,30
1621,5
1622,30
1623,6
1624,25
1625,6
1626,6
1627,18
1628,36
1629,18
1630,36
1631,6
1632,36
1633,18
1634,5
1635,6
1636,36
1637,25
1638,18
1639,6
1640,36
1641,18
1642,30
1643,30
1644,36
1645,6
1646,25
1647,5
1648,49
1649,18
1650,6
1651,5
1652,30
1653,36
1654,6
1655,36
1656,18
1657,6
1658,5
1659,5
1660,36
1661,5
1662,25
1663,18
1664,30
1665,25
1666,6
1667,5
1668,36
1669,18
1670,5
1671,6
1672,6
1673,36
1674,36
1675,30
1676,30
1677,6
1678,5
1679,18
1680,5
1681,5
1682,30
1683,6
1684,25
1685,6
1686,36
1687,5
1688,18
1689,25
1690,6
1691,5
1692,25
1693,6
1694,36
1695,49
1696,5
1697,36
1698,18
1699,6
1700,30
1701,30
1702,36
1703,5
1704,5
1705,30
1706,5
1707,5
1708,6
1709,6
1710,18
1711,6
1712,36
1713,5
1714,6
1715,25
1716,36
1717,5
1718,25
1719,6
1720,5
1721,30
1722,25
1723,18
1724,6
1725,30
1726,6
1727,5
1728,36
1729,6
1730,36
1731,6
1732,6
1733,6
1734,18
1735,5
1736,6
1737,30
1738,5
1739,25
1740,36
1741,30
1742,6
1743,6
1744,18
1745,5
1746,5
1747,6
1748,25
1749,5
1750,25
1751,36
1752,30
1753,5
1754,5
1755,36
1756,5
1757,6
1758,5
1759,30
1760,18
1761,5
1762,25
1763,5
1764,30
1765,5
1766,6
1767,6
1768,18
1769,7
1770,18
1771,7
1772,36
1773,18
1774,6
1775,7
1776,36
1777,18
1778,6
1779,7
1780,18
1781,6
1782,18
1783,7
1784,30
1785,5
1786,18
1787,25
1788,6
1789,7
1790,30
1791,6
1792,6
1793,25
1794,36
1795,18
1796,5
1797,7
1798,6
1799,6
1800,6
1801,18
1802,25
1803,5
1804,18
1805,5
1806,36
1807,7
1808,5
1809,30
1810,6
1811,18
1812,5
1813,36
1814,7
1815,6
1816,5
1817,30
1818,30
1819,18
1820,6
1821,18
1822,7
1823,25
1824,6
1825,6
1826,18
1827,6
1828,5
1829,5
1830,5
1831,5
1832,36
1833,36
1834,25
1835,7
1836,25
1837,5
