#Idx,Group
2091,31
2092,32
2093,32
2094,32
2095,31
2096,28
2097,32
2098,32
2099,32
2100,32
2101,32
2102,32
2103,32
2104,32
2105,32
2106,25
2107,31
2108,32
2109,26
2110,32
2111,32
2112,31
2113,32
2114,32
2115,26
2116,32
2117,32
2118,32
2119,30
2120,30
2121,32
2122,31
2123,31
2124,32
2125,32
2126,29
2127,32
2128,32
2129,31
2130,32
2131,32
2132,32
2133,32
2134,32
2135,25
2136,32
2137,28
2138,26
2139,32
2140,32
2141,31
2142,31
2143,32
2144,32
2145,32
2146,32
2147,32
2148,32
2149,32
2150,32
2151,32
2152,32
2153,31
2154,32
2155,32
2156,30
2157,32
2158,32
2159,31
2160,30
2161,31
2162,26
2163,32
2164,25
2165,29
2166,32
2167,32
2168,32
2169,32
2170,32
2171,32
2172,32
2173,31
2174,31
2175,32
2176,32
2177,28
2178,32
2179,32
2180,32
2181,32
2182,32
2183,31
2184,32
2185,32
2186,32
2187,32
2188,32
2189,32
2190,32
2191,32
2192,32
2193,32
2194,30
2195,31
2196,32
2197,31
2198,32
2199,32
2200,32
2201,32
2202,30
2203,32
2204,32
2205,31
2206,32
2207,32
2208,32
2209,32
2210,32
2211,31
2212,32
2213,32
2214,29
2215,32
2216,31
2217,32
2218,32
2219,32
2220,32
2221,32
2222,32
2223,32
2224,32
2225,32
2226,28
2227,31
2228,32
2229,32
2230,32
2231,32
2232,32
2233,32
2234,32
2235,32
2236,32
2237,32
2238,32
2239,32
2240,32
2241,32
2242,31
2243,30
2244,32
2245,32
2246,32
2247,31
2248,31
2249,30
2250,32
2251,32
2252,32
2253,31
2254,32
2255,32
2256,32
2257,32
2258,29
2259,32
2260,32
2261,32
2262,32
2263,32
2264,32
2265,32
2266,31
2267,32
2268,32
2269,32
2270,32
2271,32
2272,28
2273,32
2274,32
2275,32
2276,32
2277,32
2278,32
2279,32
2280,32
2281,31
2282,31
2283,30
2284,32
2285,32
2286,32
2287,32
2288,32
2289,32
2290,31
2291,30
2292,32
2293,32
2294,32
2295,32
2296,32
2297,32
2298,31
2299,32
2300,29
2301,32
2302,32
2303,32
2304,32
2305,32
2306,32
2307,32
2308,32
2309,32
2310,32
2311,32
2312,32
2313,28
2314,32
2315,31
2316,31
2317,32
2318,32
2319,32
2320,32
2321,32
2322,30
2323,32
2324,32
2325,31
2326,32
2327,32
2328,30
2329,32
2330,32
2331,32
