#Idx,Group
1018,5
1019,3
1020,3
1021,5
1022,5
1023,6
1024,5
1025,3
1026,3
1027,3
1028,5
1029,3
1030,3
1031,5
1032,5
1033,4
1034,5
1035,3
1036,3
1037,5
1038,4
1039,5
1040,5
1041,5
1042,3
1043,3
1044,3
1045,3
1046,6
1047,5
1048,3
1049,5
1050,5
1051,5
1052,3
1053,5
1054,5
1055,4
1056,3
1057,3
1058,3
1059,3
1060,3
1061,3
1062,3
1063,3
1064,5
1065,3
1066,5
1067,3
1068,6
1069,3
1070,3
1071,3
1072,3
1073,5
1074,3
1075,5
1076,5
1077,3
1078,5
1079,3
1080,5
1081,6
1082,3
1083,3
1084,5
1085,3
1086,5
1087,3
1088,3
1089,4
1090,5
1091,5
1092,3
1093,3
1094,5
1095,3
1096,5
1097,6
1098,3
1099,3
1100,5
1101,3
1102,5
1103,5
1104,5
1105,3
1106,3
1107,3
1108,3
1109,6
1110,5
1111,5
1112,3
1113,5
1114,4
1115,5
1116,5
1117,3
1118,5
1119,3
1120,5
1121,3
1122,3
1123,5
1124,6
1125,3
1126,3
1127,5
1128,5
1129,5
1130,3
1131,3
1132,3
1133,5
1134,5
1135,5
1136,5
1137,6
1138,3
1139,4
1140,3
1141,3
1142,5
1143,3
1144,5
1145,5
1146,5
1147,3
1148,6
1149,3
1150,5
1151,3
1152,3
1153,5
1154,5
1155,5
1156,5
1157,5
1158,3
1159,3
1160,5
1161,4
1162,6
1163,5
1164,3
1165,3
1166,3
1167,5
1168,5
1169,3
1170,6
1171,5
1172,5
1173,3
1174,3
1175,3
1176,5
1177,5
1178,3
1179,3
1180,3
1181,3
1182,3
1183,5
1184,3
1185,5
1186,3
1187,5
1188,3
1189,5
1190,3
1191,3
1192,6
1193,3
1194,3
1195,5
1196,3
1197,6
1198,5
1199,5
1200,3
1201,3
1202,5
1203,5
1204,3
1205,5
1206,3
1207,3
1208,6
1209,5
1210,3
1211,3
1212,5
1213,3
1214,5
1215,5
1216,5
1217,3
1218,3
1219,3
1220,5
1221,5
1222,5
1223,3
1224,6
1225,5
1226,5
1227,3
1228,3
1229,6
1230,3
1231,3
1232,5
1233,3
1234,3
1235,5
1236,5
1237,6
1238,5
1239,5
1240,5
1241,5
1242,5
1243,7
1244,3
1245,3
1246,7
1247,5
1248,6
1249,5
1250,5
1251,7
1252,5
1253,3
1254,3
1255,7
1256,6
1257,5
1258,5
1259,5
1260,5
1261,7
1262,7
1263,3
1264,5
1265,6
1266,5
1267,5
1268,5
1269,5
1270,7
1271,7
1272,7
1273,3
1274,6
1275,5
1276,5
1277,5
1278,7
1279,7
1280,5
1281,5
1282,5
1283,5
1284,6
1285,7
1286,3
1287,5
1288,5
1289,7
1290,5
1291,6
1292,7
1293,5
1294,7
1295,7
1296,7
1297,7
1298,5
1299,7
1300,7
1301,5
1302,7
1303,7
1304,7
1305,7
1306,5
1307,6
1308,7
1309,7
1310,5
1311,7
1312,5
1313,7
1314,5
1315,7
1316,7
1317,5
1318,7
1319,7
1320,7
1321,5
1322,6
1323,7
1324,5
1325,6
1326,7
1327,5
1328,7
1329,5
1330,6
1331,5
1332,7
1333,7
1334,7
1335,7
1336,7
1337,6
1338,7
1339,5
1340,5
1341,7
1342,7
1343,5
1344,5
1345,7
1346,5
1347,7
1348,5
1349,7
1350,7
1351,7
1352,5
1353,6
1354,7
1355,7
1356,6
1357,7
1358,5
1359,7
1360,6
1361,7
1362,7
1363,7
1364,7
1365,5
1366,5
1367,5
1368,5
1369,7
1370,6
1371,7
1372,5
1373,5
1374,7
1375,7
1376,5
1377,7
1378,7
1379,7
1380,7
1381,6
1382,7
1383,6
1384,5
1385,7
1386,5
1387,7
1388,6
1389,7
1390,5
1391,5
1392,7
1393,7
1394,7
1395,5
1396,7
1397,5
1398,6
1399,7
1400,7
1401,7
1402,7
1403,5
1404,7
1405,6
1406,5
1407,7
1408,7
1409,7
1410,7
1411,5
1412,5
1413,7
1414,6
1415,7
1416,5
1417,7
1418,6
1419,7
1420,7
1421,7
1422,6
1423,7
1424,7
1425,7
1426,5
1427,6
1428,7
1429,7
1430,7
1431,7
1432,7
1433,7
1434,5
1435,7
1436,7
1437,7
1438,7
1439,7
1440,7
1441,6
1442,7
1443,7
1444,5
1445,7
1446,7
1447,5
1448,7
1449,5
1450,7
1451,7
1452,7
1453,7
1454,7
1455,7
1456,6
1457,7
1458,7
1459,6
1460,7
1461,6
1462,5
1463,7
1464,7
1465,6
1466,7
1467,7
1468,7
1469,7
1470,7
1471,5
1472,6
1473,7
1474,7
1475,5
1476,7
1477,7
1478,7
1479,5
1480,7
1481,7
1482,7
1483,5
1484,7
1485,7
1486,6
1487,7
1488,7
1489,7
1490,7
1491,6
1492,6
1493,7
1494,7
1495,7
1496,6
1497,7
1498,7
1499,5
1500,5
1501,7
1502,6
1503,5
1504,7
1505,7
1506,7
1507,7
1508,7
1509,7
1510,7
1511,7
1512,7
1513,6
1514,7
1515,7
1516,7
1517,7
1518,7
1519,6
1520,7
1521,5
1522,5
1523,7
1524,6
1525,7
1526,7
1527,6
1528,7
1529,7
1530,5
1531,7
1532,6
1533,7
1534,7
1535,7
1536,7
1537,7
1538,7
1539,7
1540,7
1541,6
1542,7
1543,7
1544,5
1545,7
1546,7
1547,7
1548,7
1549,5
1550,7
1551,7
1552,7
1553,7
1554,7
1555,7
1556,7
1557,7
1558,6
1559,7
1560,7
1561,6
1562,7
1563,6
1564,7
1565,6
1566,7
1567,7
1568,7
1569,7
1570,7
1571,6
1572,7
1573,7
1574,7
1575,7
1576,7
1577,7
1578,7
1579,6
1580,7
1581,7
1582,7
1583,7
1584,5
1585,7
1586,7
1587,7
1588,7
1589,7
1590,7
1591,7
1592,7
1593,7
1594,7
1595,6
1596,7
1597,6
1598,6
1599,7
1600,7
1601,6
1602,7
1603,6
1604,7
1605,7
1606,7
1607,7
1608,7
1609,7
1610,7
1611,7
1612,7
1613,7
1614,6
1615,5
1616,7
1617,7
1618,7
1619,7
1620,7
1621,7
1622,7
1623,7
1624,6
1625,7
1626,7
1627,7
1628,7
1629,6
1630,7
1631,6
1632,6
1633,7
1634,7
1635,7
1636,7
1637,7
1638,7
1639,6
1640,7
1641,7
1642,7
1643,7
1644,6
1645,7
1646,7
1647,7
1648,7
1649,7
1650,7
1651,6
1652,7
1653,7
1654,7
1655,7
1656,7
1657,7
1658,7
1659,7
1660,7
1661,6
1662,7
1663,7
1664,6
1665,6
1666,7
1667,7
1668,7
1669,6
1670,7
1671,6
1672,7
1673,7
1674,7
1675,7
1676,7
1677,7
1678,7
1679,7
1680,7
1681,7
1682,7
1683,7
1684,7
1685,7
1686,7
1687,7
1688,7
1689,7
1690,7
1691,7
1692,7
1693,7
1694,7
1695,7
1696,7
1697,7
1698,7
1699,7
1700,7
1701,7
1702,7
1703,6
1704,7
1705,7
1706,6
1707,7
1708,7
1709,6
1710,7
1711,7
1712,7
1713,6
1714,7
1715,6
1716,7
1717,7
1718,7
1719,7
1720,7
1721,7
1722,7
1723,7
1724,7
1725,7
1726,7
1727,7
1728,7
1729,7
1730,7
1731,7
1732,7
1733,7
1734,7
1735,7
1736,7
1737,7
1738,7
1739,7
1740,7
1741,6
1742,6
1743,7
1744,6
1745,7
1746,6
1747,7
1748,7
1749,7
1750,7
1751,7
1752,7
1753,7
1754,7
1755,6
1756,7
1757,7
1758,7
1759,7
1760,7
1761,7
1762,7
1763,7
1764,7
1765,7
1766,7
1767,7
1768,7
1769,7
1770,7
1771,7
1772,7
1773,6
1774,7
1775,7
1776,7
1777,6
1778,7
1779,7
1780,7
1781,7
1782,7
1783,6
1784,7
1785,7
1786,7
1787,7
1788,7
1789,7
1790,7
1791,6
1792,7
1793,7
1794,7
1795,7
1796,7
1797,7
1798,7
1799,7
1800,7
1801,7
1802,7
1803,6
1804,7
1805,7
1806,7
1807,7
1808,7
1809,7
1810,6
1811,7
1812,7
1813,7
1814,7
1815,7
1816,7
1817,7
1818,7
1819,7
1820,7
1821,7
1822,7
1823,6
1824,7
1825,7
1826,7
1827,7
1828,7
1829,7
1830,7
1831,7
1832,7
1833,7
1834,7
1835,7
1836,7
1837,7
1838,6
1839,7
1840,7
1841,7
1842,7
1843,7
1844,7
1845,7
1846,7
1847,7
1848,7
1849,7
1850,7
1851,7
1852,7
1853,7
1854,7
1855,7
1856,7
1857,6
1858,7
1859,7
1860,7
1861,7
1862,7
1863,7
1864,7
1865,7
1866,7
1867,7
1868,6
1869,7
1870,7
1871,7
1872,7
1873,7
1874,7
1875,7
1876,7
1877,7
1878,7
1879,6
1880,7
1881,7
1882,7
1883,7
1884,7
1885,7
1886,7
1887,7
1888,7
1889,7
1890,7
1891,7
1892,7
1893,7
1894,7
1895,7
1896,6
1897,7
1898,7
1899,7
1900,7
1901,7
1902,7
1903,6
1904,7
1905,7
1906,7
1907,7
1908,7
1909,7
1910,7
1911,7
1912,7
1913,7
1914,7
1915,7
1916,7
1917,7
1918,6
1919,7
1920,7
1921,7
1922,7
1923,7
1924,7
1925,7
1926,7
1927,7
1928,7
1929,7
1930,7
1931,7
1932,7
1933,7
1934,7
1935,7
1936,7
1937,7
1938,7
1939,7
1940,6
1941,7
1942,7
1943,7
1944,7
1945,7
1946,7
1947,7
1948,7
1949,7
1950,7
1951,7
1952,7
1953,7
1954,7
1955,7
1956,7
1957,7
1958,7
1959,7
1960,7
1961,7
1962,7
1963,7
1964,7
1965,6
1966,7
1967,7
1968,7
1969,7
1970,7
1971,7
1972,7
1973,7
1974,7
1975,7
1976,7
1977,7
1978,7
1979,7
1980,7
1981,7
1982,7
1983,7
1984,7
1985,7
1986,7
1987,7
1988,7
1989,7
1990,7
1991,7
1992,7
1993,7
1994,7
1995,7
1996,7
1997,7
1998,7
1999,7
2000,7
2001,7
2002,7
2003,7
2004,7
2005,7
2006,7
2007,7
2008,7
2009,7
2010,7
2011,7
2012,6
2013,7
2014,7
2015,7
2016,7
2017,7
2018,7
2019,7
2020,7
2021,7
2022,7
2023,7
2024,7
2025,7
2026,7
2027,7
2028,7
2029,7
2030,7
2031,7
2032,7
2033,7
2034,7
2035,7
2036,7
2037,7
2038,7
2039,7
2040,7
2041,7
2042,7
2043,7
2044,7
2045,7
2046,7
2047,7
2048,7
2049,7
2050,7
2051,6
2052,7
2053,7
2054,7
2055,7
2056,7
2057,7
2058,7
2059,7
2060,7
2061,7
2062,7
2063,7
2064,7
2065,7
2066,7
2067,7
2068,7
2069,7
2070,7
2071,7
2072,7
2073,7
2074,7
2075,7
2076,7
2077,7
2078,7
2079,7
2080,7
2081,7
2082,7
2083,7
2084,7
2085,7
2086,7
2087,7
2088,7
2089,7
2090,7
2091,7
2092,7
2093,7
2094,7
2095,7
2096,7
2097,7
2098,7
2099,7
2100,7
2101,7
2102,7
2103,7
2104,7
2105,7
2106,7
2107,7
2108,7
2109,7
2110,7
2111,7
2112,7
2113,7
2114,7
2115,7
2116,7
2117,7
2118,7
2119,7
2120,7
2121,7
2122,7
2123,7
2124,7
2125,7
2126,7
2127,7
2128,7
2129,7
2130,7
2131,7
2132,7
2133,7
2134,7
2135,7
2136,7
2137,7
2138,7
2139,7
2140,7
2141,7
2142,7
2143,7
2144,7
2145,7
2146,7
2147,7
2148,7
2149,7
2150,7
2151,7
2152,7
2153,7
2154,7
2155,7
2156,7
2157,7
2158,7
2159,7
2160,7
2161,7
2162,7
2163,7
2164,7
2165,7
2166,7
2167,7
2168,7
2169,7
2170,7
2171,7
2172,7
2173,7
2174,7
2175,7
2176,7
2177,7
2178,7
2179,7
2180,7
2181,7
2182,7
2183,7
2184,7
2185,7
2186,7
2187,7
2188,7
2189,7
2190,7
2191,7
2192,7
2193,7
2194,7
2195,7
2196,7
2197,7
2198,7
2199,7
2200,7
2201,7
2202,7
2203,7
2204,7
2205,7
2206,7
2207,7
2208,7
2209,7
2210,7
2211,7
2212,7
2213,7
2214,7
2215,7
2216,7
2217,7
2218,7
2219,7
2220,7
2221,7
2222,7
2223,7
2224,7
2225,7
2226,7
2227,7
2228,7
2229,7
2230,7
2231,7
2232,7
2233,7
2234,7
2235,7
2236,7
2237,7
2238,7
2239,7
2240,7
2241,7
2242,7
2243,7
2244,7
2245,7
2246,7
2247,7
2248,7
2249,7
2250,7
2251,7
2252,7
2253,7
2254,7
2255,7
2256,7
2257,7
2258,7
2259,7
2260,7
2261,7
2262,7
2263,7
2264,7
2265,7
2266,7
2267,7
2268,7
2269,7
2270,7
2271,7
2272,7
2273,7
2274,7
2275,7
2276,7
2277,7
2278,7
2279,7
2280,7
2281,7
2282,7
2283,7
2284,7
2285,7
2286,7
2287,7
2288,7
2289,7
2290,7
2291,7
2292,7
2293,7
2294,7
2295,7
2296,7
2297,7
2298,7
2299,7
2300,7
2301,7
2302,7
2303,7
2304,7
2305,7
2306,7
2307,7
2308,7
2309,7
2310,7
2311,7
2312,7
2313,7
2314,7
2315,7
2316,7
2317,7
2318,7
2319,7
2320,7
2321,7
2322,7
2323,7
2324,7
2325,7
2326,7
2327,7
2328,7
2329,7
2330,7
2331,7
2332,7
2333,7
2334,7
2335,7
2336,7
2337,7
2338,7
2339,7
2340,7
2341,7
2342,7
2343,7
2344,7
2345,7
2346,7
2347,7
2348,7
2349,7
2350,7
2351,7
2352,7
2353,7
2354,7
2355,7
2356,7
2357,7
2358,7
2359,7
2360,7
2361,7
2362,7
2363,7
2364,7
2365,7
2366,7
2367,7
2368,7
2369,7
2370,7
2371,7
2372,7
2373,7
2374,7
2375,7
2376,7
2377,7
2378,7
2379,7
2380,7
2381,7
2382,7
2383,7
2384,7
2385,7
2386,7
2387,7
2388,7
2389,7
2390,7
2391,7
2392,7
2393,7
2394,7
2395,7
2396,7
2397,7
2398,7
2399,7
2400,7
2401,7
2402,7
2403,7
2404,7
2405,7
2406,7
2407,7
2408,7
2409,7
2410,7
2411,7
2412,7
2413,7
2414,7
2415,7
2416,7
2417,7
2418,7
2419,7
2420,7
2421,7
2422,7
2423,7
2424,7
2425,7
2426,7
2427,7
2428,7
2429,7
2430,7
2431,7
2432,7
2433,7
2434,7
2435,7
2436,7
2437,7
2438,7
2439,7
2440,7
2441,7
2442,7
2443,7
2444,7
2445,7
2446,7
2447,7
2448,7
2449,7
2450,7
2451,7
2452,7
2453,7
2454,7
2455,7
2456,7
2457,7
2458,7
2459,7
2460,7
2461,7
2462,7
2463,7
2464,7
2465,7
2466,7
2467,7
2468,7
2469,7
2470,7
2471,7
2472,7
2473,7
2474,7
2475,7
2476,7
2477,7
2478,7
2479,7
2480,7
2481,7
2482,7
2483,7
2484,7
2485,7
2486,7
2487,7
2488,7
2489,7
2490,7
2491,7
2492,7
2493,7
2494,7
2495,7
2496,7
2497,7
2498,7
2499,8
2500,7
2501,7
2502,7
2503,7
2504,7
2505,8
2506,7
2507,7
2508,7
2509,7
2510,8
2511,8
2512,8
2513,8
2514,8
2515,7
2516,7
2517,7
2518,8
2519,8
2520,8
2521,7
2522,8
2523,7
2524,7
2525,8
2526,7
2527,7
2528,7
2529,7
2530,8
2531,7
2532,7
2533,7
2534,8
2535,7
2536,7
2537,8
2538,8
2539,7
2540,8
2541,8
2542,8
2543,8
2544,7
2545,7
2546,7
2547,7
2548,8
2549,7
2550,7
2551,7
2552,8
2553,8
2554,7
2555,8
2556,7
2557,7
2558,7
2559,8
2560,7
2561,7
2562,7
2563,7
2564,8
2565,7
2566,8
2567,7
2568,7
2569,7
2570,7
2571,7
2572,7
2573,8
2574,7
2575,8
2576,8
2577,8
2578,7
2579,7
2580,8
2581,7
2582,7
2583,7
2584,7
2585,8
2586,8
2587,8
2588,7
2589,7
2590,7
2591,7
2592,7
2593,8
2594,7
2595,7
2596,7
2597,8
2598,7
2599,7
2600,8
2601,8
2602,7
2603,8
2604,7
2605,7
2606,7
2607,7
2608,8
2609,8
2610,7
2611,7
2612,7
2613,7
2614,8
2615,8
2616,7
2617,7
2618,7
2619,7
2620,8
2621,8
2622,8
2623,7
2624,7
2625,7
2626,7
2627,7
2628,8
2629,8
2630,8
2631,7
2632,7
2633,7
2634,7
2635,7
2636,8
2637,8
2638,7
2639,7
2640,7
2641,7
2642,8
2643,8
2644,8
2645,7
2646,7
2647,7
2648,7
2649,7
2650,7
2651,7
2652,7
2653,8
2654,8
2655,8
2656,7
2657,8
2658,8
2659,8
2660,8
2661,8
2662,8
2663,8
2664,7
2665,7
2666,8
2667,7
2668,8
2669,7
2670,8
2671,7
2672,8
2673,8
2674,8
2675,8
2676,8
2677,8
2678,7
2679,8
2680,7
2681,8
2682,7
2683,8
2684,7
2685,7
2686,8
2687,7
2688,7
2689,7
2690,7
2691,8
2692,8
2693,8
2694,7
2695,7
2696,8
2697,7
2698,7
2699,8
2700,7
2701,8
2702,7
2703,8
2704,8
2705,8
2706,8
2707,8
2708,7
2709,8
2710,8
2711,7
2712,7
2713,8
2714,7
2715,7
2716,7
2717,8
2718,7
2719,7
2720,8
2721,8
2722,8
2723,8
2724,7
2725,8
2726,7
2727,7
2728,7
2729,7
2730,8
2731,7
2732,7
2733,7
2734,8
2735,8
2736,8
2737,7
2738,8
2739,8
2740,7
2741,8
2742,7
2743,8
2744,8
2745,7
2746,7
2747,8
2748,8
2749,7
2750,8
2751,7
2752,7
2753,8
2754,8
2755,7
2756,8
2757,8
2758,8
2759,8
2760,7
2761,7
2762,7
2763,7
2764,8
2765,7
2766,7
2767,8
2768,7
2769,8
2770,8
2771,7
2772,7
2773,8
2774,7
2775,8
2776,7
2777,7
2778,8
2779,7
2780,8
2781,8
2782,7
2783,7
2784,8
2785,8
2786,7
2787,7
2788,8
2789,7
2790,8
2791,7
2792,8
2793,8
2794,8
2795,7
2796,7
2797,7
2798,7
2799,8
2800,8
2801,8
2802,8
2803,8
2804,8
2805,8
2806,7
2807,8
2808,8
2809,7
2810,8
2811,8
2812,7
2813,7
2814,8
2815,8
2816,7
2817,8
2818,8
2819,8
2820,8
2821,8
2822,7
2823,7
2824,7
2825,7
2826,8
2827,8
2828,8
2829,8
2830,8
2831,8
2832,8
2833,7
2834,8
2835,8
2836,8
2837,7
2838,8
2839,7
2840,8
2841,8
2842,7
2843,7
2844,8
2845,8
2846,8
2847,7
2848,7
2849,8
2850,7
2851,7
2852,8
2853,7
2854,7
2855,8
2856,8
2857,8
2858,8
2859,8
2860,8
2861,7
2862,7
2863,7
2864,8
2865,7
2866,8
2867,7
2868,8
2869,8
2870,8
2871,8
2872,8
2873,8
2874,7
2875,8
2876,7
2877,8
2878,7
2879,8
2880,7
2881,8
2882,7
2883,8
2884,8
2885,8
2886,8
2887,8
2888,7
2889,7
2890,7
2891,7
2892,7
2893,7
2894,8
2895,8
2896,7
2897,8
2898,7
2899,8
2900,8
2901,7
2902,8
2903,8
2904,8
2905,7
2906,7
2907,8
2908,8
2909,8
2910,7
2911,8
2912,7
2913,7
2914,8
2915,7
2916,8
2917,8
2918,8
2919,7
2920,8
2921,8
2922,8
2923,8
2924,8
2925,8
2926,7
2927,7
2928,8
2929,8
2930,7
2931,7
2932,8
2933,7
2934,7
2935,7
2936,8
2937,8
2938,8
2939,7
2940,8
2941,8
2942,8
2943,8
2944,8
2945,7
2946,7
2947,8
2948,7
2949,7
2950,8
2951,8
2952,8
2953,8
2954,8
2955,7
2956,8
2957,8
2958,8
2959,8
2960,8
2961,7
2962,8
2963,8
2964,8
2965,8
2966,7
2967,8
2968,8
2969,7
2970,7
2971,8
2972,8
2973,7
2974,8
2975,8
2976,8
2977,8
2978,8
2979,7
2980,8
2981,7
2982,8
2983,8
2984,7
2985,8
2986,7
2987,8
2988,7
2989,8
2990,8
2991,8
2992,8
2993,8
2994,8
