#Idx,Group
1589,4
1590,4
1591,32
1592,29
1593,35
1594,32
1595,4
1596,32
1597,30
1598,4
1599,22
1600,4
1601,4
1602,32
1603,7
1604,4
1605,4
1606,35
1607,32
1608,4
1609,4
1610,7
1611,32
1612,29
1613,30
1614,35
1615,32
1616,22
1617,4
1618,4
1619,32
1620,4
1621,4
1622,7
1623,35
1624,32
1625,30
1626,4
1627,29
1628,32
1629,7
1630,22
1631,4
1632,4
1633,35
1634,32
1635,4
1636,4
1637,30
1638,4
1639,32
1640,4
1641,7
1642,35
1643,29
1644,32
1645,4
1646,22
1647,4
1648,4
1649,4
1650,30
1651,4
1652,7
1653,32
1654,35
1655,4
1656,32
1657,7
1658,22
1659,4
1660,30
1661,35
1662,7
1663,32
1664,4
1665,4
1666,32
1667,7
1668,4
1669,4
1670,4
1671,35
1672,4
1673,30
1674,22
1675,4
1676,32
1677,4
1678,4
1679,7
1680,7
1681,4
1682,35
1683,32
1684,30
1685,4
1686,32
1687,22
1688,7
1689,35
1690,4
1691,7
1692,4
1693,32
1694,7
1695,4
1696,30
1697,4
1698,26
1699,26
1700,4
1701,26
1702,4
1703,35
1704,4
1705,26
1706,26
1707,4
1708,32
1709,26
1710,22
1711,26
1712,4
1713,26
1714,26
1715,4
1716,7
1717,26
1718,32
1719,7
1720,30
1721,35
1722,4
1723,26
1724,7
1725,26
1726,4
1727,26
1728,32
1729,22
1730,4
1731,26
1732,4
1733,35
1734,26
1735,4
1736,30
1737,32
1738,26
1739,7
1740,7
1741,4
1742,4
1743,4
1744,26
1745,7
1746,35
1747,4
1748,4
1749,22
1750,32
1751,26
1752,4
1753,30
1754,26
1755,4
1756,32
1757,26
1758,4
1759,4
1760,35
1761,7
1762,4
1763,26
1764,4
1765,22
1766,7
1767,30
1768,32
1769,7
1770,26
1771,4
1772,35
1773,4
1774,26
1775,32
1776,4
1777,4
1778,26
1779,7
1780,4
1781,30
1782,22
1783,4
1784,35
1785,26
1786,4
1787,32
1788,7
1789,4
1790,7
1791,4
1792,26
1793,4
1794,4
1795,4
1796,32
1797,30
1798,26
1799,35
1800,7
1801,22
1802,4
1803,26
1804,32
1805,7
1806,7
1807,35
1808,26
1809,4
1810,30
1811,4
1812,4
1813,4
1814,4
1815,22
1816,7
1817,32
1818,26
1819,4
1820,4
1821,4
1822,4
1823,35
1824,26
1825,30
1826,32
1827,7
1828,4
1829,4
1830,26
1831,7
1832,22
1833,17
1834,17
1835,7
1836,17
1837,35
1838,17
1839,17
1840,4
1841,32
1842,17
1843,4
1844,26
1845,17
1846,17
1847,30
1848,4
1849,4
1850,17
1851,4
1852,17
1853,4
1854,4
1855,26
1856,17
1857,32
1858,35
1859,7
1860,22
1861,4
1862,17
1863,17
1864,7
1865,4
1866,7
1867,26
1868,17
1869,30
1870,17
1871,32
1872,4
1873,4
1874,35
1875,26
1876,17
1877,4
1878,4
1879,4
1880,17
1881,22
1882,7
1883,17
1884,32
1885,26
1886,30
1887,7
1888,4
1889,17
1890,4
1891,7
1892,4
1893,35
1894,17
1895,26
1896,4
1897,4
1898,32
1899,17
1900,7
1901,4
1902,4
1903,17
1904,26
1905,4
1906,30
1907,4
1908,35
1909,7
1910,4
1911,7
1912,17
1913,32
1914,26
1915,7
1916,17
1917,4
1918,4
1919,7
1920,35
1921,17
1922,30
1923,32
1924,26
1925,4
1926,4
1927,17
1928,4
1929,7
1930,7
1931,4
1932,4
1933,4
1934,17
1935,26
1936,32
1937,4
1938,4
1939,35
1940,7
1941,7
1942,30
1943,17
1944,4
1945,26
1946,17
1947,4
1948,32
1949,7
1950,35
1951,7
1952,17
1953,26
1954,4
1955,30
1956,4
1957,4
1958,4
1959,7
1960,4
1961,4
1962,17
1963,32
1964,7
1965,4
1966,26
1967,4
1968,4
1969,35
1970,17
1971,7
1972,14
1973,14
1974,14
1975,14
1976,7
1977,14
1978,7
1979,32
1980,14
1981,26
1982,17
1983,14
1984,7
1985,4
1986,4
1987,14
1988,14
1989,4
1990,14
1991,35
1992,4
1993,17
1994,14
1995,7
1996,26
1997,14
1998,32
1999,14
2000,4
2001,7
2002,4
2003,4
2004,7
2005,17
2006,14
2007,4
2008,4
2009,7
2010,14
2011,7
2012,4
2013,35
2014,26
2015,14
2016,17
2017,4
2018,32
2019,14
2020,4
2021,4
2022,14
2023,7
2024,17
2025,26
2026,7
2027,4
2028,14
2029,7
2030,35
2031,4
2032,7
2033,32
2034,14
2035,17
2036,7
2037,4
2038,14
2039,26
2040,4
2041,4
2042,14
2043,7
2044,17
2045,4
2046,4
2047,35
2048,32
2049,14
2050,4
2051,4
2052,26
2053,7
2054,7
2055,7
2056,4
2057,17
2058,14
2059,4
2060,4
2061,14
2062,7
2063,32
2064,7
2065,26
2066,17
2067,35
2068,14
2069,4
2070,4
2071,14
2072,17
2073,7
2074,4
2075,7
2076,4
2077,26
2078,4
2079,4
2080,7
2081,32
2082,14
2083,4
2084,35
2085,7
2086,4
2087,17
2088,7
2089,4
2090,14
2091,4
2092,26
2093,4
2094,32
2095,14
2096,17
2097,7
2098,4
2099,7
2100,35
2101,14
2102,7
2103,26
2104,7
2105,4
2106,17
2107,4
2108,4
2109,14
2110,7
2111,32
2112,4
2113,18
2114,4
2115,18
2116,18
2117,18
2118,4
2119,18
2120,18
2121,18
2122,4
2123,14
2124,7
2125,26
2126,17
2127,18
2128,7
2129,4
2130,18
2131,7
2132,18
2133,7
2134,18
2135,14
2136,32
2137,18
2138,4
2139,4
2140,17
2141,18
2142,4
2143,7
2144,26
2145,4
2146,18
2147,14
2148,7
2149,7
2150,18
2151,7
2152,18
2153,17
2154,4
2155,14
2156,32
2157,7
2158,4
2159,4
2160,18
2161,7
2162,26
2163,4
2164,4
2165,18
2166,4
2167,14
2168,17
2169,18
2170,7
2171,4
2172,7
2173,18
2174,4
2175,32
2176,7
2177,26
2178,14
2179,7
2180,4
2181,18
2182,7
2183,17
2184,18
2185,7
2186,4
2187,4
2188,14
2189,4
2190,18
2191,7
2192,26
2193,32
2194,4
2195,17
2196,4
2197,18
2198,14
2199,4
2200,4
2201,7
2202,7
2203,7
2204,18
2205,7
2206,4
2207,4
2208,4
2209,14
2210,17
2211,26
2212,18
2213,7
2214,4
2215,7
2216,32
2217,18
2218,14
2219,4
2220,17
2221,18
2222,7
2223,26
2224,7
2225,4
2226,14
2227,4
2228,32
2229,7
2230,4
2231,18
2232,7
2233,7
2234,4
2235,4
2236,17
2237,7
2238,4
2239,18
2240,4
2241,4
2242,14
2243,26
2244,18
2245,7
2246,4
2247,32
2248,7
2249,17
2250,4
2251,7
2252,4
2253,14
2254,18
2255,12
2256,12
2257,12
2258,12
2259,12
2260,7
2261,26
2262,12
2263,7
2264,12
2265,12
2266,18
2267,7
2268,14
2269,12
2270,17
2271,4
2272,12
2273,4
2274,7
2275,4
2276,4
2277,7
2278,12
2279,4
2280,18
2281,12
2282,7
2283,4
2284,4
2285,7
2286,26
2287,12
2288,14
2289,4
2290,12
2291,18
2292,17
2293,12
2294,4
2295,7
2296,12
2297,7
2298,14
2299,7
2300,7
2301,18
2302,4
2303,12
2304,4
2305,7
2306,26
2307,7
2308,12
2309,17
2310,18
2311,7
2312,12
2313,4
2314,14
2315,4
2316,4
2317,12
2318,7
2319,4
2320,4
2321,18
2322,4
2323,12
2324,26
2325,17
2326,7
2327,14
2328,12
2329,7
2330,7
2331,7
2332,4
2333,4
2334,4
2335,18
2336,7
2337,12
2338,7
2339,17
2340,7
2341,12
2342,14
2343,26
2344,18
2345,4
2346,4
2347,4
2348,12
2349,7
2350,4
2351,7
2352,18
2353,4
2354,12
2355,14
2356,4
2357,17
2358,7
2359,7
2360,4
2361,26
2362,12
2363,7
2364,7
2365,7
2366,18
2367,4
2368,4
2369,12
2370,14
2371,4
2372,17
2373,7
2374,12
2375,18
2376,4
2377,7
2378,7
2379,26
2380,7
2381,12
2382,14
2383,7
2384,7
2385,18
2386,4
2387,4
2388,17
2389,7
2390,4
2391,12
2392,4
2393,4
2394,7
2395,7
2396,14
2397,4
2398,26
2399,18
2400,20
2401,4
2402,20
2403,12
2404,20
2405,20
2406,20
2407,7
2408,20
2409,7
2410,20
2411,20
2412,17
2413,12
2414,20
2415,4
2416,7
2417,20
2418,18
2419,4
2420,7
2421,14
2422,20
2423,7
2424,20
2425,7
2426,12
2427,26
2428,20
2429,7
2430,4
2431,20
2432,18
2433,17
2434,7
2435,7
2436,12
2437,4
2438,20
2439,4
2440,7
2441,14
2442,4
2443,4
2444,20
2445,4
2446,20
2447,12
2448,4
2449,18
2450,26
2451,4
2452,20
2453,7
2454,17
2455,7
2456,7
2457,14
2458,20
2459,7
2460,12
2461,7
2462,7
2463,18
2464,20
2465,4
2466,4
2467,7
2468,12
2469,20
2470,7
2471,26
2472,14
2473,17
2474,20
2475,18
2476,4
2477,4
2478,12
2479,20
2480,4
2481,4
2482,7
2483,7
2484,4
2485,7
2486,7
2487,4
2488,20
2489,12
2490,14
2491,18
2492,7
2493,7
2494,7
2495,17
2496,7
2497,20
2498,4
2499,4
2500,20
2501,12
2502,7
2503,18
2504,7
2505,14
2506,20
2507,7
2508,4
2509,4
2510,17
2511,12
2512,7
2513,7
2514,7
2515,4
2516,20
2517,4
2518,4
2519,18
2520,7
2521,7
2522,20
2523,4
2524,14
2525,12
2526,7
2527,7
2528,20
2529,4
2530,4
2531,17
2532,7
2533,18
2534,4
2535,7
2536,12
2537,7
2538,20
2539,14
2540,4
2541,7
2542,7
2543,27
2544,27
2545,27
2546,27
2547,7
2548,20
2549,12
2550,27
2551,18
2552,27
2553,27
2554,17
2555,4
2556,4
2557,27
2558,7
2559,4
2560,7
2561,27
2562,4
2563,20
2564,7
2565,4
2566,27
2567,7
2568,14
2569,12
2570,27
2571,7
2572,27
2573,18
2574,4
2575,20
2576,27
2577,27
2578,7
2579,17
2580,7
2581,12
2582,27
2583,20
2584,7
2585,4
2586,7
2587,14
2588,7
2589,4
2590,27
2591,4
2592,18
2593,7
2594,27
2595,20
2596,7
2597,12
2598,7
2599,27
2600,4
2601,4
2602,7
2603,17
2604,27
2605,20
2606,14
2607,18
2608,4
2609,7
2610,4
2611,27
2612,12
2613,7
2614,7
2615,7
2616,7
2617,27
2618,4
2619,20
2620,4
2621,7
2622,7
2623,27
2624,7
2625,18
2626,17
2627,12
2628,14
2629,27
2630,20
2631,7
2632,4
2633,4
2634,27
2635,7
2636,20
2637,7
2638,12
2639,27
2640,18
2641,7
2642,4
2643,4
2644,7
2645,7
2646,7
2647,14
2648,7
2649,27
2650,4
2651,20
2652,7
2653,4
2654,7
2655,7
2656,4
2657,12
2658,27
2659,18
2660,4
2661,20
2662,7
2663,27
2664,4
2665,7
2666,14
2667,7
2668,7
2669,12
2670,27
2671,7
2672,20
2673,7
2674,18
2675,4
2676,7
2677,27
2678,7
2679,4
2680,7
2681,7
2682,7
2683,12
2684,14
2685,20
2686,7
2687,27
2688,7
2689,4
2690,7
2691,7
2692,4
2693,28
2694,28
2695,28
2696,18
2697,28
2698,28
2699,27
2700,28
2701,20
2702,28
2703,4
2704,12
2705,28
2706,4
2707,7
2708,28
2709,7
2710,4
2711,27
2712,28
2713,14
2714,7
2715,7
2716,28
2717,7
2718,20
2719,28
2720,18
2721,4
2722,7
2723,27
2724,28
2725,12
2726,7
2727,7
2728,28
2729,7
2730,7
2731,28
2732,4
2733,7
2734,27
2735,20
2736,7
2737,28
2738,14
2739,4
2740,18
2741,28
2742,12
2743,4
2744,7
2745,27
2746,7
2747,7
2748,28
2749,7
2750,7
2751,20
2752,7
2753,28
2754,4
2755,7
2756,27
2757,28
2758,4
2759,4
2760,14
2761,12
2762,18
2763,7
2764,4
2765,20
2766,28
2767,27
2768,28
2769,7
2770,7
2771,7
2772,7
2773,4
2774,7
2775,7
2776,7
2777,28
2778,7
2779,12
2780,20
2781,27
2782,4
2783,18
2784,14
2785,28
2786,7
2787,7
2788,7
2789,7
2790,4
2791,27
2792,28
2793,20
2794,12
2795,7
2796,28
2797,7
2798,7
2799,27
2800,18
2801,7
2802,28
2803,4
2804,7
2805,4
2806,20
2807,7
2808,4
2809,7
2810,7
2811,7
2812,28
2813,7
2814,27
2815,12
2816,4
2817,7
2818,7
2819,7
2820,28
2821,7
2822,18
2823,20
2824,7
2825,27
2826,4
2827,7
2828,4
2829,28
2830,12
2831,7
2832,7
2833,7
2834,28
2835,27
2836,20
2837,4
2838,7
2839,7
2840,31
2841,31
2842,18
2843,31
2844,31
2845,31
2846,7
2847,31
2848,28
2849,31
2850,7
2851,12
2852,31
2853,7
2854,7
2855,27
2856,7
2857,7
2858,7
2859,31
2860,7
2861,20
2862,31
2863,4
2864,28
2865,31
2866,7
2867,31
2868,7
2869,18
2870,4
2871,27
2872,31
2873,28
2874,7
2875,31
2876,12
2877,4
2878,7
2879,7
2880,7
2881,20
2882,7
2883,31
2884,7
2885,4
2886,28
2887,31
2888,4
2889,7
2890,27
2891,7
2892,31
2893,7
2894,18
2895,28
2896,31
2897,20
2898,12
2899,4
2900,7
2901,7
2902,31
2903,27
2904,7
2905,7
2906,7
2907,7
2908,28
2909,31
2910,7
2911,7
2912,7
2913,31
2914,20
2915,4
2916,7
2917,7
2918,27
2919,18
2920,7
2921,12
2922,7
2923,28
2924,31
2925,31
2926,4
2927,28
2928,7
2929,27
2930,7
2931,20
2932,31
2933,4
2934,7
2935,7
2936,7
2937,12
2938,7
2939,31
2940,7
2941,4
2942,7
2943,28
2944,7
2945,7
2946,7
2947,27
2948,7
2949,31
2950,7
2951,7
2952,20
2953,4
2954,28
2955,7
2956,31
2957,7
2958,7
2959,12
2960,7
2961,27
2962,7
2963,7
2964,31
2965,28
2966,4
2967,7
2968,20
2969,7
2970,31
2971,7
2972,7
2973,27
2974,28
2975,12
2976,31
2977,7
2978,7
2979,7
2980,7
2981,7
2982,7
2983,7
2984,4
2985,7
2986,20
2987,7
2988,4
2989,31
2990,28
2991,7
2992,36
2993,36
2994,36
