 ######################################################################################################################################################
 # jqn   : the rotational q.n. of the i'th quantum state
 # vqn   : the vibrational q.n. of the i'th quantum state
 # eint  : internal energy of i'th quantum state [Eh]
 # egam  : Half width of i'th quantum state
 # rmin  : the position of the potential minimum (included centrifugal potential) for i'th quantum state
 # vmin  : the value of the potential minimun (inc. cent. pot.)
 # vmax  : the value of the local potential maximum (inc. cent. pot.)
 # tau   : the vibrational period of the i'th quantum state
 # ri    : inner turning point
 # ro    : outter turning point
 # rmax  : location of maximum in centrifugal barrier
 ######################################################################################################################################################
 #   vqn  jqn      eint           egam           rmin           rmax           vmin           vmax            tau             ri             ro
 ######################################################################################################################################################
     2  142  1.3869094E-01  0.0000000E+00  2.4548987E+00  4.2220479E+00  1.2473733E-01  2.2441195E-01  1.1538224E+03  2.2455385E+00  2.7455127E+00
    17   74  1.3877428E-01  0.0000000E+00  2.3251248E+00  4.6581519E+00  3.5892145E-02  1.9825098E-01  1.2696374E+03  1.9138538E+00  3.2665010E+00
    22   26  1.3879017E-01  0.0000000E+00  2.2873588E+00  7.3904407E+00  4.6153845E-03  1.9181963E-01  1.3245702E+03  1.8496358E+00  3.3995768E+00
    10  111  1.3885371E-01  0.0000000E+00  2.3825136E+00  4.4014913E+00  7.8526395E-02  2.0984270E-01  1.2098418E+03  2.0277316E+00  3.0635535E+00
     4  135  1.3887102E-01  0.0000000E+00  2.4362425E+00  4.2613954E+00  1.1357431E-01  2.2070099E-01  1.1676957E+03  2.1721193E+00  2.8447755E+00
    20   51  1.3887168E-01  0.0000000E+00  2.3023109E+00  4.9110503E+00  1.7318880E-02  1.9386599E-01  1.3014868E+03  1.8741788E+00  3.3472343E+00
    13   97  1.3898325E-01  0.0000000E+00  2.3575207E+00  4.4899669E+00  6.0653744E-02  2.0475976E-01  1.2341336E+03  1.9746850E+00  3.1547991E+00
     0  149  1.3904632E-01  0.0000000E+00  2.4750997E+00  4.1830203E+00  1.3627852E-01  2.2838278E-01  1.1413332E+03  2.3717765E+00  2.5949277E+00
    22   27  1.3905572E-01  0.0000000E+00  2.2877687E+00  7.2781152E+00  4.9694018E-03  1.9185408E-01  1.3257943E+03  1.8499739E+00  3.4005413E+00
    21   41  1.3905950E-01  0.0000000E+00  2.2951414E+00  5.9714370E+00  1.1280938E-02  1.9262531E-01  1.3137802E+03  1.8620088E+00  3.3742833E+00
    19   60  1.3906071E-01  0.0000000E+00  2.3101633E+00  4.7911986E+00  2.3820682E-02  1.9533897E-01  1.2913114E+03  1.8872389E+00  3.3213037E+00
    12  102  1.3907517E-01  0.0000000E+00  2.3659582E+00  4.4575510E+00  6.6804348E-02  2.0647404E-01  1.2262080E+03  1.9916614E+00  3.1255644E+00
    14   92  1.3914326E-01  0.0000000E+00  2.3496007E+00  4.5235188E+00  5.4769997E-02  2.0315493E-01  1.2432463E+03  1.9587990E+00  3.1841170E+00
    22   28  1.3933096E-01  0.0000000E+00  2.2881941E+00  7.1717820E+00  5.3363969E-03  1.9189089E-01  1.3270674E+03  1.8503248E+00  3.4015430E+00
    18   68  1.3936190E-01  0.0000000E+00  2.3182934E+00  4.7105741E+00  3.0431401E-02  1.9690906E-01  1.2820079E+03  1.9008841E+00  3.2954815E+00
    16   81  1.3936340E-01  0.0000000E+00  2.3339167E+00  4.6025923E+00  4.2795681E-02  1.9999898E-01  1.2622342E+03  1.9288628E+00  3.2409310E+00
    20   52  1.3938945E-01  0.0000000E+00  2.3031171E+00  4.8950477E+00  1.7991749E-02  1.9401441E-01  1.3037042E+03  1.8748422E+00  3.3490167E+00
    11  107  1.3942374E-01  0.0000000E+00  2.3749330E+00  4.4260844E+00  7.3215140E-02  2.0829999E-01  1.2194013E+03  2.0098360E+00  3.0962662E+00
     7  124  1.3943395E-01  0.0000000E+00  2.4097685E+00  4.3243327E+00  9.6860337E-02  2.1537513E-01  1.1898640E+03  2.0919730E+00  2.9643961E+00
     8  120  1.3946971E-01  0.0000000E+00  2.4009392E+00  4.3476890E+00  9.1049345E-02  2.1358682E-01  1.1970687E+03  2.0694225E+00  2.9994918E+00
    21   42  1.3947496E-01  0.0000000E+00  2.2957860E+00  5.2051529E+00  1.1827848E-02  1.9270948E-01  1.3156302E+03  1.8625398E+00  3.3757545E+00
     3  139  1.3947669E-01  0.0000000E+00  2.4467215E+00  4.2388612E+00  1.1990527E-01  2.2279020E-01  1.1627952E+03  2.2068584E+00  2.7997770E+00
    17   75  1.3953462E-01  0.0000000E+00  2.3263259E+00  4.6498923E+00  3.6843520E-02  1.9848857E-01  1.2725779E+03  1.9148398E+00  3.2689227E+00
    15   87  1.3955020E-01  0.0000000E+00  2.3421812E+00  4.5584414E+00  4.9159420E-02  2.0165738E-01  1.2536299E+03  1.9439137E+00  3.2136533E+00
     6  128  1.3956654E-01  0.0000000E+00  2.4190133E+00  4.3012513E+00  1.0281625E-01  2.1724177E-01  1.1833238E+03  2.1166174E+00  2.9278573E+00
     1  146  1.3960897E-01  0.0000000E+00  2.4662446E+00  4.1997189E+00  1.3128779E-01  2.2664863E-01  1.1497706E+03  2.2972280E+00  2.6844598E+00
    22   29  1.3961585E-01  0.0000000E+00  2.2886349E+00  7.0707307E+00  5.7163550E-03  1.9193014E-01  1.3283898E+03  1.8506884E+00  3.4025820E+00
     9  116  1.3967060E-01  0.0000000E+00  2.3925098E+00  4.3713661E+00  8.5387554E-02  2.1187551E-01  1.2049831E+03  2.0486285E+00  3.0335118E+00
    19   61  1.3967154E-01  0.0000000E+00  2.3111195E+00  4.7802074E+00  2.4604602E-02  1.9552172E-01  1.2938422E+03  1.8880250E+00  3.3233544E+00
     5  132  1.3987059E-01  0.0000000E+00  2.4286901E+00  4.2784027E+00  1.0891262E-01  2.1918810E-01  1.1774081E+03  2.1438288E+00  2.8893733E+00
    21   43  1.3989993E-01  0.0000000E+00  2.2964466E+00  5.1245223E+00  1.2387461E-02  1.9282032E-01  1.3175321E+03  1.8630841E+00  3.3772637E+00
    22   30  1.3991039E-01  0.0000000E+00  2.2890912E+00  6.9742690E+00  6.1092611E-03  1.9197189E-01  1.3297621E+03  1.8510648E+00  3.4036587E+00
    20   53  1.3991662E-01  0.0000000E+00  2.3039398E+00  4.8799500E+00  1.8677073E-02  1.9416665E-01  1.3059755E+03  1.8755191E+00  3.3508379E+00
    13   98  1.3999874E-01  0.0000000E+00  2.3591663E+00  4.4833994E+00  6.1862725E-02  2.0509379E-01  1.2376505E+03  1.9760359E+00  3.1577405E+00
    10  112  1.4003323E-01  0.0000000E+00  2.3844658E+00  4.3954146E+00  7.9879087E-02  2.1023991E-01  1.2136582E+03  2.0293406E+00  3.0667387E+00
    18   69  1.4005656E-01  0.0000000E+00  2.3193878E+00  4.7014533E+00  3.1311871E-02  1.9712284E-01  1.2847996E+03  1.9017830E+00  3.2977589E+00
    23    0  1.4006352E-01  0.0000000E+00  2.2820503E+00  4.6284577E+01  1.6140915E-06  1.9151028E-01  1.3432795E+03  1.8395849E+00  3.4305091E+00
    23    1  1.4007326E-01  0.0000000E+00  2.2820654E+00  2.7033300E+01  1.4789189E-05  1.9151035E-01  1.3433270E+03  1.8395974E+00  3.4305458E+00
    23    2  1.4009273E-01  0.0000000E+00  2.2820955E+00  2.1162559E+01  4.1138863E-05  1.9151060E-01  1.3434218E+03  1.8396223E+00  3.4306191E+00
    14   93  1.4010146E-01  0.0000000E+00  2.3511442E+00  4.5167071E+00  5.5925090E-02  2.0346725E-01  1.2466562E+03  1.9600654E+00  3.1869611E+00
    23    3  1.4012200E-01  0.0000000E+00  2.2821407E+00  1.8060669E+01  8.0662069E-05  1.9151115E-01  1.3435647E+03  1.8396596E+00  3.4307298E+00
    12  103  1.4014808E-01  0.0000000E+00  2.3677096E+00  4.4511870E+00  6.8065912E-02  2.0683022E-01  1.2298384E+03  1.9931003E+00  3.1286022E+00
    23    4  1.4016094E-01  0.0000000E+00  2.2822010E+00  1.6072401E+01  1.3335724E-04  1.9151211E-01  1.3437545E+03  1.8397095E+00  3.4308765E+00
    16   82  1.4019857E-01  0.0000000E+00  2.3352466E+00  4.5950385E+00  4.3827974E-02  2.0026501E-01  1.2653857E+03  1.9299541E+00  3.2435357E+00
    23    5  1.4020968E-01  0.0000000E+00  2.2822764E+00  1.4660629E+01  1.9922229E-04  1.9151357E-01  1.3439925E+03  1.8397717E+00  3.4310606E+00
    22   31  1.4021454E-01  0.0000000E+00  2.2895630E+00  6.8817216E+00  6.5150996E-03  1.9201621E-01  1.3311846E+03  1.8514540E+00  3.4047728E+00
     2  143  1.4026253E-01  0.0000000E+00  2.4576870E+00  4.2164572E+00  1.2636357E-01  2.2496310E-01  1.1584095E+03  2.2479750E+00  2.7489389E+00
    23    6  1.4026815E-01  0.0000000E+00  2.2823668E+00  1.3592011E+01  2.7825461E-04  1.9151565E-01  1.3442781E+03  1.8398464E+00  3.4312814E+00
    19   62  1.4029165E-01  0.0000000E+00  2.3120930E+00  4.7695213E+00  2.5400709E-02  1.9570831E-01  1.2964293E+03  1.8888252E+00  3.3254451E+00
    17   76  1.4030399E-01  0.0000000E+00  2.3275452E+00  4.6417494E+00  3.7806577E-02  1.9873017E-01  1.2755771E+03  1.9158407E+00  3.2713849E+00
    21   44  1.4033440E-01  0.0000000E+00  2.2971233E+00  5.0777032E+00  1.2959755E-02  1.9293641E-01  1.3194868E+03  1.8636415E+00  3.3788117E+00
    23    7  1.4033634E-01  0.0000000E+00  2.2824723E+00  1.2746859E+01  3.7045106E-04  1.9151843E-01  1.3446115E+03  1.8399336E+00  3.4315391E+00
     4  136  1.4034912E-01  0.0000000E+00  2.4388178E+00  4.2557477E+00  1.1514484E-01  2.2121553E-01  1.1720810E+03  2.1743081E+00  2.8482158E+00
    23    8  1.4041425E-01  0.0000000E+00  2.2825929E+00  1.2056607E+01  4.7580799E-04  1.9152201E-01  1.3449928E+03  1.8400333E+00  3.4318336E+00
    15   88  1.4045123E-01  0.0000000E+00  2.3436260E+00  4.5513338E+00  5.0259390E-02  2.0194841E-01  1.2569383E+03  1.9450989E+00  3.2163989E+00
    20   54  1.4045315E-01  0.0000000E+00  2.3047788E+00  4.8656240E+00  1.9374824E-02  1.9432270E-01  1.3083018E+03  1.8762097E+00  3.3526985E+00
    23    9  1.4050188E-01  0.0000000E+00  2.2827287E+00  1.1478858E+01  5.9432123E-04  1.9152649E-01  1.3454220E+03  1.8401455E+00  3.4321651E+00
    22   32  1.4052829E-01  0.0000000E+00  2.2900504E+00  6.7924145E+00  6.9338541E-03  1.9206319E-01  1.3326579E+03  1.8518561E+00  3.4059249E+00
    11  108  1.4055406E-01  0.0000000E+00  2.3767941E+00  4.4198911E+00  7.4527909E-02  2.0867878E-01  1.2231522E+03  2.0113670E+00  3.0993990E+00
    23   10  1.4059922E-01  0.0000000E+00  2.2828796E+00  1.0985789E+01  7.2598608E-04  1.9153194E-01  1.3458994E+03  1.8402701E+00  3.4325334E+00
    23   11  1.4070627E-01  0.0000000E+00  2.2830454E+00  1.0558333E+01  8.7079731E-04  1.9153845E-01  1.3464252E+03  1.8404073E+00  3.4329390E+00
     0  150  1.4071267E-01  0.0000000E+00  2.4781196E+00  4.1774604E+00  1.3795649E-01  2.2897175E-01  1.1461645E+03  2.3745910E+00  2.5982148E+00
     8  121  1.4075615E-01  0.0000000E+00  2.4031086E+00  4.3418216E+00  9.2488270E-02  2.1402663E-01  1.2011025E+03  2.0712200E+00  3.0028175E+00
    18   70  1.4076036E-01  0.0000000E+00  2.3204996E+00  4.6924988E+00  3.2204252E-02  1.9734054E-01  1.2876496E+03  1.9026964E+00  3.3000769E+00
     7  125  1.4076996E-01  0.0000000E+00  2.4120401E+00  4.3185382E+00  9.8335899E-02  2.1583440E-01  1.1939879E+03  2.0938632E+00  2.9677675E+00
    21   45  1.4077835E-01  0.0000000E+00  2.2978159E+00  5.0425123E+00  1.3544707E-02  1.9305703E-01  1.3214951E+03  1.8642122E+00  3.3803985E+00
    23   12  1.4082309E-01  0.0000000E+00  2.2832267E+00  1.0182886E+01  1.0287492E-03  1.9154612E-01  1.3470001E+03  1.8405568E+00  3.4333822E+00
    22   33  1.4085166E-01  0.0000000E+00  2.2905534E+00  6.7056712E+00  7.3655080E-03  1.9211290E-01  1.3341825E+03  1.8522710E+00  3.4071152E+00
     9  117  1.4090759E-01  0.0000000E+00  2.3945804E+00  4.3654140E+00  8.6788786E-02  2.1229619E-01  1.2089356E+03  2.0503388E+00  3.0367889E+00
    19   63  1.4092101E-01  0.0000000E+00  2.3130832E+00  4.7591150E+00  2.6208969E-02  1.9589874E-01  1.2990736E+03  1.8896394E+00  3.3275759E+00
    23   13  1.4094953E-01  0.0000000E+00  2.2834229E+00  9.8494819E+00  1.1998354E-03  1.9155502E-01  1.3476230E+03  1.8407190E+00  3.4338620E+00
     6  129  1.4095226E-01  0.0000000E+00  2.4213912E+00  4.2955188E+00  1.0432735E-01  2.1772083E-01  1.1875470E+03  2.1186067E+00  2.9312706E+00
    20   55  1.4099904E-01  0.0000000E+00  2.3056346E+00  4.8519649E+00  2.0084974E-02  1.9448255E-01  1.3106838E+03  1.8769139E+00  3.3545987E+00
     3  140  1.4100507E-01  0.0000000E+00  2.4494162E+00  4.2332493E+00  1.2150811E-01  2.2332552E-01  1.1673104E+03  2.2091755E+00  2.8032377E+00
    13   99  1.4102280E-01  0.0000000E+00  2.3608325E+00  4.4768756E+00  6.3082328E-02  2.0543221E-01  1.2412294E+03  1.9774036E+00  3.1607234E+00
    16   83  1.4104259E-01  0.0000000E+00  2.3365955E+00  4.5875674E+00  4.4871658E-02  2.0053517E-01  1.2685975E+03  1.9310609E+00  3.2461812E+00
    14   94  1.4106831E-01  0.0000000E+00  2.3527076E+00  4.5099480E+00  5.7091061E-02  2.0378387E-01  1.2501276E+03  1.9613482E+00  3.1898465E+00
    17   77  1.4108238E-01  0.0000000E+00  2.3287826E+00  4.6337175E+00  3.8781277E-02  1.9897580E-01  1.2786359E+03  1.9168566E+00  3.2738882E+00
    23   14  1.4108566E-01  0.0000000E+00  2.2836342E+00  9.5506172E+00  1.3840493E-03  1.9156525E-01  1.3482949E+03  1.8408938E+00  3.4343791E+00
    22   34  1.4118454E-01  0.0000000E+00  2.2910717E+00  6.6207836E+00  7.8100440E-03  1.9216546E-01  1.3357586E+03  1.8526989E+00  3.4083435E+00
    10  113  1.4122095E-01  0.0000000E+00  2.3864415E+00  4.3893647E+00  8.1241610E-02  2.1064178E-01  1.2175377E+03  2.0309683E+00  3.0699653E+00
    12  104  1.4122942E-01  0.0000000E+00  2.3694825E+00  4.4448596E+00  6.9337828E-02  2.0719089E-01  1.2335314E+03  1.9945566E+00  3.1316815E+00
     1  147  1.4123133E-01  0.0000000E+00  2.4691627E+00  4.1941490E+00  1.3294409E-01  2.2722124E-01  1.1545104E+03  2.2998375E+00  2.6878660E+00
    23   15  1.4123154E-01  0.0000000E+00  2.2838607E+00  9.2805413E+00  1.5813834E-03  1.9157687E-01  1.3490165E+03  1.8410809E+00  3.4349343E+00
    21   46  1.4123175E-01  0.0000000E+00  2.2985245E+00  5.0135858E+00  1.4142293E-02  1.9318190E-01  1.3235575E+03  1.8647961E+00  3.3820245E+00
     5  133  1.4130618E-01  0.0000000E+00  2.4311790E+00  4.2727222E+00  1.1045812E-01  2.1968730E-01  1.1817406E+03  2.1459249E+00  2.8928239E+00
    15   89  1.4136100E-01  0.0000000E+00  2.3450901E+00  4.5442903E+00  5.1370481E-02  2.0224366E-01  1.2603082E+03  1.9463000E+00  3.2191859E+00
    23   16  1.4138703E-01  0.0000000E+00  2.2841025E+00  9.0347744E+00  1.7918300E-03  1.9158997E-01  1.3497870E+03  1.8412807E+00  3.4355263E+00
    18   71  1.4147323E-01  0.0000000E+00  2.3216292E+00  4.6837002E+00  3.3108507E-02  1.9756220E-01  1.2905587E+03  1.9036242E+00  3.3024356E+00
    22   35  1.4152700E-01  0.0000000E+00  2.2916060E+00  6.5369894E+00  8.2674444E-03  1.9222095E-01  1.3373873E+03  1.8531397E+00  3.4096105E+00
    23   17  1.4155225E-01  0.0000000E+00  2.2843595E+00  8.8097749E+00  2.0153807E-03  1.9160463E-01  1.3506077E+03  1.8414930E+00  3.4361567E+00
    20   56  1.4155423E-01  0.0000000E+00  2.3065068E+00  4.8388884E+00  2.0807495E-02  1.9464621E-01  1.3131223E+03  1.8776319E+00  3.3565389E+00
    19   64  1.4155954E-01  0.0000000E+00  2.3140907E+00  4.7489655E+00  2.7029350E-02  1.9609304E-01  1.3017759E+03  1.8904677E+00  3.3297470E+00
    11  109  1.4169268E-01  0.0000000E+00  2.3786778E+00  4.4137285E+00  7.5850746E-02  2.0906215E-01  1.2269665E+03  2.0129161E+00  3.1025735E+00
    21   47  1.4169455E-01  0.0000000E+00  2.2992494E+00  4.9886604E+00  1.4752490E-02  1.9331085E-01  1.3256747E+03  1.8653934E+00  3.3836896E+00
    23   18  1.4172705E-01  0.0000000E+00  2.2846317E+00  8.6027272E+00  2.2520266E-03  1.9162094E-01  1.3514778E+03  1.8417180E+00  3.4368242E+00
     4  137  1.4183469E-01  0.0000000E+00  2.4414225E+00  4.2501098E+00  1.1672356E-01  2.2173523E-01  1.1765336E+03  2.1765210E+00  2.8516966E+00
     2  144  1.4184132E-01  0.0000000E+00  2.4605071E+00  4.2108725E+00  1.2799745E-01  2.2551958E-01  1.1630668E+03  2.2504386E+00  2.7524048E+00
    17   78  1.4186970E-01  0.0000000E+00  2.3300384E+00  4.6257908E+00  3.9767578E-02  1.9922549E-01  1.2817555E+03  1.9178874E+00  3.2764326E+00
    22   36  1.4187895E-01  0.0000000E+00  2.2921559E+00  6.4534053E+00  8.7376909E-03  1.9227950E-01  1.3390686E+03  1.8535934E+00  3.4109159E+00
    16   84  1.4189548E-01  0.0000000E+00  2.3379632E+00  4.5801755E+00  4.5926689E-02  2.0080947E-01  1.2718709E+03  1.9321831E+00  3.2488686E+00
    23   19  1.4191150E-01  0.0000000E+00  2.2849190E+00  8.4113723E+00  2.5017584E-03  1.9163896E-01  1.3523983E+03  1.8419555E+00  3.4375295E+00
    14   95  1.4204377E-01  0.0000000E+00  2.3542915E+00  4.5032395E+00  5.8267861E-02  2.0410482E-01  1.2536619E+03  1.9626475E+00  3.1927738E+00
     8  122  1.4205051E-01  0.0000000E+00  2.4053030E+00  4.3359737E+00  9.3936455E-02  2.1447127E-01  1.2052009E+03  2.0730378E+00  3.0061845E+00
    13  100  1.4205535E-01  0.0000000E+00  2.3625199E+00  4.4703939E+00  6.4312503E-02  2.0577505E-01  1.2448715E+03  1.9787883E+00  3.1637481E+00
    23   20  1.4210559E-01  0.0000000E+00  2.2852218E+00  8.2338798E+00  2.7645660E-03  1.9165878E-01  1.3533693E+03  1.8422056E+00  3.4382729E+00
     7  126  1.4211379E-01  0.0000000E+00  2.4143379E+00  4.3127603E+00  9.9820451E-02  2.1629858E-01  1.1981768E+03  2.0957744E+00  2.9711802E+00
    20   57  1.4211871E-01  0.0000000E+00  2.3073958E+00  4.8263259E+00  2.1542356E-02  1.9481368E-01  1.3156183E+03  1.8783636E+00  3.3585194E+00
     9  118  1.4215264E-01  0.0000000E+00  2.3966755E+00  4.3594844E+00  8.8199538E-02  2.1272162E-01  1.2129524E+03  2.0520686E+00  3.0401077E+00
    21   48  1.4216675E-01  0.0000000E+00  2.2999903E+00  4.9665435E+00  1.5375272E-02  1.9344379E-01  1.3278476E+03  1.8660041E+00  3.3853946E+00
    18   72  1.4219515E-01  0.0000000E+00  2.3227765E+00  4.6750486E+00  3.4024600E-02  1.9778781E-01  1.2935281E+03  1.9045667E+00  3.3048356E+00
    19   65  1.4220722E-01  0.0000000E+00  2.3151154E+00  4.7390535E+00  2.7861818E-02  1.9629121E-01  1.3045373E+03  1.8913102E+00  3.3319590E+00
    22   37  1.4224043E-01  0.0000000E+00  2.2927214E+00  6.3689350E+00  9.2207647E-03  1.9234127E-01  1.3408036E+03  1.8540602E+00  3.4122606E+00
    15   90  1.4227946E-01  0.0000000E+00  2.3465738E+00  4.5373082E+00  5.2492644E-02  2.0254315E-01  1.2637406E+03  1.9475171E+00  3.2220146E+00
    23   21  1.4230930E-01  0.0000000E+00  2.2855396E+00  8.0687572E+00  3.0404391E-03  1.9168048E-01  1.3543914E+03  1.8424684E+00  3.4390544E+00
    12  105  1.4231911E-01  0.0000000E+00  2.3712774E+00  4.4385676E+00  7.0620043E-02  2.0755606E-01  1.2372880E+03  1.9960305E+00  3.1348026E+00
     6  130  1.4234570E-01  0.0000000E+00  2.4237966E+00  4.2898004E+00  1.0584716E-01  2.1820489E-01  1.1918362E+03  2.1206178E+00  2.9347255E+00
     0  151  1.4238593E-01  0.0000000E+00  2.4811739E+00  4.1719029E+00  1.3964151E-01  2.2956623E-01  1.1510710E+03  2.3774385E+00  2.6015386E+00
    10  114  1.4241681E-01  0.0000000E+00  2.3884405E+00  4.3833405E+00  8.2613903E-02  2.1104833E-01  1.2214814E+03  2.0326149E+00  3.0732336E+00
    23   22  1.4252263E-01  0.0000000E+00  2.2858726E+00  7.9147605E+00  3.3293667E-03  1.9170413E-01  1.3554648E+03  1.8427438E+00  3.4398743E+00
     3  141  1.4254076E-01  0.0000000E+00  2.4521419E+00  4.2276452E+00  1.2311882E-01  2.2386610E-01  1.1718946E+03  2.2115181E+00  2.8067389E+00
    22   38  1.4261144E-01  0.0000000E+00  2.2933026E+00  6.2820893E+00  9.7166464E-03  1.9240643E-01  1.3425930E+03  1.8545399E+00  3.4136448E+00
    21   49  1.4264828E-01  0.0000000E+00  2.3007474E+00  4.9465221E+00  1.6010615E-02  1.9358065E-01  1.3300767E+03  1.8666282E+00  3.3871394E+00
    17   79  1.4266590E-01  0.0000000E+00  2.3313126E+00  4.6179642E+00  4.0765441E-02  1.9947923E-01  1.2849367E+03  1.9189334E+00  3.2790187E+00
    20   58  1.4269239E-01  0.0000000E+00  2.3083015E+00  4.8142207E+00  2.2289528E-02  1.9498496E-01  1.3181724E+03  1.8791091E+00  3.3605404E+00
    23   23  1.4274549E-01  0.0000000E+00  2.2862213E+00  7.7708263E+00  3.6313373E-03  1.9172979E-01  1.3565893E+03  1.8430319E+00  3.4407321E+00
     5  134  1.4274931E-01  0.0000000E+00  2.4336964E+00  4.2670534E+00  1.1201204E-01  2.2019159E-01  1.1861401E+03  2.1480441E+00  2.8963156E+00
    16   85  1.4275712E-01  0.0000000E+00  2.3393501E+00  4.5728593E+00  4.6993023E-02  2.0108792E-01  1.2752069E+03  1.9333210E+00  3.2515977E+00
    11  110  1.4283953E-01  0.0000000E+00  2.3805843E+00  4.4075955E+00  7.7183595E-02  2.0945012E-01  1.2308452E+03  2.0144834E+00  3.1057900E+00
     1  148  1.4286074E-01  0.0000000E+00  2.4721144E+00  4.1885830E+00  1.3460769E-01  2.2779928E-01  1.1593233E+03  2.3024763E+00  2.6913117E+00
    19   66  1.4286400E-01  0.0000000E+00  2.3161574E+00  4.7293609E+00  2.8706339E-02  1.9649326E-01  1.3073586E+03  1.8921670E+00  3.3342121E+00
    18   73  1.4292608E-01  0.0000000E+00  2.3239416E+00  4.6665349E+00  3.4952492E-02  1.9801740E-01  1.2965589E+03  1.9055239E+00  3.3072773E+00
    23   24  1.4297794E-01  0.0000000E+00  2.2865850E+00  7.6360191E+00  3.9463389E-03  1.9175755E-01  1.3577660E+03  1.8433327E+00  3.4416285E+00
    22   39  1.4299180E-01  0.0000000E+00  2.2938997E+00  6.1905772E+00  1.0225316E-02  1.9247523E-01  1.3444364E+03  1.8550328E+00  3.4150676E+00
    14   96  1.4302779E-01  0.0000000E+00  2.3558959E+00  4.4965797E+00  5.9455439E-02  2.0443011E-01  1.2572601E+03  1.9639633E+00  3.1957436E+00
    13  101  1.4309634E-01  0.0000000E+00  2.3642284E+00  4.4639528E+00  6.5553194E-02  2.0612232E-01  1.2485779E+03  1.9801902E+00  3.1668152E+00
    21   50  1.4313916E-01  0.0000000E+00  2.3015210E+00  4.9281310E+00  1.6658493E-02  1.9372139E-01  1.3323632E+03  1.8672658E+00  3.3889246E+00
    15   91  1.4320659E-01  0.0000000E+00  2.3480774E+00  4.5303852E+00  5.3625832E-02  2.0284690E-01  1.2672369E+03  1.9487502E+00  3.2248858E+00
    23   25  1.4321997E-01  0.0000000E+00  2.2869643E+00  7.5094888E+00  4.2743590E-03  1.9178747E-01  1.3589954E+03  1.8436462E+00  3.4425638E+00
    20   59  1.4327530E-01  0.0000000E+00  2.3092240E+00  4.8025250E+00  2.3048980E-02  1.9516005E-01  1.3207858E+03  1.8798685E+00  3.3626024E+00
     4  138  1.4332766E-01  0.0000000E+00  2.4440570E+00  4.2444812E+00  1.1831040E-01  2.2226012E-01  1.1810545E+03  2.1787582E+00  2.8552186E+00
     8  123  1.4335274E-01  0.0000000E+00  2.4075229E+00  4.3301442E+00  9.5393833E-02  2.1492076E-01  1.2093651E+03  2.0748759E+00  3.0095935E+00
    22   40  1.4338163E-01  0.0000000E+00  2.2945126E+00  6.0902644E+00  1.0746754E-02  1.9254801E-01  1.3463356E+03  1.8555388E+00  3.4165306E+00
     9  119  1.4340565E-01  0.0000000E+00  2.3987951E+00  4.3535763E+00  8.9619746E-02  2.1315182E-01  1.2170348E+03  2.0538180E+00  3.0434685E+00
    12  106  1.4341712E-01  0.0000000E+00  2.3730942E+00  4.4323095E+00  7.1912499E-02  2.0792575E-01  1.2411096E+03  1.9975221E+00  3.1379662E+00
     2  145  1.4342729E-01  0.0000000E+00  2.4633596E+00  4.2052933E+00  1.2963888E-01  2.2608142E-01  1.1677955E+03  2.2529293E+00  2.7559114E+00
     7  127  1.4346536E-01  0.0000000E+00  2.4166621E+00  4.3069982E+00  1.0131392E-01  2.1676769E-01  1.2024321E+03  2.0977068E+00  2.9746347E+00
    17   80  1.4347096E-01  0.0000000E+00  2.3326053E+00  4.6102328E+00  4.1774823E-02  1.9973706E-01  1.2881811E+03  1.9199945E+00  3.2816471E+00
    23   26  1.4347156E-01  0.0000000E+00  2.2873588E+00  7.3904407E+00  4.6153845E-03  1.9181963E-01  1.3602777E+03  1.8439724E+00  3.4435382E+00
    19   67  1.4352987E-01  0.0000000E+00  2.3172167E+00  4.7198725E+00  2.9562878E-02  1.9669921E-01  1.3102411E+03  1.8930380E+00  3.3365069E+00
    10  115  1.4362075E-01  0.0000000E+00  2.3904632E+00  4.3773413E+00  8.3995905E-02  2.1145956E-01  1.2254907E+03  2.0342804E+00  3.0765443E+00
    16   86  1.4362751E-01  0.0000000E+00  2.3407562E+00  4.5656156E+00  4.8070615E-02  2.0137056E-01  1.2786068E+03  1.9344744E+00  3.2543694E+00
    21   51  1.4363934E-01  0.0000000E+00  2.3023109E+00  4.9110503E+00  1.7318880E-02  1.9386599E-01  1.3347078E+03  1.8679169E+00  3.3907505E+00
    18   74  1.4366594E-01  0.0000000E+00  2.3251248E+00  4.6581519E+00  3.5892145E-02  1.9825098E-01  1.2996520E+03  1.9064958E+00  3.3097609E+00
    23   27  1.4373263E-01  0.0000000E+00  2.2877687E+00  7.2781152E+00  4.9694018E-03  1.9185408E-01  1.3616130E+03  1.8443114E+00  3.4445511E+00
     6  131  1.4374672E-01  0.0000000E+00  2.4262294E+00  4.2840952E+00  1.0737561E-01  2.1869397E-01  1.1961923E+03  2.1226512E+00  2.9382218E+00
    22   41  1.4378093E-01  0.0000000E+00  2.2951414E+00  5.9714370E+00  1.1280938E-02  1.9262531E-01  1.3482913E+03  1.8560578E+00  3.4180340E+00
    20   60  1.4386736E-01  0.0000000E+00  2.3101633E+00  4.7911986E+00  2.3820682E-02  1.9533897E-01  1.3234595E+03  1.8806419E+00  3.3647058E+00
