######################################################################################################################################################
# jqn   : the rotational q.n. of the i'th quantum state
# vqn   : the vibrational q.n. of the i'th quantum state
# eint  : internal energy of i'th quantum state [Eh]
# egam  : Half width of i'th quantum state
# rmin  : the position of the potential minimum (included centrifugal potential) for i'th quantum state
# vmin  : the value of the potential minimun (inc. cent. pot.)
# vmax  : the value of the local potential maximum (inc. cent. pot.)
# tau   : the vibrational period of the i'th quantum state
# ri    : inner turning point
# ro    : outter turning point
# rmax  : location of maximum in centrifugal barrier
######################################################################################################################################################
#    vqn  jqn   eint            egam            rmin          rmax          vmin            vmax            tau           ri             ro
######################################################################################################################################################
    28   19  1.6340244E-01  0.0000000E+00  2.2849147E+00  8.4135459E+00  2.4985534E-03  1.9163860E-01  1.5983202E+03  1.8177394E+00  3.6796890E+00
    15  111  1.6342172E-01  0.0000000E+00  2.3824395E+00  4.4016987E+00  7.8483033E-02  2.0982991E-01  1.3529919E+03  1.9769507E+00  3.2917813E+00
    11  127  1.6346907E-01  0.0000000E+00  2.4165883E+00  4.3072216E+00  1.0125931E-01  2.1675042E-01  1.3081963E+03  2.0440325E+00  3.1671821E+00
    24   63  1.6350171E-01  0.0000000E+00  2.3130448E+00  4.7593258E+00  2.6192850E-02  1.9589484E-01  1.5010293E+03  1.8600238E+00  3.5581943E+00
    21   82  1.6350724E-01  0.0000000E+00  2.3352106E+00  4.5952310E+00  4.3802476E-02  2.0025833E-01  1.4427225E+03  1.8951323E+00  3.4695418E+00
    28   20  1.6357780E-01  0.0000000E+00  2.2852186E+00  8.2359085E+00  2.7612161E-03  1.9165840E-01  1.6000548E+03  1.8179956E+00  3.6807139E+00
    23   70  1.6358481E-01  0.0000000E+00  2.3204871E+00  4.6926863E+00  3.2184919E-02  1.9733572E-01  1.4809187E+03  1.8714807E+00  3.5288584E+00
     5  148  1.6362913E-01  0.0000000E+00  2.4719845E+00  4.1888276E+00  1.3453745E-01  2.2777474E-01  1.2556182E+03  2.1801996E+00  2.9495685E+00
    27   36  1.6363565E-01  0.0000000E+00  2.2921459E+00  6.4545140E+00  8.7310572E-03  1.9227855E-01  1.5733374E+03  1.8281625E+00  3.6498851E+00
     8  138  1.6371353E-01  0.0000000E+00  2.4439586E+00  4.2447163E+00  1.1824768E-01  2.2223924E-01  1.2808038E+03  2.1049757E+00  3.0658692E+00
    26   47  1.6372278E-01  0.0000000E+00  2.2992314E+00  4.9890395E+00  1.4742570E-02  1.9330865E-01  1.5486696E+03  1.8386632E+00  3.6196403E+00
    28   21  1.6376182E-01  0.0000000E+00  2.2855499E+00  8.0706240E+00  3.0369372E-03  1.9168008E-01  1.6018834E+03  1.8182648E+00  3.6817923E+00
    16  107  1.6377195E-01  0.0000000E+00  2.3748794E+00  4.4262986E+00  7.3174457E-02  2.0828819E-01  1.3675534E+03  1.9624869E+00  3.3230893E+00
    19   93  1.6382872E-01  0.0000000E+00  2.3511176E+00  4.5168779E+00  5.5893269E-02  2.0345853E-01  1.4112496E+03  1.9209652E+00  3.4121392E+00
    25   56  1.6384150E-01  0.0000000E+00  2.3064905E+00  4.8391006E+00  2.0794288E-02  1.9464311E-01  1.5258598E+03  1.8495142E+00  3.5899036E+00
    10  131  1.6386235E-01  0.0000000E+00  2.4261424E+00  4.2843395E+00  1.0731808E-01  2.1867544E-01  1.2998790E+03  2.0636060E+00  3.1354614E+00
    18   98  1.6392998E-01  0.0000000E+00  2.3591373E+00  4.4836172E+00  6.1827837E-02  2.0508404E-01  1.3964867E+03  1.9344706E+00  3.3830757E+00
    20   88  1.6394873E-01  0.0000000E+00  2.3435993E+00  4.5515022E+00  5.0230519E-02  2.0194066E-01  1.4282149E+03  1.9082382E+00  3.4420413E+00
    28   22  1.6395448E-01  0.0000000E+00  2.2858617E+00  7.9165054E+00  3.3257055E-03  1.9170370E-01  1.6038069E+03  1.8185470E+00  3.6829245E+00
    27   37  1.6396321E-01  0.0000000E+00  2.2927088E+00  6.3701309E+00  9.2138663E-03  1.9234026E-01  1.5763683E+03  1.8286397E+00  3.6517174E+00
     6  145  1.6404666E-01  0.0000000E+00  2.4632523E+00  4.2055331E+00  1.2957090E-01  2.2605802E-01  1.2651064E+03  2.1535118E+00  2.9915990E+00
    24   64  1.6408512E-01  0.0000000E+00  2.3140637E+00  4.7491453E+00  2.7012789E-02  1.9608901E-01  1.5054314E+03  1.8608652E+00  3.5610504E+00
    22   77  1.6410328E-01  0.0000000E+00  2.3287653E+00  4.6339016E+00  3.8758445E-02  1.9896994E-01  1.4649431E+03  1.8839196E+00  3.5016492E+00
    26   48  1.6415188E-01  0.0000000E+00  2.2999701E+00  4.9668805E+00  1.5365013E-02  1.9344149E-01  1.5523788E+03  1.8392863E+00  3.6219361E+00
    28   23  1.6415576E-01  0.0000000E+00  2.2862258E+00  7.7724591E+00  3.6275097E-03  1.9172934E-01  1.6058266E+03  1.8188422E+00  3.6841108E+00
    23   71  1.6423764E-01  0.0000000E+00  2.3216015E+00  4.6838915E+00  3.3088692E-02  1.9755724E-01  1.4855594E+03  1.8724212E+00  3.5319302E+00
    17  103  1.6425844E-01  0.0000000E+00  2.3676515E+00  4.4513575E+00  6.8027845E-02  2.0681936E-01  1.3837195E+03  1.9488014E+00  3.3547203E+00
    21   83  1.6428344E-01  0.0000000E+00  2.3365682E+00  4.5877561E+00  4.4845611E-02  2.0052832E-01  1.4476370E+03  1.8962490E+00  3.4729221E+00
    27   38  1.6429925E-01  0.0000000E+00  2.2932909E+00  6.2833386E+00  9.7094765E-03  1.9240537E-01  1.5795025E+03  1.8291303E+00  3.6536060E+00
    13  120  1.6433628E-01  0.0000000E+00  2.4008594E+00  4.3478873E+00  9.0999750E-02  2.1357161E-01  1.3333616E+03  2.0102277E+00  3.2336133E+00
    14  116  1.6435374E-01  0.0000000E+00  2.3924320E+00  4.3715667E+00  8.5340762E-02  2.1186141E-01  1.3451112E+03  1.9939287E+00  3.2646129E+00
    25   57  1.6435580E-01  0.0000000E+00  2.3073685E+00  4.8265292E+00  2.1528752E-02  1.9481047E-01  1.5300272E+03  1.8502592E+00  3.5925408E+00
    28   24  1.6436564E-01  0.0000000E+00  2.2865760E+00  7.6375626E+00  3.9423378E-03  1.9175707E-01  1.6079437E+03  1.8191505E+00  3.6853516E+00
     9  135  1.6441525E-01  0.0000000E+00  2.4361405E+00  4.2615894E+00  1.1351382E-01  2.2068115E-01  1.2925738E+03  2.0845819E+00  3.1031555E+00
    12  124  1.6446776E-01  0.0000000E+00  2.4096907E+00  4.3245573E+00  9.6807893E-02  2.1535876E-01  1.3228571E+03  2.0275339E+00  3.2025452E+00
    15  112  1.6451620E-01  0.0000000E+00  2.3844012E+00  4.3956005E+00  7.9835045E-02  2.1022687E-01  1.3582097E+03  1.9785482E+00  3.2956814E+00
     7  142  1.6454821E-01  0.0000000E+00  2.4547811E+00  4.2222993E+00  1.2467162E-01  2.2438966E-01  1.2752875E+03  2.1293260E+00  3.0315798E+00
     1  161  1.6456447E-01  0.0000000E+00  2.5135702E+00  4.1165927E+00  1.5677988E-01  2.3578999E-01  1.2292350E+03  2.3394960E+00  2.7397209E+00
     2  158  1.6457771E-01  0.0000000E+00  2.5034248E+00  4.1332381E+00  1.5154885E-01  2.3385544E-01  1.2364661E+03  2.2878433E+00  2.8051837E+00
    28   25  1.6458411E-01  0.0000000E+00  2.2869578E+00  7.5109367E+00  4.2701772E-03  1.9178697E-01  1.6101595E+03  1.8194718E+00  3.6866473E+00
    26   49  1.6458933E-01  0.0000000E+00  2.3007387E+00  4.9468182E+00  1.6000011E-02  1.9357826E-01  1.5561975E+03  1.8399232E+00  3.6242901E+00
    27   39  1.6464375E-01  0.0000000E+00  2.2939003E+00  6.1919161E+00  1.0217868E-02  1.9247410E-01  1.5827420E+03  1.8296344E+00  3.6555514E+00
     0  164  1.6464844E-01  0.0000000E+00  2.5240885E+00  4.0998841E+00  1.6206534E-01  2.3777686E-01  1.2224127E+03  2.4174286E+00  2.6482437E+00
    24   65  1.6467666E-01  0.0000000E+00  2.3150920E+00  4.7392735E+00  2.7844810E-02  1.9628706E-01  1.5099477E+03  1.8617212E+00  3.5639662E+00
     3  155  1.6468566E-01  0.0000000E+00  2.4936010E+00  4.1499158E+00  1.4637481E-01  2.3197241E-01  1.2441646E+03  2.2470703E+00  2.8600713E+00
    19   94  1.6472090E-01  0.0000000E+00  2.3526504E+00  4.5101257E+00  5.7058636E-02  2.0377496E-01  1.4163658E+03  1.9222534E+00  3.4157680E+00
    11  128  1.6475192E-01  0.0000000E+00  2.4189163E+00  4.3015004E+00  1.0276091E-01  2.1722419E-01  1.3135107E+03  2.0459542E+00  3.1712582E+00
    20   89  1.6478675E-01  0.0000000E+00  2.3450623E+00  4.5444604E+00  5.1341029E-02  2.0223573E-01  1.4332818E+03  1.9094474E+00  3.4455756E+00
    28   26  1.6481114E-01  0.0000000E+00  2.2873625E+00  7.3918202E+00  4.6110150E-03  1.9181909E-01  1.6124754E+03  1.8198063E+00  3.6879983E+00
    16  108  1.6481947E-01  0.0000000E+00  2.3767267E+00  4.4200766E+00  7.4486561E-02  2.0866674E-01  1.3727807E+03  1.9640118E+00  3.3269487E+00
    22   78  1.6482563E-01  0.0000000E+00  2.3300121E+00  4.6259968E+00  3.9744224E-02  1.9921947E-01  1.4698316E+03  1.8849623E+00  3.5049358E+00
    18   99  1.6487639E-01  0.0000000E+00  2.3607769E+00  4.4770850E+00  6.3046813E-02  2.0542225E-01  1.4016645E+03  1.9358407E+00  3.3867999E+00
    25   58  1.6487833E-01  0.0000000E+00  2.3082733E+00  4.8144134E+00  2.2275520E-02  1.9498164E-01  1.5343084E+03  1.8510184E+00  3.5952376E+00
     4  152  1.6488577E-01  0.0000000E+00  2.4841234E+00  4.1665852E+00  1.4126023E-01  2.3014012E-01  1.2523885E+03  2.2127023E+00  2.9088966E+00
    23   72  1.6489848E-01  0.0000000E+00  2.3227463E+00  4.6752347E+00  3.4004296E-02  1.9778271E-01  1.4903161E+03  1.8733767E+00  3.5350625E+00
    27   40  1.6499668E-01  0.0000000E+00  2.2945222E+00  6.0918183E+00  1.0739020E-02  1.9254680E-01  1.5860890E+03  1.8301520E+00  3.6575543E+00
    26   50  1.6503509E-01  0.0000000E+00  2.3014998E+00  4.9284016E+00  1.6647537E-02  1.9371891E-01  1.5601280E+03  1.8405740E+00  3.6267029E+00
    28   27  1.6504670E-01  0.0000000E+00  2.2877531E+00  7.2794101E+00  4.9648375E-03  1.9185351E-01  1.6148930E+03  1.8201538E+00  3.6894051E+00
    21   84  1.6506745E-01  0.0000000E+00  2.3379266E+00  4.5803696E+00  4.5900088E-02  2.0080244E-01  1.4526674E+03  1.8973817E+00  3.4763628E+00
     8  139  1.6513104E-01  0.0000000E+00  2.4466128E+00  4.2390779E+00  1.1984181E-01  2.2276898E-01  1.2862314E+03  2.1071658E+00  3.0700275E+00
     5  149  1.6517544E-01  0.0000000E+00  2.4749670E+00  4.1832756E+00  1.3620753E-01  2.2835785E-01  1.2611966E+03  2.1826931E+00  2.9537436E+00
    10  132  1.6519230E-01  0.0000000E+00  2.4285880E+00  4.2786040E+00  1.0885435E-01  2.1916925E-01  1.3052497E+03  2.0656194E+00  3.1395831E+00
    17  104  1.6525909E-01  0.0000000E+00  2.3694251E+00  4.4450453E+00  6.9299114E-02  2.0717980E-01  1.3889710E+03  1.9502564E+00  3.3585410E+00
    24   66  1.6527627E-01  0.0000000E+00  2.3161406E+00  4.7295808E+00  2.8688878E-02  1.9648898E-01  1.5145814E+03  1.8625920E+00  3.5669427E+00
    28   28  1.6529079E-01  0.0000000E+00  2.2881952E+00  7.1730773E+00  5.3316306E-03  1.9189029E-01  1.6174136E+03  1.8205146E+00  3.6908681E+00
    27   41  1.6535800E-01  0.0000000E+00  2.2951433E+00  5.9733957E+00  1.1272912E-02  1.9262401E-01  1.5895456E+03  1.8306831E+00  3.6596153E+00
    25   59  1.6540902E-01  0.0000000E+00  2.3091948E+00  4.8027396E+00  2.3034563E-02  1.9515662E-01  1.5387062E+03  1.8517921E+00  3.5979948E+00
    26   51  1.6548911E-01  0.0000000E+00  2.3023082E+00  4.9113365E+00  1.7307565E-02  1.9386340E-01  1.5641731E+03  1.8412388E+00  3.6291754E+00
    14  117  1.6550244E-01  0.0000000E+00  2.3945148E+00  4.3656153E+00  8.6741298E-02  2.1228182E-01  1.3504383E+03  1.9956214E+00  3.2686123E+00
    13  121  1.6553197E-01  0.0000000E+00  2.4030372E+00  4.3420084E+00  9.2437967E-02  2.1401114E-01  1.3387046E+03  2.0119999E+00  3.2376557E+00
    28   29  1.6554337E-01  0.0000000E+00  2.2886249E+00  7.0719391E+00  5.7113798E-03  1.9192950E-01  1.6200391E+03  1.8208885E+00  3.6923879E+00
     6  146  1.6555204E-01  0.0000000E+00  2.4661252E+00  4.1999339E+00  1.3121906E-01  2.2662485E-01  1.2706498E+03  2.1559045E+00  2.9957888E+00
    22   79  1.6555584E-01  0.0000000E+00  2.3312800E+00  4.6181762E+00  4.0741559E-02  1.9947305E-01  1.4748388E+03  1.8860207E+00  3.5082839E+00
    23   73  1.6556727E-01  0.0000000E+00  2.3239101E+00  4.6667203E+00  3.4931694E-02  1.9801215E-01  1.4951920E+03  1.8743475E+00  3.5382561E+00
    15  113  1.6561794E-01  0.0000000E+00  2.3863849E+00  4.3895412E+00  8.1196886E-02  2.1062848E-01  1.3635348E+03  1.9801647E+00  3.2996394E+00
    29    0  1.6561967E-01  0.0000000E+00  2.2820490E+00  2.0000000E+02 -2.1001227E-07  1.9151014E-01  1.6518729E+03  1.8112176E+00  3.7251725E+00
    19   95  1.6562067E-01  0.0000000E+00  2.3542455E+00  4.5034271E+00  5.8234827E-02  2.0409570E-01  1.4215972E+03  1.9235586E+00  3.4194573E+00
    29    1  1.6562827E-01  0.0000000E+00  2.2820498E+00  2.7818720E+01  1.2957871E-05  1.9151020E-01  1.6519704E+03  1.8112304E+00  3.7252272E+00
    20   90  1.6563245E-01  0.0000000E+00  2.3465337E+00  4.5375148E+00  5.2462607E-02  2.0253503E-01  1.4384655E+03  1.9106731E+00  3.4491709E+00
    29    2  1.6564548E-01  0.0000000E+00  2.2820925E+00  2.1371474E+01  3.9292903E-05  1.9151044E-01  1.6521655E+03  1.8112561E+00  3.7253367E+00
    29    3  1.6567128E-01  0.0000000E+00  2.2821277E+00  1.8150288E+01  7.8794301E-05  1.9151098E-01  1.6524584E+03  1.8112946E+00  3.7255010E+00
    29    4  1.6570569E-01  0.0000000E+00  2.2821957E+00  1.6120612E+01  1.3146029E-04  1.9151193E-01  1.6528491E+03  1.8113460E+00  3.7257201E+00
    12  125  1.6571047E-01  0.0000000E+00  2.4119531E+00  4.3187554E+00  9.8282736E-02  2.1581773E-01  1.3282292E+03  2.0293894E+00  3.2066316E+00
    27   42  1.6572768E-01  0.0000000E+00  2.2957815E+00  5.7931088E+00  1.1819523E-02  1.9270695E-01  1.5931142E+03  1.8312279E+00  3.6617351E+00
    29    5  1.6574869E-01  0.0000000E+00  2.2822725E+00  1.4690098E+01  1.9728892E-04  1.9151339E-01  1.6533380E+03  1.8114102E+00  3.7259941E+00
     9  136  1.6579229E-01  0.0000000E+00  2.4387193E+00  4.2559801E+00  1.1508361E-01  2.2119535E-01  1.2980141E+03  2.0866925E+00  3.1073225E+00
    29    6  1.6580028E-01  0.0000000E+00  2.2823550E+00  1.3611934E+01  2.7627758E-04  1.9151546E-01  1.6539253E+03  1.8114873E+00  3.7263231E+00
    28   30  1.6580443E-01  0.0000000E+00  2.2890767E+00  6.9754289E+00  6.1040700E-03  1.9197121E-01  1.6227710E+03  1.8212757E+00  3.6939648E+00
    18  100  1.6583029E-01  0.0000000E+00  2.3624594E+00  4.4706002E+00  6.4276356E-02  2.0576487E-01  1.4069563E+03  1.9372282E+00  3.3905844E+00
    21   85  1.6585921E-01  0.0000000E+00  2.3393142E+00  4.5730291E+00  4.6965862E-02  2.0108072E-01  1.4578169E+03  1.8985304E+00  3.4798652E+00
    29    7  1.6586046E-01  0.0000000E+00  2.2824834E+00  1.2761178E+01  3.6842309E-04  1.9151824E-01  1.6546115E+03  1.8115772E+00  3.7267072E+00
    16  109  1.6587431E-01  0.0000000E+00  2.3786211E+00  4.4139217E+00  7.5808731E-02  2.0904986E-01  1.3781180E+03  1.9655551E+00  3.3308670E+00
    24   67  1.6588391E-01  0.0000000E+00  2.3172071E+00  4.7200579E+00  2.9544958E-02  1.9669479E-01  1.5193355E+03  1.8634776E+00  3.5699809E+00
    29    8  1.6592922E-01  0.0000000E+00  2.2825991E+00  1.2067349E+01  4.7372175E-04  1.9152181E-01  1.6553969E+03  1.8116800E+00  3.7271466E+00
    25   60  1.6594783E-01  0.0000000E+00  2.3101512E+00  4.7914274E+00  2.3805848E-02  1.9533542E-01  1.5432237E+03  1.8525801E+00  3.6008132E+00
    26   52  1.6595137E-01  0.0000000E+00  2.3031196E+00  4.8953170E+00  1.7980069E-02  1.9401172E-01  1.5683355E+03  1.8419176E+00  3.6317083E+00
    29    9  1.6600655E-01  0.0000000E+00  2.2827212E+00  1.1487289E+01  5.9216947E-04  1.9152627E-01  1.6562821E+03  1.8117957E+00  3.7276413E+00
     7  143  1.6601286E-01  0.0000000E+00  2.4575627E+00  4.2167124E+00  1.2629710E-01  2.2494044E-01  1.2808127E+03  2.1316262E+00  3.0357812E+00
    11  129  1.6604165E-01  0.0000000E+00  2.4213050E+00  4.2957576E+00  1.0427128E-01  2.1770293E-01  1.3189252E+03  2.0478974E+00  3.1753894E+00
    28   31  1.6607393E-01  0.0000000E+00  2.2895469E+00  6.8828300E+00  6.5096854E-03  1.9201549E-01  1.6256113E+03  1.8216761E+00  3.6955995E+00
    29   10  1.6609245E-01  0.0000000E+00  2.2828689E+00  1.0992549E+01  7.2376157E-04  1.9153171E-01  1.6572677E+03  1.8119243E+00  3.7281916E+00
    27   43  1.6610569E-01  0.0000000E+00  2.2964399E+00  5.1253600E+00  1.2378831E-02  1.9281849E-01  1.5967972E+03  1.8317863E+00  3.6639145E+00
    29   11  1.6618690E-01  0.0000000E+00  2.2830381E+00  1.0563986E+01  8.6849277E-04  1.9153822E-01  1.6583542E+03  1.8120658E+00  3.7287977E+00
    23   74  1.6624397E-01  0.0000000E+00  2.3250944E+00  4.6583273E+00  3.5870847E-02  1.9824558E-01  1.5001904E+03  1.8753335E+00  3.5415122E+00
     2  159  1.6625418E-01  0.0000000E+00  2.5067665E+00  4.1277204E+00  1.5328632E-01  2.3449453E-01  1.2423458E+03  2.2907492E+00  2.8093134E+00
    17  105  1.6626711E-01  0.0000000E+00  2.3712173E+00  4.4387734E+00  7.0580676E-02  2.0754474E-01  1.3943360E+03  1.9517294E+00  3.3624218E+00
     1  162  1.6628283E-01  0.0000000E+00  2.5170528E+00  4.1110027E+00  1.5853578E-01  2.3644643E-01  1.2352218E+03  2.3425806E+00  2.7437771E+00
    29   12  1.6628991E-01  0.0000000E+00  2.2832297E+00  1.0187606E+01  1.0263574E-03  1.9154587E-01  1.6595424E+03  1.8122202E+00  3.7294596E+00
    22   80  1.6629385E-01  0.0000000E+00  2.3325702E+00  4.6104030E+00  4.1750407E-02  1.9973072E-01  1.4799682E+03  1.8870947E+00  3.5116945E+00
     3  156  1.6632056E-01  0.0000000E+00  2.4968380E+00  4.1443760E+00  1.4809300E-01  2.3259441E-01  1.2499566E+03  2.2498300E+00  2.8642463E+00
    28   32  1.6635186E-01  0.0000000E+00  2.2900364E+00  6.7935423E+00  6.9282100E-03  1.9206243E-01  1.6285617E+03  1.8220899E+00  3.6972925E+00
    29   13  1.6640145E-01  0.0000000E+00  2.2834239E+00  9.8535358E+00  1.1973491E-03  1.9155476E-01  1.6608330E+03  1.8123875E+00  3.7301778E+00
     0  165  1.6640907E-01  0.0000000E+00  2.5276812E+00  4.0943113E+00  1.6383881E-01  2.3845092E-01  1.2285271E+03  2.4207656E+00  2.6521570E+00
    26   53  1.6642181E-01  0.0000000E+00  2.3039291E+00  4.8801975E+00  1.8665021E-02  1.9416386E-01  1.5726182E+03  1.8426105E+00  3.6343027E+00
     4  153  1.6647937E-01  0.0000000E+00  2.4872631E+00  4.1610236E+00  1.4295833E-01  2.3074529E-01  1.2581113E+03  2.2153356E+00  2.9131017E+00
    20   91  1.6648576E-01  0.0000000E+00  2.3480505E+00  4.5305815E+00  5.3595206E-02  2.0283859E-01  1.4437696E+03  1.9119154E+00  3.4528283E+00
    27   44  1.6649199E-01  0.0000000E+00  2.2971072E+00  5.0782949E+00  1.2950812E-02  1.9293448E-01  1.6005971E+03  1.8323584E+00  3.6661541E+00
    25   61  1.6649471E-01  0.0000000E+00  2.3111030E+00  4.7804186E+00  2.4589346E-02  1.9551806E-01  1.5478641E+03  1.8533827E+00  3.6036939E+00
    24   68  1.6649952E-01  0.0000000E+00  2.3182832E+00  4.7107807E+00  3.0413016E-02  1.9690452E-01  1.5242135E+03  1.8643781E+00  3.5730818E+00
    29   14  1.6652152E-01  0.0000000E+00  2.2836231E+00  9.5541947E+00  1.3814613E-03  1.9156497E-01  1.6622270E+03  1.8125678E+00  3.7309523E+00
    19   96  1.6652796E-01  0.0000000E+00  2.3558630E+00  4.4967875E+00  5.9421792E-02  2.0442078E-01  1.4269472E+03  1.9248809E+00  3.4232082E+00
    10  133  1.6652903E-01  0.0000000E+00  2.4310871E+00  4.2729373E+00  1.1039912E-01  2.1966812E-01  1.3107197E+03  2.0676552E+00  3.1437594E+00
     8  140  1.6655512E-01  0.0000000E+00  2.4493037E+00  4.2334940E+00  1.2144389E-01  2.2330395E-01  1.2917550E+03  2.1093801E+00  3.0742389E+00
    28   33  1.6663818E-01  0.0000000E+00  2.2905419E+00  6.7067620E+00  7.3596269E-03  1.9211210E-01  1.6316244E+03  1.8225170E+00  3.6990444E+00
    29   15  1.6665010E-01  0.0000000E+00  2.2838680E+00  9.2837855E+00  1.5786865E-03  1.9157658E-01  1.6637251E+03  1.8127610E+00  3.7317836E+00
    14  118  1.6665824E-01  0.0000000E+00  2.3966014E+00  4.3596763E+00  8.8151351E-02  2.1270697E-01  1.3558733E+03  1.9973337E+00  3.2726699E+00
    21   86  1.6665865E-01  0.0000000E+00  2.3407290E+00  4.5657783E+00  4.8042889E-02  2.0136318E-01  1.4630891E+03  1.8996954E+00  3.4834304E+00
    15  114  1.6672686E-01  0.0000000E+00  2.3883667E+00  4.3835542E+00  8.2568493E-02  2.1103476E-01  1.3689701E+03  1.9818003E+00  3.3036563E+00
     5  150  1.6672800E-01  0.0000000E+00  2.4779846E+00  4.1776885E+00  1.3788474E-01  2.2894643E-01  1.2668681E+03  2.1852140E+00  2.9579698E+00
    13  122  1.6673468E-01  0.0000000E+00  2.4052249E+00  4.3361807E+00  9.3885441E-02  2.1445549E-01  1.3441533E+03  2.0137924E+00  3.2417554E+00
    29   16  1.6678719E-01  0.0000000E+00  2.2841110E+00  9.0376267E+00  1.7890169E-03  1.9158966E-01  1.6653285E+03  1.8129672E+00  3.7326718E+00
    18  101  1.6679161E-01  0.0000000E+00  2.3641731E+00  4.4641498E+00  6.5516412E-02  2.0611192E-01  1.4123656E+03  1.9386333E+00  3.3944301E+00
    27   45  1.6688654E-01  0.0000000E+00  2.2978036E+00  5.0430118E+00  1.3535445E-02  1.9305501E-01  1.6045167E+03  1.8329443E+00  3.6684549E+00
    26   54  1.6690039E-01  0.0000000E+00  2.3047556E+00  4.8658468E+00  1.9362394E-02  1.9431981E-01  1.5770242E+03  1.8433176E+00  3.6369592E+00
    23   75  1.6692850E-01  0.0000000E+00  2.3262799E+00  4.6500923E+00  3.6821716E-02  1.9848302E-01  1.5053149E+03  1.8763349E+00  3.5448318E+00
    29   17  1.6693276E-01  0.0000000E+00  2.2843592E+00  8.8123479E+00  2.0124441E-03  1.9160431E-01  1.6670381E+03  1.8131865E+00  3.7336172E+00
    28   34  1.6693286E-01  0.0000000E+00  2.2910631E+00  6.6218820E+00  7.8039190E-03  1.9216461E-01  1.6348015E+03  1.8229574E+00  3.7008558E+00
    16  110  1.6693639E-01  0.0000000E+00  2.3805190E+00  4.4077878E+00  7.7140908E-02  2.0943758E-01  1.3835685E+03  1.9671171E+00  3.3348453E+00
    12  126  1.6696010E-01  0.0000000E+00  2.4142627E+00  4.3129584E+00  9.9766566E-02  2.1628161E-01  1.3337054E+03  2.0312660E+00  3.2107747E+00
    22   81  1.6703960E-01  0.0000000E+00  2.3338860E+00  4.6027584E+00  4.2770728E-02  1.9999247E-01  1.4852234E+03  1.8881846E+00  3.5151686E+00
    25   62  1.6704962E-01  0.0000000E+00  2.3120645E+00  4.7697066E+00  2.5385024E-02  1.9570452E-01  1.5526307E+03  1.8541998E+00  3.6066379E+00
     6  147  1.6706376E-01  0.0000000E+00  2.4690367E+00  4.1943791E+00  1.3287460E-01  2.2719708E-01  1.2762876E+03  2.1583235E+00  3.0000306E+00
    29   18  1.6708681E-01  0.0000000E+00  2.2846243E+00  8.6051319E+00  2.2489595E-03  1.9162060E-01  1.6688552E+03  1.8134187E+00  3.7346203E+00
    24   69  1.6712305E-01  0.0000000E+00  2.3193699E+00  4.7016669E+00  3.1293015E-02  1.9711815E-01  1.5292188E+03  1.8652936E+00  3.5762465E+00
     9  137  1.6717597E-01  0.0000000E+00  2.4413187E+00  4.2503347E+00  1.1666159E-01  2.2171471E-01  1.3035531E+03  2.0888264E+00  3.1115437E+00
    28   35  1.6723589E-01  0.0000000E+00  2.2916096E+00  6.5381369E+00  8.2610686E-03  1.9222005E-01  1.6380951E+03  1.8234113E+00  3.7027273E+00
    29   19  1.6724932E-01  0.0000000E+00  2.2849147E+00  8.4135459E+00  2.4985534E-03  1.9163860E-01  1.6707809E+03  1.8136640E+00  3.7356813E+00
    17  106  1.6728244E-01  0.0000000E+00  2.3730485E+00  4.4324900E+00  7.1872476E-02  2.0791419E-01  1.3998177E+03  1.9532205E+00  3.3663637E+00
    27   46  1.6728931E-01  0.0000000E+00  2.2985030E+00  5.0139820E+00  1.4132706E-02  1.9317979E-01  1.6085587E+03  1.8335441E+00  3.6708175E+00
    11  130  1.6733818E-01  0.0000000E+00  2.4237107E+00  4.2900183E+00  1.0579036E-01  2.1818668E-01  1.3244424E+03  2.0498623E+00  3.1795767E+00
    20   92  1.6734662E-01  0.0000000E+00  2.3495557E+00  4.5237295E+00  5.4738776E-02  2.0314642E-01  1.4491976E+03  1.9131745E+00  3.4565489E+00
    26   55  1.6738707E-01  0.0000000E+00  2.3056182E+00  4.8521887E+00  2.0072159E-02  1.9447956E-01  1.5815568E+03  1.8440389E+00  3.6396790E+00
    29   20  1.6742028E-01  0.0000000E+00  2.2852186E+00  8.2359085E+00  2.7612161E-03  1.9165840E-01  1.6728167E+03  1.8139223E+00  3.7368007E+00
    19   97  1.6744271E-01  0.0000000E+00  2.3574667E+00  4.4901415E+00  6.0619479E-02  2.0475023E-01  1.4324193E+03  1.9262203E+00  3.4270219E+00
    21   87  1.6746572E-01  0.0000000E+00  2.3421412E+00  4.5586511E+00  4.9131123E-02  2.0164982E-01  1.4684876E+03  1.9008766E+00  3.4870594E+00
     7  144  1.6748393E-01  0.0000000E+00  2.4603724E+00  4.2110960E+00  1.2793022E-01  2.2549656E-01  1.2864340E+03  2.1339515E+00  3.0400354E+00
    28   36  1.6754723E-01  0.0000000E+00  2.2921459E+00  6.4545140E+00  8.7310572E-03  1.9227855E-01  1.6415077E+03  1.8238787E+00  3.7046597E+00
    29   21  1.6759965E-01  0.0000000E+00  2.2855499E+00  8.0706240E+00  3.0369372E-03  1.9168008E-01  1.6749638E+03  1.8141937E+00  3.7379787E+00
    25   63  1.6761251E-01  0.0000000E+00  2.3130448E+00  4.7593258E+00  2.6192850E-02  1.9589484E-01  1.5575270E+03  1.8550316E+00  3.6096462E+00
