id,v,Longitude,Latitude,rIn,EeVVib,EeVRot
6776,25,-1.400000e+02,-2.103455e+00,1.764860e+00,6.146377e+00,3.396967e+00
6777,48,-3.500000e+01,-2.096795e+00,1.603642e+00,9.419762e+00,1.242478e-01
6778,38,-9.200000e+01,-2.095001e+00,1.657455e+00,8.362588e+00,1.181601e+00
6779,50,-0.000000e+00,-2.092453e+00,1.595573e+00,9.544444e+00,0.000000e+00
6780,50,-1.000000e+00,-2.090678e+00,1.595583e+00,9.544444e+00,1.774900e-04
6781,50,-2.000000e+00,-2.087129e+00,1.595603e+00,9.544444e+00,5.324000e-04
6782,50,-3.000000e+00,-2.081807e+00,1.595632e+00,9.544444e+00,1.064610e-03
6783,45,-5.700000e+01,-2.079507e+00,1.617459e+00,9.175163e+00,3.705751e-01
6784,50,-4.000000e+00,-2.074713e+00,1.595672e+00,9.544444e+00,1.773930e-03
6785,13,-1.760000e+02,-2.073763e+00,1.914604e+00,3.478019e+00,6.068294e+00
6786,49,-2.500000e+01,-2.067665e+00,1.599651e+00,9.486026e+00,6.089628e-02
6787,50,-5.000000e+00,-2.065852e+00,1.595721e+00,9.544444e+00,2.660100e-03
6788,44,-6.300000e+01,-2.060961e+00,1.622568e+00,9.078962e+00,4.686315e-01
6789,50,-6.000000e+00,-2.055224e+00,1.595781e+00,9.544444e+00,3.722820e-03
6790,50,-7.000000e+00,-2.042836e+00,1.595850e+00,9.544444e+00,4.961690e-03
6791,32,-1.160000e+02,-2.040234e+00,1.701632e+00,7.439177e+00,2.110489e+00
6792,46,-5.100000e+01,-2.039751e+00,1.612864e+00,9.264163e+00,2.855514e-01
6793,47,-4.400000e+01,-2.036917e+00,1.608310e+00,9.345756e+00,2.042410e-01
6794,50,-8.000000e+00,-2.028690e+00,1.595929e+00,9.544444e+00,6.376290e-03
6795,48,-3.600000e+01,-2.028041e+00,1.604005e+00,9.419762e+00,1.311232e-01
6796,49,-2.600000e+01,-2.019855e+00,1.599910e+00,9.486026e+00,6.567731e-02
6797,50,-9.000000e+00,-2.012792e+00,1.596018e+00,9.544444e+00,7.966090e-03
6798,39,-8.800000e+01,-2.011569e+00,1.651384e+00,8.497481e+00,1.055051e+00
6799,42,-7.400000e+01,-1.997189e+00,1.633593e+00,8.865811e+00,6.881592e-01
6800,50,-1.000000e+01,-1.995147e+00,1.596117e+00,9.544444e+00,9.730520e-03
6801,26,-1.370000e+02,-1.987515e+00,1.755381e+00,6.343844e+00,3.211093e+00
6802,9,-1.870000e+02,-1.985915e+00,1.984318e+00,2.471913e+00,7.083184e+00
6803,43,-6.900000e+01,-1.978166e+00,1.628209e+00,8.975771e+00,5.801012e-01
6804,50,-1.100000e+01,-1.975763e+00,1.596226e+00,9.544444e+00,1.166894e-02
6805,41,-7.900000e+01,-1.975146e+00,1.639406e+00,8.749300e+00,8.068749e-01
6806,49,-2.700000e+01,-1.970353e+00,1.600180e+00,9.486026e+00,7.062753e-02
6807,2,-2.050000e+02,-1.959693e+00,2.173429e+00,5.741937e-01,8.983526e+00
6808,48,-3.700000e+01,-1.957645e+00,1.604378e+00,9.419762e+00,1.381628e-01
6809,45,-5.800000e+01,-1.957347e+00,1.618062e+00,9.175163e+00,3.827911e-01
6810,50,-1.200000e+01,-1.954646e+00,1.596345e+00,9.544444e+00,1.378063e-02
6811,4,-2.000000e+02,-1.952726e+00,2.103186e+00,1.134173e+00,8.424243e+00
6812,47,-4.500000e+01,-1.948221e+00,1.608769e+00,9.345756e+00,2.131105e-01
6813,20,-1.560000e+02,-1.938967e+00,1.820222e+00,5.099950e+00,4.459842e+00
6814,19,-1.590000e+02,-1.937527e+00,1.832298e+00,4.879239e+00,4.680698e+00
6815,29,-1.270000e+02,-1.937230e+00,1.727558e+00,6.911275e+00,2.648691e+00
6816,46,-5.200000e+01,-1.933790e+00,1.613400e+00,9.264163e+00,2.961475e-01
6817,50,-1.300000e+01,-1.931804e+00,1.596474e+00,9.544444e+00,1.606483e-02
6818,36,-1.010000e+02,-1.926901e+00,1.671814e+00,8.075809e+00,1.485190e+00
6819,12,-1.790000e+02,-1.926478e+00,1.931171e+00,3.231849e+00,6.329192e+00
6820,44,-6.400000e+01,-1.922199e+00,1.623241e+00,9.078962e+00,4.825076e-01
6821,21,-1.530000e+02,-1.920807e+00,1.808627e+00,5.316917e+00,4.244692e+00
6822,35,-1.050000e+02,-1.919804e+00,1.679031e+00,7.924287e+00,1.637422e+00
6823,49,-2.800000e+01,-1.919176e+00,1.600461e+00,9.486026e+00,7.574518e-02
6824,31,-1.200000e+02,-1.918855e+00,1.710365e+00,7.267788e+00,2.294016e+00
6825,18,-1.620000e+02,-1.915611e+00,1.844886e+00,4.654818e+00,4.907310e+00
6826,40,-8.400000e+01,-1.908203e+00,1.645660e+00,8.626453e+00,9.364160e-01
6827,50,-1.400000e+01,-1.907246e+00,1.596614e+00,9.544444e+00,1.852067e-02
6828,37,-9.700000e+01,-1.906541e+00,1.664970e+00,8.221968e+00,1.341067e+00
6829,0,-2.100000e+02,-1.897955e+00,2.293341e+00,0.000000e+00,9.563894e+00
6830,48,-3.800000e+01,-1.885632e+00,1.604763e+00,9.419762e+00,1.453641e-01
6831,22,-1.500000e+02,-1.883967e+00,1.797486e+00,5.530095e+00,4.035198e+00
6832,34,-1.090000e+02,-1.883090e+00,1.686629e+00,7.767570e+00,1.797810e+00
6833,50,-1.500000e+01,-1.880980e+00,1.596763e+00,9.544444e+00,2.114724e-02
6834,6,-1.950000e+02,-1.880253e+00,2.049605e+00,1.679934e+00,7.885729e+00
6835,17,-1.650000e+02,-1.872372e+00,1.858020e+00,4.426720e+00,5.139732e+00
6836,49,-2.900000e+01,-1.866344e+00,1.600752e+00,9.486026e+00,8.102838e-02
6837,38,-9.300000e+01,-1.861028e+00,1.658491e+00,8.362588e+00,1.204998e+00
6838,27,-1.340000e+02,-1.858134e+00,1.746267e+00,6.537208e+00,3.030667e+00
6839,47,-4.600000e+01,-1.857958e+00,1.609239e+00,9.345756e+00,2.221368e-01
6840,50,-1.600000e+01,-1.853017e+00,1.596923e+00,9.544444e+00,2.394355e-02
6841,45,-5.900000e+01,-1.833697e+00,1.618677e+00,9.175163e+00,3.951561e-01
6842,23,-1.470000e+02,-1.829404e+00,1.786778e+00,5.739436e+00,3.831313e+00
6843,46,-5.300000e+01,-1.826309e+00,1.613948e+00,9.264163e+00,3.068956e-01
6844,42,-7.500000e+01,-1.825745e+00,1.634399e+00,8.865811e+00,7.053036e-01
6845,50,-1.700000e+01,-1.823367e+00,1.597092e+00,9.544444e+00,2.690852e-02
6846,43,-7.000000e+01,-1.822491e+00,1.628953e+00,8.975771e+00,5.956687e-01
6847,33,-1.130000e+02,-1.814746e+00,1.694616e+00,7.605817e+00,1.966397e+00
6848,48,-3.900000e+01,-1.812027e+00,1.605159e+00,9.419762e+00,1.527246e-01
6849,49,-3.000000e+01,-1.811876e+00,1.601054e+00,9.486026e+00,8.647516e-02
6850,16,-1.680000e+02,-1.807002e+00,1.871741e+00,4.194971e+00,5.378018e+00
6851,39,-8.900000e+01,-1.792818e+00,1.652368e+00,8.497481e+00,1.076926e+00
6852,50,-1.800000e+01,-1.792042e+00,1.597272e+00,9.544444e+00,3.004102e-02
6853,41,-8.000000e+01,-1.787682e+00,1.640274e+00,8.749300e+00,8.256213e-01
6854,44,-6.500000e+01,-1.781990e+00,1.623927e+00,9.078962e+00,4.965285e-01
6855,47,-4.700000e+01,-1.766160e+00,1.609722e+00,9.345756e+00,2.313166e-01
6856,30,-1.240000e+02,-1.760607e+00,1.719515e+00,7.091781e+00,2.485848e+00
6857,50,-1.900000e+01,-1.759054e+00,1.597462e+00,9.544444e+00,3.333983e-02
6858,24,-1.440000e+02,-1.758120e+00,1.776482e+00,5.944884e+00,3.632993e+00
6859,49,-3.100000e+01,-1.755793e+00,1.601367e+00,9.486026e+00,9.208349e-02
6860,11,-1.820000e+02,-1.753440e+00,1.948662e+00,2.982104e+00,6.596241e+00
6861,8,-1.900000e+02,-1.745959e+00,2.005314e+00,2.211477e+00,7.367616e+00
6862,48,-4.000000e+01,-1.736857e+00,1.605567e+00,9.419762e+00,1.602416e-01
6863,50,-2.000000e+01,-1.724416e+00,1.597663e+00,9.544444e+00,3.680364e-02
6864,15,-1.710000e+02,-1.718720e+00,1.886096e+00,3.959593e+00,5.622224e+00
6865,46,-5.400000e+01,-1.717345e+00,1.614508e+00,9.264163e+00,3.177920e-01
6866,28,-1.310000e+02,-1.716525e+00,1.737507e+00,6.726384e+00,2.855653e+00
6867,32,-1.170000e+02,-1.712895e+00,1.703002e+00,7.439177e+00,2.143223e+00
6868,45,-6.000000e+01,-1.708596e+00,1.619306e+00,9.175163e+00,4.076662e-01
6869,40,-8.500000e+01,-1.704516e+00,1.646593e+00,8.626453e+00,9.567846e-01
6870,49,-3.200000e+01,-1.698116e+00,1.601691e+00,9.486026e+00,9.785119e-02
6871,50,-2.100000e+01,-1.688142e+00,1.597874e+00,9.544444e+00,4.043108e-02
6872,47,-4.800000e+01,-1.672860e+00,1.610216e+00,9.345756e+00,2.406466e-01
6873,25,-1.410000e+02,-1.671163e+00,1.766581e+00,6.146377e+00,3.440196e+00
6874,43,-7.100000e+01,-1.665426e+00,1.629712e+00,8.975771e+00,6.113752e-01
6875,36,-1.020000e+02,-1.660792e+00,1.672975e+00,8.075809e+00,1.511801e+00
6876,48,-4.100000e+01,-1.660151e+00,1.605986e+00,9.419762e+00,1.679121e-01
6877,37,-9.800000e+01,-1.655892e+00,1.666076e+00,8.221968e+00,1.366132e+00
6878,42,-7.600000e+01,-1.652933e+00,1.635219e+00,8.865811e+00,7.225848e-01
6879,50,-2.200000e+01,-1.650246e+00,1.598095e+00,9.544444e+00,4.422067e-02
6880,44,-6.600000e+01,-1.640378e+00,1.624626e+00,9.078962e+00,5.106897e-01
6881,49,-3.300000e+01,-1.638868e+00,1.602026e+00,9.486026e+00,1.037760e-01
6882,35,-1.060000e+02,-1.638149e+00,1.680247e+00,7.924287e+00,1.665587e+00
6883,38,-9.400000e+01,-1.625735e+00,1.659544e+00,8.362588e+00,1.228528e+00
6884,50,-2.300000e+01,-1.610744e+00,1.598327e+00,9.544444e+00,4.817087e-02
6885,46,-5.500000e+01,-1.606936e+00,1.615081e+00,9.264163e+00,3.288330e-01
6886,14,-1.740000e+02,-1.606780e+00,1.901140e+00,3.720604e+00,5.872407e+00
6887,41,-8.100000e+01,-1.598878e+00,1.641158e+00,8.749300e+00,8.445017e-01
6888,3,-2.030000e+02,-1.594992e+00,2.136933e+00,8.559607e-01,8.738229e+00
6889,51,-0.000000e+00,-1.587152e+00,1.594820e+00,9.594974e+00,0.000000e+00
6890,34,-1.100000e+02,-1.585825e+00,1.687901e+00,7.767570e+00,1.827536e+00
6891,51,-1.000000e+00,-1.585515e+00,1.594830e+00,9.594974e+00,1.637400e-04
6892,51,-2.000000e+00,-1.582241e+00,1.594850e+00,9.594974e+00,4.911700e-04
6893,45,-6.100000e+01,-1.582087e+00,1.619948e+00,9.175163e+00,4.203170e-01
6894,48,-4.200000e+01,-1.581939e+00,1.606417e+00,9.419762e+00,1.757334e-01
6895,47,-4.900000e+01,-1.578092e+00,1.610723e+00,9.345756e+00,2.501235e-01
6896,49,-3.400000e+01,-1.578072e+00,1.602372e+00,9.486026e+00,1.098556e-01
6897,51,-3.000000e+00,-1.577331e+00,1.594880e+00,9.594974e+00,9.821300e-04
6898,31,-1.210000e+02,-1.575791e+00,1.711795e+00,7.267788e+00,2.328322e+00
6899,39,-9.000000e+01,-1.572752e+00,1.653369e+00,8.497481e+00,1.098933e+00
6900,51,-4.000000e+00,-1.570788e+00,1.594920e+00,9.594974e+00,1.636410e-03
6901,50,-2.400000e+01,-1.569652e+00,1.598569e+00,9.544444e+00,5.228002e-02
6902,26,-1.380000e+02,-1.569633e+00,1.757058e+00,6.343844e+00,3.252881e+00
6903,5,-1.980000e+02,-1.568296e+00,2.076379e+00,1.408831e+00,8.188028e+00
6904,29,-1.280000e+02,-1.563969e+00,1.729089e+00,6.911275e+00,2.686017e+00
6905,51,-5.000000e+00,-1.562615e+00,1.594970e+00,9.594974e+00,2.453730e-03
6906,1,-2.080000e+02,-1.554477e+00,2.223055e+00,2.888725e-01,9.309369e+00
6907,10,-1.850000e+02,-1.554015e+00,1.967191e+00,2.728790e+00,6.869497e+00
6908,51,-6.000000e+00,-1.552815e+00,1.595031e+00,9.594974e+00,3.433730e-03
6909,51,-7.000000e+00,-1.541392e+00,1.595101e+00,9.594974e+00,4.576000e-03
6910,51,-8.000000e+00,-1.528352e+00,1.595181e+00,9.594974e+00,5.880020e-03
6911,50,-2.500000e+01,-1.526989e+00,1.598823e+00,9.544444e+00,5.654640e-02
6912,49,-3.500000e+01,-1.515754e+00,1.602729e+00,9.486026e+00,1.160874e-01
6913,51,-9.000000e+00,-1.513700e+00,1.595272e+00,9.594974e+00,7.345220e-03
6914,43,-7.200000e+01,-1.507021e+00,1.630486e+00,8.975771e+00,6.272158e-01
6915,48,-4.300000e+01,-1.502250e+00,1.606859e+00,9.419762e+00,1.837023e-01
6916,33,-1.140000e+02,-1.501824e+00,1.695946e+00,7.605817e+00,1.997689e+00
6917,40,-8.600000e+01,-1.499527e+00,1.647542e+00,8.626453e+00,9.772836e-01
6918,51,-1.000000e+01,-1.497443e+00,1.595373e+00,9.594974e+00,8.970960e-03
6919,44,-6.700000e+01,-1.497410e+00,1.625339e+00,9.078962e+00,5.249865e-01
6920,46,-5.600000e+01,-1.495121e+00,1.615667e+00,9.264163e+00,3.400144e-01
6921,50,-2.600000e+01,-1.482771e+00,1.599086e+00,9.544444e+00,6.096818e-02
6922,47,-5.000000e+01,-1.481892e+00,1.611242e+00,9.345756e+00,2.597434e-01
6923,51,-1.100000e+01,-1.479587e+00,1.595483e+00,9.594974e+00,1.075651e-02
6924,42,-7.700000e+01,-1.478803e+00,1.636054e+00,8.865811e+00,7.399978e-01
6925,7,-1.930000e+02,-1.477848e+00,2.027907e+00,1.947483e+00,7.658421e+00
6926,13,-1.770000e+02,-1.470462e+00,1.916938e+00,3.478019e+00,6.128624e+00
6927,51,-1.200000e+01,-1.460142e+00,1.595604e+00,9.594974e+00,1.270106e-02
6928,27,-1.350000e+02,-1.454685e+00,1.747901e+00,6.537208e+00,3.071012e+00
6929,45,-6.200000e+01,-1.454215e+00,1.620603e+00,9.175163e+00,4.331043e-01
6930,49,-3.600000e+01,-1.451940e+00,1.603097e+00,9.486026e+00,1.224688e-01
6931,51,-1.300000e+01,-1.439115e+00,1.595736e+00,9.594974e+00,1.480375e-02
6932,50,-2.700000e+01,-1.437018e+00,1.599361e+00,9.544444e+00,6.554342e-02
6933,20,-1.570000e+02,-1.433664e+00,1.822194e+00,5.099950e+00,4.510372e+00
6934,21,-1.540000e+02,-1.429794e+00,1.810551e+00,5.316917e+00,4.293793e+00
6935,48,-4.400000e+01,-1.421118e+00,1.607313e+00,9.419762e+00,1.918155e-01
6936,19,-1.600000e+02,-1.417963e+00,1.834320e+00,4.879239e+00,4.732654e+00
6937,51,-1.400000e+01,-1.416516e+00,1.595877e+00,9.594974e+00,1.706360e-02
6938,41,-8.200000e+01,-1.408789e+00,1.642057e+00,8.749300e+00,8.635106e-01
6939,22,-1.510000e+02,-1.407271e+00,1.799363e+00,5.530095e+00,4.082867e+00
6940,37,-9.900000e+01,-1.403976e+00,1.667199e+00,8.221968e+00,1.391323e+00
6941,30,-1.250000e+02,-1.401813e+00,1.721003e+00,7.091781e+00,2.521727e+00
6942,36,-1.030000e+02,-1.393418e+00,1.674152e+00,8.075809e+00,1.538538e+00
6943,51,-1.500000e+01,-1.392357e+00,1.596029e+00,9.594974e+00,1.947957e-02
6944,50,-2.800000e+01,-1.389752e+00,1.599646e+00,9.544444e+00,7.027008e-02
6945,38,-9.500000e+01,-1.389176e+00,1.660613e+00,8.362588e+00,1.252184e+00
6946,49,-3.700000e+01,-1.386656e+00,1.603477e+00,9.486026e+00,1.289972e-01
6947,47,-5.100000e+01,-1.384298e+00,1.611773e+00,9.345756e+00,2.695028e-01
6948,32,-1.180000e+02,-1.384284e+00,1.704390e+00,7.439177e+00,2.176084e+00
6949,46,-5.700000e+01,-1.381943e+00,1.616266e+00,9.264163e+00,3.513322e-01
6950,18,-1.630000e+02,-1.381811e+00,1.846959e+00,4.654818e+00,4.960690e+00
6951,23,-1.480000e+02,-1.367053e+00,1.788609e+00,5.739436e+00,3.877548e+00
6952,51,-1.600000e+01,-1.366647e+00,1.596191e+00,9.594974e+00,2.205055e-02
6953,35,-1.070000e+02,-1.355237e+00,1.681480e+00,7.924287e+00,1.693878e+00
6954,44,-6.800000e+01,-1.353134e+00,1.626067e+00,9.078962e+00,5.394141e-01
6955,39,-9.100000e+01,-1.351428e+00,1.654385e+00,8.497481e+00,1.121065e+00
6956,43,-7.300000e+01,-1.347325e+00,1.631273e+00,8.975771e+00,6.431853e-01
6957,50,-2.900000e+01,-1.340992e+00,1.599942e+00,9.544444e+00,7.514603e-02
6958,51,-1.700000e+01,-1.339399e+00,1.596364e+00,9.594974e+00,2.477531e-02
6959,48,-4.500000e+01,-1.338576e+00,1.607779e+00,9.419762e+00,2.000697e-01
6960,9,-1.880000e+02,-1.327592e+00,1.986903e+00,2.471913e+00,7.149017e+00
6961,28,-1.320000e+02,-1.327532e+00,1.739098e+00,6.726384e+00,2.894552e+00
6962,45,-6.300000e+01,-1.325024e+00,1.621272e+00,9.175163e+00,4.460234e-01
6963,17,-1.660000e+02,-1.324364e+00,1.860146e+00,4.426720e+00,5.194532e+00
6964,49,-3.800000e+01,-1.319932e+00,1.603868e+00,9.486026e+00,1.356696e-01
6965,51,-1.800000e+01,-1.310627e+00,1.596547e+00,9.594974e+00,2.765257e-02
6966,24,-1.450000e+02,-1.310140e+00,1.778267e+00,5.944884e+00,3.677791e+00
6967,12,-1.800000e+02,-1.309076e+00,1.933569e+00,3.231849e+00,6.390932e+00
6968,42,-7.800000e+01,-1.303409e+00,1.636904e+00,8.865811e+00,7.575372e-01
6969,40,-8.700000e+01,-1.293292e+00,1.648507e+00,8.626453e+00,9.979071e-01
6970,50,-3.000000e+01,-1.290763e+00,1.600249e+00,9.544444e+00,8.016900e-02
6971,34,-1.110000e+02,-1.287314e+00,1.689192e+00,7.767570e+00,1.857387e+00
6972,47,-5.200000e+01,-1.285350e+00,1.612317e+00,9.345756e+00,2.793976e-01
6973,51,-1.900000e+01,-1.280343e+00,1.596740e+00,9.594974e+00,3.068092e-02
6974,46,-5.800000e+01,-1.267446e+00,1.616878e+00,9.264163e+00,3.627820e-01
6975,48,-4.600000e+01,-1.254660e+00,1.608257e+00,9.419762e+00,2.084613e-01
6976,49,-3.900000e+01,-1.251798e+00,1.604271e+00,9.486026e+00,1.424830e-01
6977,51,-2.000000e+01,-1.248563e+00,1.596944e+00,9.594974e+00,3.385889e-02
6978,16,-1.690000e+02,-1.244810e+00,1.873922e+00,4.194971e+00,5.434237e+00
6979,50,-3.100000e+01,-1.239087e+00,1.600567e+00,9.544444e+00,8.533661e-02
6980,25,-1.420000e+02,-1.237583e+00,1.768321e+00,6.146377e+00,3.483554e+00
6981,31,-1.220000e+02,-1.231477e+00,1.713242e+00,7.267788e+00,2.362753e+00
6982,4,-2.010000e+02,-1.226648e+00,2.106169e+00,1.134173e+00,8.496851e+00
6983,41,-8.300000e+01,-1.217470e+00,1.642971e+00,8.749300e+00,8.826424e-01
6984,51,-2.100000e+01,-1.215303e+00,1.597158e+00,9.594974e+00,3.718489e-02
6985,44,-6.900000e+01,-1.207601e+00,1.626808e+00,9.078962e+00,5.539674e-01
6986,2,-2.060000e+02,-1.206671e+00,2.176634e+00,5.741937e-01,9.058828e+00
6987,45,-6.400000e+01,-1.194565e+00,1.621954e+00,9.175163e+00,4.590693e-01
6988,29,-1.290000e+02,-1.189453e+00,1.730638e+00,6.911275e+00,2.723469e+00
6989,33,-1.150000e+02,-1.187670e+00,1.697294e+00,7.605817e+00,2.029105e+00
6990,43,-7.400000e+01,-1.186393e+00,1.632075e+00,8.975771e+00,6.592785e-01
6991,50,-3.200000e+01,-1.185989e+00,1.600897e+00,9.544444e+00,9.064638e-02
6992,47,-5.300000e+01,-1.185089e+00,1.612874e+00,9.345756e+00,2.894237e-01
6993,49,-4.000000e+01,-1.182285e+00,1.604685e+00,9.486026e+00,1.494343e-01
6994,6,-1.960000e+02,-1.181047e+00,2.052415e+00,1.679934e+00,7.955650e+00
6995,51,-2.200000e+01,-1.180580e+00,1.597384e+00,9.594974e+00,4.065724e-02
6996,48,-4.700000e+01,-1.169407e+00,1.608748e+00,9.419762e+00,2.169866e-01
6997,52,-0.000000e+00,-1.160233e+00,1.594187e+00,9.637666e+00,0.000000e+00
6998,52,-1.000000e+00,-1.158741e+00,1.594197e+00,9.637666e+00,1.492600e-04
6999,52,-2.000000e+00,-1.155756e+00,1.594218e+00,9.637666e+00,4.477100e-04
7000,46,-5.900000e+01,-1.151675e+00,1.617503e+00,9.264163e+00,3.743590e-01
7001,38,-9.600000e+01,-1.151413e+00,1.661699e+00,8.362588e+00,1.275960e+00
7002,52,-3.000000e+00,-1.151281e+00,1.594248e+00,9.637666e+00,8.951900e-04
7003,37,-1.000000e+02,-1.150854e+00,1.668339e+00,8.221968e+00,1.416635e+00
7004,26,-1.390000e+02,-1.150481e+00,1.758755e+00,6.343844e+00,3.294797e+00
7005,52,-4.000000e+00,-1.145319e+00,1.594289e+00,9.637666e+00,1.491450e-03
7006,51,-2.300000e+01,-1.144411e+00,1.597619e+00,9.594974e+00,4.427417e-02
7007,15,-1.720000e+02,-1.142371e+00,1.888333e+00,3.959593e+00,5.679859e+00
7008,52,-5.000000e+00,-1.137872e+00,1.594340e+00,9.637666e+00,2.236180e-03
7009,50,-3.300000e+01,-1.131496e+00,1.601237e+00,9.544444e+00,9.609566e-02
7010,52,-6.000000e+00,-1.128944e+00,1.594401e+00,9.637666e+00,3.128970e-03
7011,39,-9.200000e+01,-1.128906e+00,1.655418e+00,8.497481e+00,1.143317e+00
7012,42,-7.900000e+01,-1.126808e+00,1.637769e+00,8.865811e+00,7.751973e-01
7013,36,-1.040000e+02,-1.124841e+00,1.675347e+00,8.075809e+00,1.565396e+00
7014,11,-1.830000e+02,-1.121959e+00,1.951127e+00,2.982104e+00,6.659389e+00
7015,52,-7.000000e+00,-1.118540e+00,1.594473e+00,9.637666e+00,4.169330e-03
7016,0,-2.110000e+02,-1.117896e+00,2.296909e+00,0.000000e+00,9.641899e+00
7017,49,-4.100000e+01,-1.111426e+00,1.605111e+00,9.486026e+00,1.565202e-01
7018,51,-2.400000e+01,-1.106815e+00,1.597866e+00,9.594974e+00,4.803377e-02
7019,52,-8.000000e+00,-1.106666e+00,1.594555e+00,9.637666e+00,5.356700e-03
7020,52,-9.000000e+00,-1.093329e+00,1.594647e+00,9.637666e+00,6.690420e-03
7021,40,-8.800000e+01,-1.085869e+00,1.649488e+00,8.626453e+00,1.018649e+00
7022,47,-5.400000e+01,-1.083559e+00,1.613444e+00,9.345756e+00,2.995767e-01
7023,48,-4.800000e+01,-1.082856e+00,1.609251e+00,9.419762e+00,2.256417e-01
7024,52,-1.000000e+01,-1.078536e+00,1.594749e+00,9.637666e+00,8.169760e-03
7025,50,-3.400000e+01,-1.075636e+00,1.601589e+00,9.544444e+00,1.016817e-01
7026,8,-1.910000e+02,-1.073587e+00,2.007978e+00,2.211477e+00,7.434854e+00
7027,35,-1.080000e+02,-1.071129e+00,1.682732e+00,7.924287e+00,1.722289e+00
7028,51,-2.500000e+01,-1.067812e+00,1.598124e+00,9.594974e+00,5.193405e-02
7029,45,-6.500000e+01,-1.062886e+00,1.622650e+00,9.175163e+00,4.722372e-01
7030,52,-1.100000e+01,-1.062295e+00,1.594862e+00,9.637666e+00,9.793880e-03
7031,44,-7.000000e+01,-1.060864e+00,1.627564e+00,9.078962e+00,5.686411e-01
7032,32,-1.190000e+02,-1.054462e+00,1.705797e+00,7.439177e+00,2.209066e+00
7033,27,-1.360000e+02,-1.049987e+00,1.749555e+00,6.537208e+00,3.111482e+00
7034,52,-1.200000e+01,-1.044615e+00,1.594985e+00,9.637666e+00,1.156188e-02
7035,30,-1.260000e+02,-1.041794e+00,1.722511e+00,7.091781e+00,2.557729e+00
7036,49,-4.200000e+01,-1.039257e+00,1.605549e+00,9.486026e+00,1.637371e-01
7037,46,-6.000000e+01,-1.034679e+00,1.618142e+00,9.264163e+00,3.860587e-01
7038,51,-2.600000e+01,-1.027424e+00,1.598392e+00,9.594974e+00,5.597287e-02
7039,52,-1.300000e+01,-1.025506e+00,1.595119e+00,9.637666e+00,1.347275e-02
7040,41,-8.400000e+01,-1.024981e+00,1.643901e+00,8.749300e+00,9.018913e-01
7041,43,-7.500000e+01,-1.024281e+00,1.632893e+00,8.975771e+00,6.754897e-01
7042,50,-3.500000e+01,-1.018437e+00,1.601952e+00,9.544444e+00,1.074016e-01
7043,14,-1.750000e+02,-1.016298e+00,1.903436e+00,3.720604e+00,5.931455e+00
7044,52,-1.400000e+01,-1.004979e+00,1.595263e+00,9.637666e+00,1.552539e-02
7045,48,-4.900000e+01,-9.950486e-01,1.609766e+00,9.419762e+00,2.344224e-01
7046,34,-1.120000e+02,-9.876186e-01,1.690500e+00,7.767570e+00,1.887357e+00
7047,51,-2.700000e+01,-9.856724e-01,1.598671e+00,9.594974e+00,6.014800e-02
7048,52,-1.500000e+01,-9.830473e-01,1.595417e+00,9.637666e+00,1.771860e-02
7049,47,-5.500000e+01,-9.808049e-01,1.614026e+00,9.345756e+00,3.098521e-01
7050,49,-4.300000e+01,-9.658135e-01,1.605999e+00,9.486026e+00,1.710814e-01
7051,50,-3.600000e+01,-9.599310e-01,1.602327e+00,9.544444e+00,1.132522e-01
7052,52,-1.600000e+01,-9.597224e-01,1.595582e+00,9.637666e+00,2.005110e-02
7053,42,-8.000000e+01,-9.490586e-01,1.638650e+00,8.865811e+00,7.929722e-01
7054,51,-2.800000e+01,-9.425818e-01,1.598962e+00,9.594974e+00,6.445706e-02
7055,21,-1.550000e+02,-9.375051e-01,1.812495e+00,5.316917e+00,4.343022e+00
7056,28,-1.330000e+02,-9.373154e-01,1.740709e+00,6.726384e+00,2.933574e+00
7057,52,-1.700000e+01,-9.350186e-01,1.595758e+00,9.637666e+00,2.252148e-02
7058,45,-6.600000e+01,-9.300425e-01,1.623361e+00,9.175163e+00,4.855215e-01
7059,22,-1.520000e+02,-9.293057e-01,1.801260e+00,5.530095e+00,4.130664e+00
7060,20,-1.580000e+02,-9.270814e-01,1.824187e+00,5.099950e+00,4.561030e+00
7061,46,-6.100000e+01,-9.165078e-01,1.618794e+00,9.264163e+00,3.978758e-01
7062,44,-7.100000e+01,-9.129798e-01,1.628334e+00,9.078962e+00,5.834295e-01
7063,38,-9.700000e+01,-9.125080e-01,1.662801e+00,8.362588e+00,1.299850e+00
7064,52,-1.800000e+01,-9.089509e-01,1.595944e+00,9.637666e+00,2.512825e-02
7065,10,-1.860000e+02,-9.084730e-01,1.969727e+00,2.728790e+00,6.934052e+00
7066,48,-5.000000e+01,-9.060273e-01,1.610294e+00,9.419762e+00,2.433246e-01
7067,39,-9.300000e+01,-9.052485e-01,1.656467e+00,8.497481e+00,1.165683e+00
7068,23,-1.490000e+02,-9.034415e-01,1.790459e+00,5.739436e+00,3.923909e+00
7069,50,-3.700000e+01,-9.001496e-01,1.602714e+00,9.544444e+00,1.192303e-01
7070,51,-2.900000e+01,-8.981770e-01,1.599263e+00,9.594974e+00,6.889753e-02
7071,19,-1.610000e+02,-8.971163e-01,1.836364e+00,4.879239e+00,4.784739e+00
7072,37,-1.010000e+02,-8.965888e-01,1.669496e+00,8.221968e+00,1.442062e+00
